Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
24,17.15,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B3)","2h: swing=0.3%, lookback=1, minLegBars=3",45,26.7,-8.43,-0.19,8.6,0.53,-0.31,91.57
25,17.12,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B2)","2h: swing=0.7%, lookback=5, minLegBars=2",53,28.3,-9.34,-0.18,11.0,0.55,-0.30,90.66
26,17.07,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B2)","2h: swing=0.5%, lookback=4, minLegBars=2",60,28.3,-10.34,-0.17,11.5,0.56,-0.29,89.66
27,17.07,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B2)","2h: swing=0.6%, lookback=4, minLegBars=2",60,28.3,-10.34,-0.17,11.5,0.56,-0.29,89.66
28,17.04,cascade,both,0.9,0.4,1,"2h(0.4%,L1,B3)","2h: swing=0.4%, lookback=1, minLegBars=3",42,26.2,-8.05,-0.19,8.2,0.52,-0.33,91.95
29,16.93,cascade,both,0.9,0.4,1,"2h(0.1%,L2,B3)","2h: swing=0.1%, lookback=2, minLegBars=3",48,27.1,-9.08,-0.19,10.0,0.53,-0.32,90.92
30,16.89,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B2)","2h: swing=0.3%, lookback=3, minLegBars=2",61,27.9,-10.74,-0.18,11.6,0.55,-0.30,89.26
31,16.81,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B2)","2h: swing=0.4%, lookback=4, minLegBars=2",61,27.9,-10.82,-0.18,12.0,0.54,-0.30,89.18
32,16.80,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B2)","2h: swing=0.1%, lookback=4, minLegBars=2",61,27.9,-10.83,-0.18,12.0,0.54,-0.30,89.17
33,16.80,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B2)","2h: swing=0.2%, lookback=4, minLegBars=2",61,27.9,-10.83,-0.18,12.0,0.54,-0.30,89.17
34,16.80,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B2)","2h: swing=0.3%, lookback=4, minLegBars=2",61,27.9,-10.83,-0.18,12.0,0.54,-0.30,89.17
35,16.72,cascade,both,0.9,0.4,1,"2h(0.4%,L1,B5)","2h: swing=0.4%, lookback=1, minLegBars=5",28,25.0,-6.61,-0.24,6.6,0.46,-0.39,93.39
36,16.64,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B2)","2h: swing=0.1%, lookback=5, minLegBars=2",55,27.3,-10.33,-0.19,11.5,0.52,-0.32,89.67
37,16.64,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B2)","2h: swing=0.2%, lookback=5, minLegBars=2",55,27.3,-10.33,-0.19,11.5,0.52,-0.32,89.67
38,16.64,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B2)","2h: swing=0.3%, lookback=5, minLegBars=2",55,27.3,-10.33,-0.19,11.5,0.52,-0.32,89.67
39,16.64,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B2)","2h: swing=0.4%, lookback=5, minLegBars=2",55,27.3,-10.33,-0.19,11.5,0.52,-0.32,89.67
40,16.59,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B2)","2h: swing=0.6%, lookback=1, minLegBars=2",45,26.7,-9.18,-0.20,10.4,0.50,-0.35,90.82
41,16.50,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B5)","2h: swing=0.5%, lookback=2, minLegBars=5",29,24.1,-6.88,-0.24,6.9,0.46,-0.39,93.12
42,16.50,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B4)","2h: swing=0.7%, lookback=3, minLegBars=4",32,25.0,-7.57,-0.24,7.6,0.45,-0.40,92.43
43,16.49,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B2)","2h: swing=0.5%, lookback=2, minLegBars=2",56,26.8,-10.84,-0.19,11.6,0.52,-0.33,89.16
44,16.45,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B5)","2h: swing=0.4%, lookback=4, minLegBars=5",29,24.1,-6.95,-0.24,7.0,0.45,-0.40,93.05
45,16.45,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B5)","2h: swing=0.5%, lookback=4, minLegBars=5",29,24.1,-6.95,-0.24,7.0,0.45,-0.40,93.05
46,16.45,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B5)","2h: swing=0.6%, lookback=4, minLegBars=5",29,24.1,-6.95,-0.24,7.0,0.45,-0.40,93.05
47,16.44,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B5)","2h: swing=0.1%, lookback=4, minLegBars=5",29,24.1,-6.96,-0.24,7.0,0.45,-0.40,93.04
48,16.44,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B5)","2h: swing=0.2%, lookback=4, minLegBars=5",29,24.1,-6.96,-0.24,7.0,0.45,-0.40,93.04
49,16.44,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B5)","2h: swing=0.3%, lookback=4, minLegBars=5",29,24.1,-6.96,-0.24,7.0,0.45,-0.40,93.04
50,16.35,cascade,both,0.9,0.4,1,"2h(0.4%,L2,B3)","2h: swing=0.4%, lookback=2, minLegBars=3",44,25.0,-9.30,-0.21,9.3,0.48,-0.37,90.70
51,16.26,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B4)","2h: swing=0.1%, lookback=3, minLegBars=4",36,25.0,-7.80,-0.22,9.3,0.47,-0.38,92.20
52,16.26,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B4)","2h: swing=0.2%, lookback=3, minLegBars=4",36,25.0,-7.80,-0.22,9.3,0.47,-0.38,92.20
53,16.25,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B4)","2h: swing=0.4%, lookback=3, minLegBars=4",33,24.2,-7.81,-0.24,7.8,0.44,-0.41,92.19
54,16.24,cascade,both,0.9,0.4,1,"2h(0.7%,L1,B4)","2h: swing=0.7%, lookback=1, minLegBars=4",25,24.0,-6.50,-0.26,6.7,0.42,-0.44,93.50
55,16.23,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B4)","2h: swing=0.6%, lookback=1, minLegBars=4",29,24.1,-7.32,-0.25,7.3,0.43,-0.43,92.68
56,16.23,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B5)","2h: swing=0.3%, lookback=2, minLegBars=5",30,23.3,-7.14,-0.24,7.1,0.45,-0.40,92.86
57,16.17,cascade,both,0.9,0.4,1,"2h(0.4%,L2,B4)","2h: swing=0.4%, lookback=2, minLegBars=4",33,24.2,-7.92,-0.24,7.9,0.44,-0.42,92.08
58,16.16,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B5)","2h: swing=0.3%, lookback=3, minLegBars=5",30,23.3,-7.32,-0.24,7.3,0.44,-0.41,92.68
59,16.15,cascade,both,0.9,0.4,1,"2h(0.4%,L1,B4)","2h: swing=0.4%, lookback=1, minLegBars=4",33,24.2,-8.05,-0.24,8.1,0.44,-0.42,91.95
60,16.09,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B5)","2h: swing=0.4%, lookback=3, minLegBars=5",30,23.3,-7.42,-0.25,7.4,0.44,-0.42,92.58
61,16.08,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B2)","2h: swing=0.5%, lookback=5, minLegBars=2",54,25.9,-10.98,-0.20,11.9,0.49,-0.36,89.02
62,16.08,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B2)","2h: swing=0.6%, lookback=5, minLegBars=2",54,25.9,-10.98,-0.20,11.9,0.49,-0.36,89.02
63,15.95,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B5)","2h: swing=0.6%, lookback=1, minLegBars=5",26,23.1,-6.95,-0.27,6.9,0.41,-0.45,93.05
64,15.92,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B3)","2h: swing=0.5%, lookback=1, minLegBars=3",38,23.7,-8.77,-0.23,9.0,0.45,-0.40,91.23
65,15.90,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B4)","2h: swing=0.7%, lookback=4, minLegBars=4",34,23.5,-8.38,-0.25,8.4,0.43,-0.43,91.62
66,15.86,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B5)","2h: swing=0.2%, lookback=2, minLegBars=5",31,22.6,-7.66,-0.25,7.7,0.43,-0.42,92.34
67,15.85,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B1)","2h: swing=0.5%, lookback=1, minLegBars=1",65,26.2,-12.64,-0.19,13.5,0.50,-0.34,87.36
68,15.72,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B3)","2h: swing=0.3%, lookback=2, minLegBars=3",46,23.9,-10.34,-0.22,10.3,0.45,-0.40,89.66
69,15.72,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B2)","2h: swing=0.5%, lookback=1, minLegBars=2",48,25.0,-10.86,-0.23,11.6,0.46,-0.39,89.14
70,15.71,cascade,both,0.9,0.4,1,"2h(0.1%,L1,B3)","2h: swing=0.1%, lookback=1, minLegBars=3",50,24.0,-10.92,-0.22,10.9,0.46,-0.38,89.08
71,15.69,cascade,both,0.9,0.4,1,"2h(0.1%,L1,B2)","2h: swing=0.1%, lookback=1, minLegBars=2",70,25.7,-13.29,-0.19,14.2,0.51,-0.34,86.71
72,15.66,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B4)","2h: swing=0.5%, lookback=5, minLegBars=4",31,22.6,-8.01,-0.26,8.0,0.41,-0.45,91.99
73,15.66,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B4)","2h: swing=0.6%, lookback=5, minLegBars=4",31,22.6,-8.01,-0.26,8.0,0.41,-0.45,91.99
74,15.61,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B4)","2h: swing=0.7%, lookback=5, minLegBars=4",31,22.6,-8.15,-0.26,8.2,0.41,-0.45,91.85
75,15.60,cascade,both,0.9,0.4,1,"2h(0.6%,L2,B2)","2h: swing=0.6%, lookback=2, minLegBars=2",56,25.0,-12.09,-0.22,12.8,0.47,-0.37,87.91
76,15.60,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B5)","2h: swing=0.5%, lookback=1, minLegBars=5",27,22.2,-7.38,-0.27,7.4,0.39,-0.47,92.62
77,15.42,cascade,both,0.9,0.4,1,"2h(0.2%,L1,B1)","2h: swing=0.2%, lookback=1, minLegBars=1",95,27.4,-16.56,-0.17,17.9,0.53,-0.31,83.44
78,15.37,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B1)","2h: swing=0.7%, lookback=5, minLegBars=1",66,25.8,-13.42,-0.20,15.0,0.48,-0.36,86.58
79,15.36,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B2)","2h: swing=0.7%, lookback=3, minLegBars=2",56,25.0,-12.26,-0.22,13.4,0.46,-0.40,87.74
80,15.32,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B3)","2h: swing=0.1%, lookback=3, minLegBars=3",47,23.4,-10.79,-0.23,11.5,0.44,-0.41,89.21
81,15.32,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B3)","2h: swing=0.2%, lookback=3, minLegBars=3",47,23.4,-10.79,-0.23,11.5,0.44,-0.41,89.21
82,15.29,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B2)","2h: swing=0.3%, lookback=1, minLegBars=2",57,24.6,-12.62,-0.22,13.3,0.46,-0.39,87.38
83,15.20,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B4)","2h: swing=0.4%, lookback=4, minLegBars=4",35,22.9,-8.86,-0.25,10.4,0.41,-0.46,91.14
84,15.20,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B4)","2h: swing=0.1%, lookback=4, minLegBars=4",35,22.9,-8.87,-0.25,10.4,0.40,-0.46,91.13
85,15.20,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B4)","2h: swing=0.2%, lookback=4, minLegBars=4",35,22.9,-8.87,-0.25,10.4,0.40,-0.46,91.13
86,15.20,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B4)","2h: swing=0.3%, lookback=4, minLegBars=4",35,22.9,-8.87,-0.25,10.4,0.40,-0.46,91.13
87,15.17,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B1)","2h: swing=0.3%, lookback=1, minLegBars=1",84,26.2,-16.05,-0.19,16.9,0.50,-0.35,83.95
88,15.14,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B4)","2h: swing=0.5%, lookback=1, minLegBars=4",32,21.9,-8.83,-0.28,8.8,0.38,-0.49,91.17
89,15.10,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B5)","2h: swing=0.7%, lookback=4, minLegBars=5",28,21.4,-8.03,-0.29,8.0,0.36,-0.52,91.97
90,15.07,cascade,both,0.9,0.4,1,"2h(0.1%,L1,B1)","2h: swing=0.1%, lookback=1, minLegBars=1",103,27.2,-18.03,-0.18,19.4,0.53,-0.32,81.97
91,15.01,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B1)","2h: swing=0.1%, lookback=5, minLegBars=1",68,25.0,-14.36,-0.21,15.5,0.47,-0.38,85.64
92,15.01,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B1)","2h: swing=0.2%, lookback=5, minLegBars=1",68,25.0,-14.36,-0.21,15.5,0.47,-0.38,85.64
93,15.01,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B1)","2h: swing=0.3%, lookback=5, minLegBars=1",68,25.0,-14.36,-0.21,15.5,0.47,-0.38,85.64
94,15.01,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B1)","2h: swing=0.4%, lookback=5, minLegBars=1",68,25.0,-14.36,-0.21,15.5,0.47,-0.38,85.64
95,15.01,cascade,both,0.9,0.4,1,"2h(0.4%,L1,B1)","2h: swing=0.4%, lookback=1, minLegBars=1",75,25.3,-15.24,-0.20,16.1,0.47,-0.37,84.76
96,15.00,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B1)","2h: swing=0.5%, lookback=5, minLegBars=1",68,25.0,-14.37,-0.21,15.5,0.46,-0.38,85.63
97,15.00,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B1)","2h: swing=0.6%, lookback=5, minLegBars=1",68,25.0,-14.37,-0.21,15.5,0.46,-0.38,85.63
98,14.99,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B1)","2h: swing=0.7%, lookback=4, minLegBars=1",74,25.7,-14.95,-0.20,16.7,0.48,-0.37,85.05
99,14.96,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B4)","2h: swing=0.3%, lookback=1, minLegBars=4",33,21.2,-9.05,-0.27,9.0,0.38,-0.49,90.95
100,14.87,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B4)","2h: swing=0.5%, lookback=3, minLegBars=4",33,21.2,-9.21,-0.28,9.2,0.37,-0.51,90.79
101,14.87,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B1)","2h: swing=0.6%, lookback=1, minLegBars=1",58,24.1,-13.43,-0.23,14.3,0.44,-0.42,86.57
102,14.69,cascade,both,0.9,0.4,1,"2h(0.4%,L2,B1)","2h: swing=0.4%, lookback=2, minLegBars=1",86,25.6,-17.21,-0.20,18.1,0.48,-0.37,82.79
103,14.65,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B1)","2h: swing=0.4%, lookback=3, minLegBars=1",83,25.3,-16.65,-0.20,17.9,0.48,-0.37,83.35
104,14.57,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B1)","2h: swing=0.5%, lookback=4, minLegBars=1",76,25.0,-15.87,-0.21,17.6,0.46,-0.39,84.13
105,14.57,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B1)","2h: swing=0.6%, lookback=4, minLegBars=1",76,25.0,-15.87,-0.21,17.6,0.46,-0.39,84.13
106,14.51,cascade,both,0.9,0.4,1,"2h(0.1%,L2,B4)","2h: swing=0.1%, lookback=2, minLegBars=4",38,21.1,-10.14,-0.27,10.9,0.37,-0.51,89.86
107,14.48,cascade,both,0.9,0.4,1,"2h(0.6%,L3,B1)","2h: swing=0.6%, lookback=3, minLegBars=1",80,25.0,-16.45,-0.21,18.2,0.47,-0.38,83.55
108,14.45,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B1)","2h: swing=0.4%, lookback=4, minLegBars=1",77,24.7,-16.31,-0.21,17.6,0.46,-0.39,83.69
109,14.36,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B5)","2h: swing=0.7%, lookback=5, minLegBars=5",26,19.2,-8.15,-0.31,8.1,0.32,-0.59,91.85
110,14.34,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B1)","2h: swing=0.1%, lookback=4, minLegBars=1",78,24.4,-16.81,-0.22,17.6,0.45,-0.40,83.19
111,14.34,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B1)","2h: swing=0.2%, lookback=4, minLegBars=1",78,24.4,-16.81,-0.22,17.6,0.45,-0.40,83.19
112,14.34,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B1)","2h: swing=0.3%, lookback=4, minLegBars=1",78,24.4,-16.81,-0.22,17.6,0.45,-0.40,83.19
113,14.28,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B1)","2h: swing=0.5%, lookback=3, minLegBars=1",81,24.7,-16.89,-0.21,18.6,0.46,-0.39,83.11
114,14.28,cascade,both,0.9,0.4,1,"2h(0.6%,L2,B4)","2h: swing=0.6%, lookback=2, minLegBars=4",31,19.4,-9.32,-0.30,9.3,0.34,-0.55,90.68
115,14.27,cascade,both,0.9,0.4,1,"2h(0.7%,L1,B2)","2h: swing=0.7%, lookback=1, minLegBars=2",38,21.1,-10.72,-0.28,11.6,0.36,-0.53,89.28
116,14.21,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B3)","2h: swing=0.3%, lookback=3, minLegBars=3",47,21.3,-12.18,-0.26,12.9,0.38,-0.49,87.82
117,14.02,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B5)","2h: swing=0.1%, lookback=5, minLegBars=5",27,18.5,-8.61,-0.32,8.6,0.31,-0.62,91.39
118,14.02,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B5)","2h: swing=0.2%, lookback=5, minLegBars=5",27,18.5,-8.61,-0.32,8.6,0.31,-0.62,91.39
119,14.02,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B5)","2h: swing=0.3%, lookback=5, minLegBars=5",27,18.5,-8.61,-0.32,8.6,0.31,-0.62,91.39
120,14.02,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B5)","2h: swing=0.4%, lookback=5, minLegBars=5",27,18.5,-8.61,-0.32,8.6,0.31,-0.62,91.39
121,14.01,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B5)","2h: swing=0.5%, lookback=5, minLegBars=5",27,18.5,-8.62,-0.32,8.6,0.31,-0.62,91.38
122,14.01,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B5)","2h: swing=0.6%, lookback=5, minLegBars=5",27,18.5,-8.62,-0.32,8.6,0.31,-0.62,91.38
123,13.95,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B1)","2h: swing=0.3%, lookback=2, minLegBars=1",90,24.4,-18.95,-0.21,19.8,0.45,-0.40,81.05
124,13.91,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B1)","2h: swing=0.5%, lookback=2, minLegBars=1",80,23.8,-17.82,-0.22,18.7,0.43,-0.42,82.18
125,13.89,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B1)","2h: swing=0.1%, lookback=3, minLegBars=1",87,24.1,-18.69,-0.21,19.5,0.44,-0.41,81.31
126,13.89,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B1)","2h: swing=0.2%, lookback=3, minLegBars=1",87,24.1,-18.69,-0.21,19.5,0.44,-0.41,81.31
127,13.85,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B1)","2h: swing=0.7%, lookback=3, minLegBars=1",76,23.7,-17.04,-0.22,18.8,0.43,-0.43,82.96
128,13.83,cascade,both,0.9,0.4,1,"2h(0.6%,L2,B1)","2h: swing=0.6%, lookback=2, minLegBars=1",77,23.4,-17.60,-0.23,18.4,0.43,-0.43,82.40
129,13.83,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B1)","2h: swing=0.3%, lookback=3, minLegBars=1",84,23.8,-18.40,-0.22,19.2,0.44,-0.42,81.60
130,13.83,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B3)","2h: swing=0.4%, lookback=3, minLegBars=3",45,20.0,-12.49,-0.28,12.5,0.35,-0.54,87.51
131,13.77,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B4)","2h: swing=0.2%, lookback=2, minLegBars=4",37,18.9,-10.92,-0.30,10.9,0.33,-0.58,89.08
132,13.77,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B3)","2h: swing=0.5%, lookback=2, minLegBars=3",41,19.5,-11.85,-0.29,12.0,0.34,-0.55,88.15
133,13.69,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B3)","2h: swing=0.2%, lookback=2, minLegBars=3",49,20.4,-13.11,-0.27,14.0,0.36,-0.52,86.89
134,13.42,cascade,both,0.9,0.4,1,"2h(0.1%,L2,B1)","2h: swing=0.1%, lookback=2, minLegBars=1",96,24.0,-20.76,-0.22,21.4,0.44,-0.42,79.24
135,13.39,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B1)","2h: swing=0.2%, lookback=2, minLegBars=1",93,23.7,-20.44,-0.22,21.1,0.43,-0.42,79.56
136,13.33,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B2)","2h: swing=0.7%, lookback=2, minLegBars=2",50,20.0,-14.28,-0.29,14.7,0.34,-0.55,85.72
137,13.32,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B4)","2h: swing=0.5%, lookback=4, minLegBars=4",34,17.6,-10.92,-0.32,10.9,0.30,-0.63,89.08
138,13.32,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B4)","2h: swing=0.6%, lookback=4, minLegBars=4",34,17.6,-10.92,-0.32,10.9,0.30,-0.63,89.08
139,13.32,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B5)","2h: swing=0.3%, lookback=1, minLegBars=5",30,16.7,-9.89,-0.33,9.9,0.29,-0.63,90.11
140,13.25,cascade,both,0.9,0.4,1,"2h(0.7%,L1,B1)","2h: swing=0.7%, lookback=1, minLegBars=1",50,20.0,-14.18,-0.28,15.0,0.34,-0.56,85.82
141,13.21,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B4)","2h: swing=0.3%, lookback=2, minLegBars=4",35,17.1,-10.98,-0.31,11.0,0.30,-0.63,89.02
142,13.10,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B4)","2h: swing=0.7%, lookback=2, minLegBars=4",30,16.7,-10.29,-0.34,10.3,0.27,-0.68,89.71
143,13.08,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B4)","2h: swing=0.3%, lookback=3, minLegBars=4",35,17.1,-11.30,-0.32,11.3,0.29,-0.65,88.70
