Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
17,1476.71,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.3%,L5,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.3%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",19,47.4,364.60,19.19,92.2,1.26,0.09,464.60
18,1476.71,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.4%,L5,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",19,47.4,364.60,19.19,92.2,1.26,0.09,464.60
19,1431.55,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L3,B5,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",12,58.3,352.63,29.39,67.7,1.31,0.13,452.63
20,1429.06,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L1,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",11,54.5,351.81,31.98,81.3,1.50,0.18,451.81
21,810.51,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.4%,L3,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",15,46.7,198.53,13.24,90.6,1.05,0.02,298.53
22,765.83,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.5%,L1,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",12,50.0,186.66,15.56,81.9,1.29,0.12,286.66
23,752.15,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L1,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",12,50.0,183.19,15.27,88.2,1.32,0.12,283.19
24,724.19,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.4%,L5,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",15,46.7,176.62,11.77,88.0,1.20,0.08,276.62
25,698.25,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L1,B5,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",8,50.0,169.59,21.20,59.2,1.38,0.14,269.59
26,538.64,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.1%,L4,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",25,44.0,130.71,5.23,88.3,1.04,0.02,230.71
27,538.64,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.2%,L4,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",25,44.0,130.71,5.23,88.3,1.04,0.02,230.71
28,538.64,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.3%,L4,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",25,44.0,130.71,5.23,88.3,1.04,0.02,230.71
29,451.13,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.4%,L1,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",15,46.7,108.39,7.23,81.9,1.18,0.07,208.39
30,393.71,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.5%,L4,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",26,46.2,94.38,3.63,88.1,1.03,0.01,194.38
31,331.55,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L4,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",19,47.4,78.66,4.14,91.6,1.09,0.04,178.66
32,327.50,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.1%,L5,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",16,43.8,77.82,4.86,92.3,1.10,0.04,177.82
33,327.50,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.2%,L5,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",16,43.8,77.82,4.86,92.3,1.10,0.04,177.82
34,327.50,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.3%,L5,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.3%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",16,43.8,77.82,4.86,92.3,1.10,0.04,177.82
35,248.26,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.5%,L5,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",17,47.1,57.90,3.41,95.7,1.07,0.03,157.90
36,248.26,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L5,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",17,47.1,57.90,3.41,95.7,1.07,0.03,157.90
37,202.92,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.4%,L1,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",11,45.5,46.59,4.24,71.4,1.09,0.04,146.59
38,184.24,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.5%,L1,B5,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",8,50.0,41.22,5.15,82.0,1.31,0.12,141.22
39,183.21,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.5%,L2,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",18,50.0,41.58,2.31,91.1,1.03,0.01,141.58
40,167.22,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L3,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",15,46.7,37.69,2.51,86.5,1.05,0.02,137.69
41,151.48,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.5%,L3,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",22,45.5,33.87,1.54,93.2,1.03,0.01,133.87
42,131.73,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.2%,L1,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",14,42.9,29.06,2.08,75.6,1.03,0.01,129.06
43,116.02,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.4%,L3,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",21,42.9,25.15,1.20,77.8,1.02,0.01,125.15
44,93.55,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.3%,L3,B5,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.3%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",14,42.9,19.53,1.39,92.0,1.02,0.01,119.53
45,73.41,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.5%,L2,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",21,47.6,14.27,0.68,97.9,1.02,0.01,114.27
46,20.54,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.5%,L5,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",21,42.9,1.32,0.06,96.8,1.00,0.00,101.32
47,15.20,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.7%,L1,B1,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.7%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",14,42.9,-2.16,-0.15,88.2,0.99,-0.00,97.84
48,14.85,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L2,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",16,43.8,-36.69,-2.29,97.3,0.92,-0.03,63.31
49,14.72,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.5%,L2,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",21,42.9,-61.94,-2.95,98.6,0.92,-0.03,38.06
50,14.69,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.1%,L2,B5,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",12,41.7,-32.76,-2.73,94.5,0.95,-0.02,67.24
51,14.60,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.4%,L2,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",22,40.9,-57.17,-2.60,94.8,0.96,-0.02,42.83
52,14.60,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.7%,L5,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.7%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",17,41.2,-37.32,-2.20,95.4,0.95,-0.02,62.68
53,14.53,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L4,B5,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",16,43.8,-45.14,-2.82,83.5,0.87,-0.07,54.86
54,14.48,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.7%,L4,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.7%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",17,41.2,-36.41,-2.14,95.1,0.94,-0.03,63.59
55,14.46,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.1%,L1,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",15,40.0,-13.39,-0.89,82.5,0.97,-0.01,86.61
56,14.40,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.2%,L2,B5,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",15,40.0,-29.14,-1.94,96.4,0.96,-0.01,70.86
57,14.19,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.1%,L3,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",23,39.1,-35.96,-1.56,86.5,0.95,-0.02,64.04
58,14.16,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.4%,L2,B3,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",17,41.2,-73.53,-4.33,93.8,0.89,-0.05,26.47
59,14.10,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L2,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",14,42.9,-53.60,-3.83,97.4,0.83,-0.07,46.40
60,14.05,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.2%,L3,B5,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",13,38.5,-35.09,-2.70,91.9,0.95,-0.02,64.91
61,14.03,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L4,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",27,40.7,-58.97,-2.18,96.5,0.88,-0.05,41.03
62,13.76,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L3,B2,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",25,40.0,-67.68,-2.71,94.4,0.86,-0.06,32.32
63,13.71,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.7%,L3,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.7%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",16,37.5,-29.06,-1.82,93.0,0.93,-0.03,70.94
64,13.67,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.6%,L4,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",18,38.9,-61.84,-3.44,93.9,0.88,-0.05,38.16
65,13.57,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.5%,L4,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",21,38.1,-74.22,-3.53,91.5,0.89,-0.05,25.78
66,13.53,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.1%,L3,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",22,36.4,-71.51,-3.25,94.6,0.94,-0.03,28.49
67,13.53,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.2%,L3,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",22,36.4,-71.51,-3.25,94.6,0.94,-0.03,28.49
68,13.53,cascade,both,1,0.4,80,"1m(0.1%,L3,B1,OF)+30m(0.3%,L3,B4,OF)+1h(0.5%,L2,B2,OF)","1m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.3%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",22,36.4,-71.51,-3.25,94.6,0.94,-0.03,28.49
