Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
13,2414.17,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.6%,L3,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.6%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",34,50.0,598.42,17.60,89.6,1.46,0.16,698.42
14,2049.31,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L3,B4,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=3, minLegBars=4, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",25,52.0,507.17,20.29,90.6,1.43,0.13,607.17
15,1655.13,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L2,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",38,47.4,409.28,10.77,88.5,1.22,0.08,509.28
16,1543.43,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.2%,L3,B3,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",28,50.0,381.21,13.61,84.0,1.23,0.08,481.21
17,1372.69,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.7%,L4,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.7%, lookback=4, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",35,48.6,338.60,9.67,97.6,1.23,0.08,438.60
18,1243.31,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.6%,L4,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.6%, lookback=4, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",42,47.6,306.38,7.29,94.8,1.19,0.07,406.38
19,1187.44,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.5%,L2,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",24,50.0,292.33,12.18,70.8,1.16,0.07,392.33
20,1002.33,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.2%,L2,B4,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.2%, lookback=2, minLegBars=4, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",27,48.1,245.81,9.10,91.0,1.34,0.11,345.81
21,901.77,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.1%,L1,B5,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.1%, lookback=1, minLegBars=5, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",18,50.0,220.76,12.26,85.2,1.24,0.10,320.76
22,877.75,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.1%,L3,B4,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.1%, lookback=3, minLegBars=4, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",25,48.0,214.97,8.60,80.5,1.19,0.07,314.97
23,800.84,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.7%,L3,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.7%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",29,48.3,195.55,6.74,95.1,1.28,0.09,295.55
24,764.43,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.7%,L5,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.7%, lookback=5, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",43,46.5,186.89,4.35,97.6,1.11,0.04,286.89
25,603.11,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.4%,L3,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.4%, lookback=3, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",34,47.1,146.61,4.31,71.4,1.07,0.03,246.61
26,600.08,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.1%,L1,B4,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.1%, lookback=1, minLegBars=4, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",21,47.6,145.71,6.94,90.7,1.12,0.05,245.71
27,570.56,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.5%,L4,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",50,46.0,138.48,2.77,95.4,1.09,0.04,238.48
28,558.52,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.4%,L2,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",34,47.1,135.40,3.98,87.9,1.09,0.04,235.40
29,467.25,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L5,B4,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=5, minLegBars=4, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",27,48.1,112.59,4.17,89.7,1.07,0.03,212.59
30,328.24,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L2,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",52,44.2,78.09,1.50,94.1,1.04,0.02,178.09
31,322.54,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.5%,L4,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.5%, lookback=4, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",35,45.7,76.63,2.19,92.3,1.03,0.01,176.63
32,286.75,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.2%,L3,B5,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.2%, lookback=3, minLegBars=5, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",20,45.0,67.24,3.36,90.2,1.26,0.08,167.24
33,279.93,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.4%,L5,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.4%, lookback=5, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",40,45.0,65.93,1.65,84.1,1.06,0.03,165.93
34,236.33,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.1%,L3,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.1%, lookback=3, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",42,45.2,55.01,1.31,95.9,1.07,0.03,155.01
35,100.25,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L2,B4,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",25,44.0,21.12,0.84,90.1,1.04,0.01,121.12
36,94.73,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.6%,L4,B5,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.6%, lookback=4, minLegBars=5, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",20,45.0,19.69,0.98,84.4,1.03,0.02,119.69
37,81.42,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.4%,L4,B4,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.4%, lookback=4, minLegBars=4, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",27,44.4,16.43,0.61,74.8,1.02,0.01,116.43
38,72.11,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.5%,L2,B3,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.5%, lookback=2, minLegBars=3, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",20,45.0,14.04,0.70,78.1,1.03,0.01,114.04
39,61.11,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.6%,L5,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.6%, lookback=5, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",34,44.1,11.40,0.34,97.1,1.00,0.00,111.40
40,29.34,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.5%,L3,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.5%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",43,44.2,3.45,0.08,97.7,1.00,0.00,103.45
41,16.92,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L1,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",22,45.5,0.29,0.01,87.6,1.00,0.00,100.29
42,15.51,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.4%,L3,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",52,44.2,-0.54,-0.01,95.0,1.00,-0.00,99.46
43,15.44,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.6%,L5,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.6%, lookback=5, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",50,44.0,-6.40,-0.13,99.0,1.00,-0.00,93.60
44,15.13,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.2%,L5,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.2%, lookback=5, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",43,44.2,-30.94,-0.72,95.0,0.94,-0.02,69.06
45,15.13,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.5%,L5,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.5%, lookback=5, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",35,42.9,-36.38,-1.04,96.8,0.98,-0.01,63.62
46,15.13,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.1%,L5,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.1%, lookback=5, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",43,44.2,-31.47,-0.73,95.0,0.94,-0.02,68.53
47,15.10,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.6%,L4,B3,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",23,43.5,-16.34,-0.71,91.9,0.96,-0.02,83.66
48,15.09,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.6%,L2,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.6%, lookback=2, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",23,43.5,-17.96,-0.78,87.7,0.96,-0.02,82.04
49,15.09,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L3,B3,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=3, minLegBars=3, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",28,42.9,-29.44,-1.05,95.7,0.98,-0.01,70.56
50,15.04,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.4%,L4,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",58,43.1,-38.74,-0.67,96.6,0.96,-0.02,61.26
51,14.98,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.7%,L5,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.7%, lookback=5, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",33,42.4,-35.99,-1.09,97.7,0.97,-0.01,64.01
52,14.95,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L5,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=5, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",41,43.9,-40.90,-1.00,97.8,0.93,-0.03,59.10
53,14.94,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.6%,L2,B5,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.6%, lookback=2, minLegBars=5, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",16,43.8,-19.35,-1.21,86.1,0.93,-0.03,80.65
54,14.86,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.7%,L5,B5,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.7%, lookback=5, minLegBars=5, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",26,42.3,-32.03,-1.23,92.7,0.96,-0.02,67.97
55,14.83,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.6%,L4,B4,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.6%, lookback=4, minLegBars=4, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",23,43.5,-23.50,-1.02,87.8,0.92,-0.04,76.50
56,14.74,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.2%,L4,B3,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",29,41.4,-51.74,-1.78,98.3,0.97,-0.01,48.26
57,14.72,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.1%,L3,B3,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",26,42.3,-58.11,-2.23,98.3,0.94,-0.02,41.89
58,14.71,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.6%,L3,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.6%, lookback=3, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",26,42.3,-37.68,-1.45,90.7,0.94,-0.03,62.32
59,14.69,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L4,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",44,43.2,-46.27,-1.05,99.2,0.91,-0.03,53.73
60,14.58,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.7%,L4,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.7%, lookback=4, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",26,42.3,-44.73,-1.72,98.4,0.92,-0.03,55.27
61,14.57,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L3,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",62,41.9,-73.20,-1.18,99.3,0.93,-0.02,26.80
62,14.52,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.1%,L1,B3,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.1%, lookback=1, minLegBars=3, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",32,40.6,-69.10,-2.16,97.2,0.96,-0.02,30.90
63,14.45,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.5%,L2,B5,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.5%, lookback=2, minLegBars=5, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",19,42.1,-36.01,-1.90,82.3,0.90,-0.05,63.99
64,14.44,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L3,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",43,41.9,-67.22,-1.56,97.8,0.91,-0.03,32.78
65,14.39,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.5%,L5,B1,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.5%, lookback=5, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",58,41.4,-81.03,-1.40,99.7,0.92,-0.03,18.97
66,14.34,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.2%,L4,B2,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.2%, lookback=4, minLegBars=2, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",47,42.6,-50.50,-1.07,95.9,0.88,-0.06,49.50
67,14.27,cascade,both,0.9,0.4,80,"1m(0.1%,L1,B1,OF)+10m(0.3%,L5,B3,OF)+30m(0.2%,L3,B2,OF)","1m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 10m: swing=0.3%, lookback=5, minLegBars=3, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",33,39.4,-78.61,-2.38,98.1,0.96,-0.01,21.39
