Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
24,0.00,cascade,both,0.9,0.4,1,"4h(0.2%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
25,0.00,cascade,both,0.9,0.4,1,"4h(0.2%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
26,0.00,cascade,both,0.9,0.4,1,"4h(0.2%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
27,0.00,cascade,both,0.9,0.4,1,"4h(0.2%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
28,0.00,cascade,both,0.9,0.4,1,"4h(0.2%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
29,0.00,cascade,both,0.9,0.4,1,"4h(0.2%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
30,0.00,cascade,both,0.9,0.4,1,"4h(0.2%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
31,0.00,cascade,both,0.9,0.4,1,"4h(0.2%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
32,0.00,cascade,both,0.9,0.4,1,"4h(0.2%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
33,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
34,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
35,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
36,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
37,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
38,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
39,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
40,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
41,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
42,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
43,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
44,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
45,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
46,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
47,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
48,0.00,cascade,both,0.9,0.4,1,"4h(0.3%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
49,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
50,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
51,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
52,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
53,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
54,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
55,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
56,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
57,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
58,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
59,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
60,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
61,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
62,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
63,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
64,0.00,cascade,both,0.9,0.4,1,"4h(0.4%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
65,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
66,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
67,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
68,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
69,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
70,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
71,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
72,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
73,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
74,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
75,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
76,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
77,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
78,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
79,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
80,0.00,cascade,both,0.9,0.4,1,"4h(0.5%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
81,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
82,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
83,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
84,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
85,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
86,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
87,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
88,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
89,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
90,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
91,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
92,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
93,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
94,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
95,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
96,0.00,cascade,both,0.9,0.4,1,"4h(0.6%)",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
