combination_id,take_profit,stop_loss,leverage,trading_mode,max_candles,minimum_timeframes,tf1_interval,tf1_role,tf1_min_swing_pct,tf1_lookback,tf1_min_leg_bars,tf1_weight,tf1_opposite,initial_capital,final_capital,total_return_pct,total_trades,winning_trades,losing_trades,win_rate_pct,total_signals,confirmed_signals,confirmation_rate_pct,execution_rate_pct,signals_per_day,trades_per_day,avg_trade_duration_hours,max_drawdown_pct,sharpe_ratio,profit_factor,avg_win_pct,avg_loss_pct,largest_win_pct,largest_loss_pct,consecutive_wins,consecutive_losses,total_fees,net_profit,roi_annualized_pct,execution_time_ms,error_message
1,0.9,0.4,1,pivot,20160,1,4h,primary,0,1,1,1,false,100,90.31311678158428,-9.686883218415716,44,13,30,29.545454545454547,82,82,100,53.65853658536586,5.857433404434744,3.1430130462820576,4.8344961240310065,0,0,0.4999555730194503,0.9450124565745506,0.44573483846282774,1.1164577919634517,-0.7237163814180929,0,0,0,-9.686883218415716,-252.56341185571208,30305,
3,0.9,0.4,1,pivot,20160,1,4h,primary,0,1,3,1,false,100,97.96651226317435,-2.0334877368256485,25,10,14,40,28,28,100,89.28571428571429,2.0000992112704004,1.7858028672057142,4.141666666666667,0,0,0.7837589455142162,0.9370312765633007,0.4717000358898998,1.014848469023622,-0.6707297865038251,0,0,0,-2.0334877368256485,-53.01856017042317,30482,
4,0.9,0.4,1,pivot,20160,1,4h,primary,0,2,1,1,false,100,90.92083375475734,-9.07916624524266,39,11,27,28.205128205128204,67,67,100,58.2089552238806,4.785951684111314,2.7858524728409146,5.208771929824561,0,0,0.47654251602038566,0.9514040357172142,0.4423929865974805,1.1164577919634517,-0.7237163814180929,0,0,0,-9.07916624524266,-236.71857624383858,31435,
2,0.9,0.4,1,pivot,20160,1,4h,primary,0,1,2,1,false,100,89.82765557800948,-10.172344421990516,32,7,24,21.875,41,41,100,78.04878048780488,2.928716702217372,2.2858276700233144,4.343010752688172,0,0,0.33099658833795087,0.9189823037806869,0.4335508561856373,0.9602806237032867,-0.6101354057485663,0,0,0,-10.172344421990516,-265.2207067909229,31550,
