Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
1,10639.45,cascade,both,0.9,0.4,80,"5m(0.3%,L5,B4,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.3%, lookback=5, minLegBars=4, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,56.0,2652.79,106.11,91.7,2.36,0.27,2752.79
2,8314.26,cascade,both,0.9,0.4,80,"5m(0.3%,L2,B3,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",16,62.5,2069.83,129.36,68.1,8.68,0.49,2169.83
3,7060.34,cascade,both,0.9,0.4,80,"5m(0.7%,L5,B5,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.7%, lookback=5, minLegBars=5, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,85.7,1754.05,250.58,38.0,15.35,0.92,1854.05
4,5811.01,cascade,both,0.9,0.4,80,"5m(0.1%,L2,B4,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.1%, lookback=2, minLegBars=4, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",22,54.5,1447.47,65.79,87.6,1.44,0.12,1547.47
5,5191.90,cascade,both,0.9,0.4,80,"5m(0.1%,L3,B3,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",28,53.6,1292.30,46.15,88.2,1.67,0.17,1392.30
6,5084.72,cascade,both,0.9,0.4,80,"5m(0.1%,L2,B2,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.1%, lookback=2, minLegBars=2, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",33,51.5,1265.91,38.36,92.5,1.52,0.13,1365.91
7,4906.40,cascade,both,0.9,0.4,80,"5m(0.3%,L4,B1,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",31,51.6,1221.50,39.40,91.8,1.42,0.12,1321.50
8,4633.52,cascade,both,0.9,0.4,80,"5m(0.3%,L2,B2,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",17,58.8,1150.75,67.69,81.6,2.60,0.28,1250.75
9,4310.31,cascade,both,0.9,0.4,80,"5m(0.3%,L2,B4,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",17,58.8,1070.00,62.94,82.7,2.57,0.28,1170.00
10,3864.23,cascade,both,0.9,0.4,80,"5m(0.2%,L1,B3,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,55.6,959.61,53.31,72.0,1.99,0.28,1059.61
11,3792.34,cascade,both,0.9,0.4,80,"5m(0.3%,L4,B2,OF)+30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","5m: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",27,51.9,942.76,34.92,92.5,1.53,0.14,1042.76
