combination_id,take_profit,stop_loss,leverage,trading_mode,max_candles,minimum_timeframes,tf1_interval,tf1_role,tf1_min_swing_pct,tf1_lookback,tf1_min_leg_bars,tf1_weight,tf1_opposite,initial_capital,final_capital,total_return_pct,total_trades,winning_trades,losing_trades,win_rate_pct,total_signals,confirmed_signals,confirmation_rate_pct,execution_rate_pct,signals_per_day,trades_per_day,avg_trade_duration_hours,max_drawdown_pct,sharpe_ratio,profit_factor,avg_win_pct,avg_loss_pct,largest_win_pct,largest_loss_pct,consecutive_wins,consecutive_losses,total_fees,net_profit,roi_annualized_pct,execution_time_ms,error_message
1,0.9,0.4,1,pivot,20160,1,4h,primary,0.1,1,1,1,false,100,89.6617392983609,-10.3382607016391,43,12,30,27.906976744186046,71,71,100,60.56338028169014,5.0716801428642295,3.0715809315938287,4.742063492063491,0,0,0.4647071643726748,0.9479183192588229,0.4437760177581641,1.1164577919634517,-0.7237163814180929,0,0,0,-10.3382607016391,-269.54659580244606,1629,
2,0.9,0.4,1,pivot,20160,1,4h,primary,0.2,1,1,1,false,100,91.67111525230142,-8.32888474769858,40,12,27,30,59,59,100,67.79661016949152,4.214494766605487,2.857284587529143,5.0294871794871785,0,0,0.5186702105430814,0.9479183192588229,0.4408853547705338,1.1164577919634517,-0.7237163814180929,0,0,0,-8.32888474769858,-217.1566954407646,1468,
3,0.9,0.4,1,pivot,20160,1,4h,primary,0.3,1,1,1,false,100,90.45450495945366,-9.545495040546342,33,8,24,24.242424242424242,41,41,100,80.48780487804879,2.928716702217372,2.3572597847115433,4.336458333333332,0,0,0.38436340277716324,0.944948190931074,0.44604502366645415,1.1164577919634517,-0.7237163814180929,0,0,0,-9.545495040546342,-248.87703721966153,1350,
4,0.9,0.4,1,pivot,20160,1,4h,primary,0.4,1,1,1,false,100,87.97661130504821,-12.023388694951791,30,5,24,16.666666666666664,33,33,100,90.9090909090909,2.3572597847115433,2.142963440646857,3.607471264367816,0,0,0.23148131740646655,0.9242998557705773,0.45187033224186063,0.9422121502658415,-0.7237163814180929,0,0,0,-12.023388694951791,-313.48246927261573,1523,
