Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
16,10.00,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B1,OF)","4h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
17,10.00,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B2,OF)","4h: swing=0.1%, lookback=4, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
18,10.00,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B3,OF)","4h: swing=0.1%, lookback=4, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
19,10.00,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
20,10.00,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B5,OF)","4h: swing=0.1%, lookback=4, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
21,10.00,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B1,OF)","4h: swing=0.1%, lookback=5, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
22,10.00,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B2,OF)","4h: swing=0.1%, lookback=5, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
23,10.00,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B3,OF)","4h: swing=0.1%, lookback=5, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
24,10.00,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B4,OF)","4h: swing=0.1%, lookback=5, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
25,10.00,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B5,OF)","4h: swing=0.1%, lookback=5, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
26,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B1,OF)","4h: swing=0.2%, lookback=1, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
27,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B2,OF)","4h: swing=0.2%, lookback=1, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
28,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B3,OF)","4h: swing=0.2%, lookback=1, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
29,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
30,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B5,OF)","4h: swing=0.2%, lookback=1, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
31,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B1,OF)","4h: swing=0.2%, lookback=2, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
32,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B2,OF)","4h: swing=0.2%, lookback=2, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
33,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B3,OF)","4h: swing=0.2%, lookback=2, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
34,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
35,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B5,OF)","4h: swing=0.2%, lookback=2, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
36,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B1,OF)","4h: swing=0.2%, lookback=3, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
37,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B2,OF)","4h: swing=0.2%, lookback=3, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
38,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B3,OF)","4h: swing=0.2%, lookback=3, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
39,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
40,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B5,OF)","4h: swing=0.2%, lookback=3, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
41,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B1,OF)","4h: swing=0.2%, lookback=4, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
42,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B2,OF)","4h: swing=0.2%, lookback=4, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
43,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B3,OF)","4h: swing=0.2%, lookback=4, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
44,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
45,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B5,OF)","4h: swing=0.2%, lookback=4, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
46,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B1,OF)","4h: swing=0.2%, lookback=5, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
47,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B2,OF)","4h: swing=0.2%, lookback=5, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
48,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B3,OF)","4h: swing=0.2%, lookback=5, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
49,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B4,OF)","4h: swing=0.2%, lookback=5, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
50,10.00,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B5,OF)","4h: swing=0.2%, lookback=5, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
51,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B1,OF)","4h: swing=0.3%, lookback=1, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
52,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B2,OF)","4h: swing=0.3%, lookback=1, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
53,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B3,OF)","4h: swing=0.3%, lookback=1, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
54,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
55,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B5,OF)","4h: swing=0.3%, lookback=1, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
56,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B1,OF)","4h: swing=0.3%, lookback=2, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
57,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B2,OF)","4h: swing=0.3%, lookback=2, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
58,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B3,OF)","4h: swing=0.3%, lookback=2, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
59,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
60,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B5,OF)","4h: swing=0.3%, lookback=2, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
61,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B1,OF)","4h: swing=0.3%, lookback=3, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
62,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B2,OF)","4h: swing=0.3%, lookback=3, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
63,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B3,OF)","4h: swing=0.3%, lookback=3, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
64,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
65,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B5,OF)","4h: swing=0.3%, lookback=3, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
66,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B1,OF)","4h: swing=0.3%, lookback=4, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
67,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B2,OF)","4h: swing=0.3%, lookback=4, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
68,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B3,OF)","4h: swing=0.3%, lookback=4, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
69,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
70,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B5,OF)","4h: swing=0.3%, lookback=4, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
71,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B1,OF)","4h: swing=0.3%, lookback=5, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
72,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B2,OF)","4h: swing=0.3%, lookback=5, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
73,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B3,OF)","4h: swing=0.3%, lookback=5, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
74,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B4,OF)","4h: swing=0.3%, lookback=5, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
75,10.00,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B5,OF)","4h: swing=0.3%, lookback=5, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
76,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B1,OF)","4h: swing=0.4%, lookback=1, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
77,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B2,OF)","4h: swing=0.4%, lookback=1, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
78,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B3,OF)","4h: swing=0.4%, lookback=1, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
79,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
80,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B5,OF)","4h: swing=0.4%, lookback=1, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
81,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B1,OF)","4h: swing=0.4%, lookback=2, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
82,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B2,OF)","4h: swing=0.4%, lookback=2, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
83,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B3,OF)","4h: swing=0.4%, lookback=2, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
84,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
85,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B5,OF)","4h: swing=0.4%, lookback=2, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
86,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B1,OF)","4h: swing=0.4%, lookback=3, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
87,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B2,OF)","4h: swing=0.4%, lookback=3, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
88,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B3,OF)","4h: swing=0.4%, lookback=3, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
89,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
90,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B5,OF)","4h: swing=0.4%, lookback=3, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
91,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B1,OF)","4h: swing=0.4%, lookback=4, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
92,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B2,OF)","4h: swing=0.4%, lookback=4, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
93,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B3,OF)","4h: swing=0.4%, lookback=4, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
94,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
95,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B5,OF)","4h: swing=0.4%, lookback=4, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
96,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B1,OF)","4h: swing=0.4%, lookback=5, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
97,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B2,OF)","4h: swing=0.4%, lookback=5, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
98,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B3,OF)","4h: swing=0.4%, lookback=5, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
99,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B4,OF)","4h: swing=0.4%, lookback=5, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
100,10.00,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B5,OF)","4h: swing=0.4%, lookback=5, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
101,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B1,OF)","4h: swing=0.5%, lookback=1, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
102,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B2,OF)","4h: swing=0.5%, lookback=1, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
103,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B3,OF)","4h: swing=0.5%, lookback=1, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
104,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
105,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B5,OF)","4h: swing=0.5%, lookback=1, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
106,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B1,OF)","4h: swing=0.5%, lookback=2, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
107,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B2,OF)","4h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
108,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B3,OF)","4h: swing=0.5%, lookback=2, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
109,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
110,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B5,OF)","4h: swing=0.5%, lookback=2, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
111,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B1,OF)","4h: swing=0.5%, lookback=3, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
112,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B2,OF)","4h: swing=0.5%, lookback=3, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
113,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B3,OF)","4h: swing=0.5%, lookback=3, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
114,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
115,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B5,OF)","4h: swing=0.5%, lookback=3, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
116,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B1,OF)","4h: swing=0.5%, lookback=4, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
117,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B2,OF)","4h: swing=0.5%, lookback=4, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
118,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B3,OF)","4h: swing=0.5%, lookback=4, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
119,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
120,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B5,OF)","4h: swing=0.5%, lookback=4, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
121,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B1,OF)","4h: swing=0.5%, lookback=5, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
122,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B2,OF)","4h: swing=0.5%, lookback=5, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
123,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B3,OF)","4h: swing=0.5%, lookback=5, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
124,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B4,OF)","4h: swing=0.5%, lookback=5, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
125,10.00,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B5,OF)","4h: swing=0.5%, lookback=5, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
126,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B1,OF)","4h: swing=0.6%, lookback=1, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
127,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B2,OF)","4h: swing=0.6%, lookback=1, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
128,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B3,OF)","4h: swing=0.6%, lookback=1, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
129,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
130,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B5,OF)","4h: swing=0.6%, lookback=1, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
131,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B1,OF)","4h: swing=0.6%, lookback=2, minLegBars=1, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
132,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B2,OF)","4h: swing=0.6%, lookback=2, minLegBars=2, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
133,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B3,OF)","4h: swing=0.6%, lookback=2, minLegBars=3, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
134,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=4, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
135,10.00,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B5,OF)","4h: swing=0.6%, lookback=2, minLegBars=5, opposite=false",0,0.0,0.00,0.00,0.0,0.00,0.00,100.00
