Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
28,19.17,cascade,both,0.9,0.4,1,"5h(0.7%,L5,B5)","5h: swing=0.7%, lookback=5, minLegBars=5",11,27.3,-1.43,-0.13,2.8,0.64,-0.21,98.57
29,19.17,cascade,both,0.9,0.4,1,"5h(0.1%,L4,B5)","5h: swing=0.1%, lookback=4, minLegBars=5",11,27.3,-1.44,-0.13,2.8,0.64,-0.21,98.56
30,19.17,cascade,both,0.9,0.4,1,"5h(0.2%,L4,B5)","5h: swing=0.2%, lookback=4, minLegBars=5",11,27.3,-1.44,-0.13,2.8,0.64,-0.21,98.56
31,19.17,cascade,both,0.9,0.4,1,"5h(0.3%,L4,B5)","5h: swing=0.3%, lookback=4, minLegBars=5",11,27.3,-1.44,-0.13,2.8,0.64,-0.21,98.56
32,19.17,cascade,both,0.9,0.4,1,"5h(0.4%,L4,B5)","5h: swing=0.4%, lookback=4, minLegBars=5",11,27.3,-1.44,-0.13,2.8,0.64,-0.21,98.56
33,19.17,cascade,both,0.9,0.4,1,"5h(0.5%,L4,B5)","5h: swing=0.5%, lookback=4, minLegBars=5",11,27.3,-1.44,-0.13,2.8,0.64,-0.21,98.56
34,19.17,cascade,both,0.9,0.4,1,"5h(0.6%,L4,B5)","5h: swing=0.6%, lookback=4, minLegBars=5",11,27.3,-1.44,-0.13,2.8,0.64,-0.21,98.56
35,19.17,cascade,both,0.9,0.4,1,"5h(0.7%,L4,B5)","5h: swing=0.7%, lookback=4, minLegBars=5",11,27.3,-1.44,-0.13,2.8,0.64,-0.21,98.56
36,18.89,cascade,both,0.9,0.4,1,"5h(0.3%,L1,B3)","5h: swing=0.3%, lookback=1, minLegBars=3",21,28.6,-3.48,-0.17,3.5,0.58,-0.27,96.52
37,18.70,cascade,both,0.9,0.4,1,"5h(0.7%,L1,B1)","5h: swing=0.7%, lookback=1, minLegBars=1",34,29.4,-4.90,-0.14,6.4,0.62,-0.24,95.10
38,18.56,cascade,both,0.9,0.4,1,"5h(0.3%,L2,B2)","5h: swing=0.3%, lookback=2, minLegBars=2",28,28.6,-4.25,-0.15,5.8,0.60,-0.25,95.75
39,18.54,cascade,both,0.9,0.4,1,"5h(0.6%,L1,B4)","5h: swing=0.6%, lookback=1, minLegBars=4",15,26.7,-2.38,-0.16,3.2,0.58,-0.26,97.62
40,18.51,cascade,both,0.9,0.4,1,"5h(0.7%,L2,B2)","5h: swing=0.7%, lookback=2, minLegBars=2",28,28.6,-4.34,-0.16,5.9,0.59,-0.25,95.66
41,18.50,cascade,both,0.9,0.4,1,"5h(0.3%,L2,B4)","5h: swing=0.3%, lookback=2, minLegBars=4",15,26.7,-2.46,-0.16,3.2,0.57,-0.27,97.54
42,18.49,cascade,both,0.9,0.4,1,"5h(0.4%,L2,B2)","5h: swing=0.4%, lookback=2, minLegBars=2",28,28.6,-4.37,-0.16,5.9,0.59,-0.25,95.63
43,18.49,cascade,both,0.9,0.4,1,"5h(0.5%,L2,B2)","5h: swing=0.5%, lookback=2, minLegBars=2",28,28.6,-4.37,-0.16,5.9,0.59,-0.25,95.63
44,18.49,cascade,both,0.9,0.4,1,"5h(0.6%,L2,B2)","5h: swing=0.6%, lookback=2, minLegBars=2",28,28.6,-4.37,-0.16,5.9,0.59,-0.25,95.63
45,18.42,cascade,both,0.9,0.4,1,"5h(0.4%,L2,B4)","5h: swing=0.4%, lookback=2, minLegBars=4",15,26.7,-2.56,-0.17,3.3,0.56,-0.28,97.44
46,18.42,cascade,both,0.9,0.4,1,"5h(0.5%,L2,B4)","5h: swing=0.5%, lookback=2, minLegBars=4",15,26.7,-2.56,-0.17,3.3,0.56,-0.28,97.44
47,18.42,cascade,both,0.9,0.4,1,"5h(0.6%,L2,B4)","5h: swing=0.6%, lookback=2, minLegBars=4",15,26.7,-2.56,-0.17,3.3,0.56,-0.28,97.44
48,18.42,cascade,both,0.9,0.4,1,"5h(0.7%,L2,B4)","5h: swing=0.7%, lookback=2, minLegBars=4",15,26.7,-2.56,-0.17,3.3,0.56,-0.28,97.44
49,18.37,cascade,both,0.9,0.4,1,"5h(0.1%,L2,B4)","5h: swing=0.1%, lookback=2, minLegBars=4",15,26.7,-2.56,-0.17,3.3,0.56,-0.28,97.44
50,18.37,cascade,both,0.9,0.4,1,"5h(0.2%,L2,B4)","5h: swing=0.2%, lookback=2, minLegBars=4",15,26.7,-2.56,-0.17,3.3,0.56,-0.28,97.44
51,18.08,cascade,both,0.9,0.4,1,"5h(0.1%,L4,B1)","5h: swing=0.1%, lookback=4, minLegBars=1",29,27.6,-4.99,-0.17,5.8,0.56,-0.29,95.01
52,18.08,cascade,both,0.9,0.4,1,"5h(0.2%,L4,B1)","5h: swing=0.2%, lookback=4, minLegBars=1",29,27.6,-4.99,-0.17,5.8,0.56,-0.29,95.01
53,18.08,cascade,both,0.9,0.4,1,"5h(0.3%,L4,B1)","5h: swing=0.3%, lookback=4, minLegBars=1",29,27.6,-4.99,-0.17,5.8,0.56,-0.29,95.01
54,18.08,cascade,both,0.9,0.4,1,"5h(0.4%,L4,B1)","5h: swing=0.4%, lookback=4, minLegBars=1",29,27.6,-4.99,-0.17,5.8,0.56,-0.29,95.01
55,18.08,cascade,both,0.9,0.4,1,"5h(0.5%,L4,B1)","5h: swing=0.5%, lookback=4, minLegBars=1",29,27.6,-4.99,-0.17,5.8,0.56,-0.29,95.01
56,18.08,cascade,both,0.9,0.4,1,"5h(0.6%,L4,B1)","5h: swing=0.6%, lookback=4, minLegBars=1",29,27.6,-4.99,-0.17,5.8,0.56,-0.29,95.01
57,18.08,cascade,both,0.9,0.4,1,"5h(0.7%,L4,B1)","5h: swing=0.7%, lookback=4, minLegBars=1",29,27.6,-4.99,-0.17,5.8,0.56,-0.29,95.01
58,18.06,cascade,both,0.9,0.4,1,"5h(0.1%,L5,B4)","5h: swing=0.1%, lookback=5, minLegBars=4",12,25.0,-2.08,-0.17,2.9,0.55,-0.29,97.92
59,18.06,cascade,both,0.9,0.4,1,"5h(0.2%,L5,B4)","5h: swing=0.2%, lookback=5, minLegBars=4",12,25.0,-2.08,-0.17,2.9,0.55,-0.29,97.92
60,18.06,cascade,both,0.9,0.4,1,"5h(0.3%,L5,B4)","5h: swing=0.3%, lookback=5, minLegBars=4",12,25.0,-2.08,-0.17,2.9,0.55,-0.29,97.92
61,18.06,cascade,both,0.9,0.4,1,"5h(0.4%,L5,B4)","5h: swing=0.4%, lookback=5, minLegBars=4",12,25.0,-2.08,-0.17,2.9,0.55,-0.29,97.92
62,18.06,cascade,both,0.9,0.4,1,"5h(0.5%,L5,B4)","5h: swing=0.5%, lookback=5, minLegBars=4",12,25.0,-2.08,-0.17,2.9,0.55,-0.29,97.92
63,18.06,cascade,both,0.9,0.4,1,"5h(0.6%,L5,B4)","5h: swing=0.6%, lookback=5, minLegBars=4",12,25.0,-2.08,-0.17,2.9,0.55,-0.29,97.92
64,18.06,cascade,both,0.9,0.4,1,"5h(0.7%,L5,B4)","5h: swing=0.7%, lookback=5, minLegBars=4",12,25.0,-2.08,-0.17,2.9,0.55,-0.29,97.92
65,17.92,cascade,both,0.9,0.4,1,"5h(0.7%,L2,B3)","5h: swing=0.7%, lookback=2, minLegBars=3",19,26.3,-3.55,-0.19,4.3,0.53,-0.31,96.45
66,17.90,cascade,both,0.9,0.4,1,"5h(0.1%,L5,B1)","5h: swing=0.1%, lookback=5, minLegBars=1",26,26.9,-4.69,-0.18,5.5,0.54,-0.30,95.31
67,17.90,cascade,both,0.9,0.4,1,"5h(0.2%,L5,B1)","5h: swing=0.2%, lookback=5, minLegBars=1",26,26.9,-4.69,-0.18,5.5,0.54,-0.30,95.31
68,17.90,cascade,both,0.9,0.4,1,"5h(0.3%,L5,B1)","5h: swing=0.3%, lookback=5, minLegBars=1",26,26.9,-4.69,-0.18,5.5,0.54,-0.30,95.31
69,17.90,cascade,both,0.9,0.4,1,"5h(0.4%,L5,B1)","5h: swing=0.4%, lookback=5, minLegBars=1",26,26.9,-4.69,-0.18,5.5,0.54,-0.30,95.31
70,17.90,cascade,both,0.9,0.4,1,"5h(0.5%,L5,B1)","5h: swing=0.5%, lookback=5, minLegBars=1",26,26.9,-4.69,-0.18,5.5,0.54,-0.30,95.31
71,17.90,cascade,both,0.9,0.4,1,"5h(0.6%,L5,B1)","5h: swing=0.6%, lookback=5, minLegBars=1",26,26.9,-4.69,-0.18,5.5,0.54,-0.30,95.31
72,17.90,cascade,both,0.9,0.4,1,"5h(0.7%,L5,B1)","5h: swing=0.7%, lookback=5, minLegBars=1",26,26.9,-4.69,-0.18,5.5,0.54,-0.30,95.31
73,17.66,cascade,both,0.9,0.4,1,"5h(0.1%,L3,B5)","5h: swing=0.1%, lookback=3, minLegBars=5",12,25.0,-2.25,-0.19,4.2,0.53,-0.31,97.75
74,17.66,cascade,both,0.9,0.4,1,"5h(0.2%,L3,B5)","5h: swing=0.2%, lookback=3, minLegBars=5",12,25.0,-2.25,-0.19,4.2,0.53,-0.31,97.75
75,17.66,cascade,both,0.9,0.4,1,"5h(0.3%,L3,B5)","5h: swing=0.3%, lookback=3, minLegBars=5",12,25.0,-2.25,-0.19,4.2,0.53,-0.31,97.75
76,17.66,cascade,both,0.9,0.4,1,"5h(0.4%,L3,B5)","5h: swing=0.4%, lookback=3, minLegBars=5",12,25.0,-2.25,-0.19,4.2,0.53,-0.31,97.75
77,17.66,cascade,both,0.9,0.4,1,"5h(0.5%,L3,B5)","5h: swing=0.5%, lookback=3, minLegBars=5",12,25.0,-2.25,-0.19,4.2,0.53,-0.31,97.75
78,17.66,cascade,both,0.9,0.4,1,"5h(0.6%,L3,B5)","5h: swing=0.6%, lookback=3, minLegBars=5",12,25.0,-2.25,-0.19,4.2,0.53,-0.31,97.75
79,17.66,cascade,both,0.9,0.4,1,"5h(0.7%,L3,B5)","5h: swing=0.7%, lookback=3, minLegBars=5",12,25.0,-2.25,-0.19,4.2,0.53,-0.31,97.75
80,17.61,cascade,both,0.9,0.4,1,"5h(0.2%,L1,B4)","5h: swing=0.2%, lookback=1, minLegBars=4",16,25.0,-3.05,-0.19,3.8,0.51,-0.33,96.95
81,17.59,cascade,both,0.9,0.4,1,"5h(0.4%,L1,B3)","5h: swing=0.4%, lookback=1, minLegBars=3",20,25.0,-3.93,-0.20,4.0,0.51,-0.33,96.07
82,17.49,cascade,both,0.9,0.4,1,"5h(0.4%,L1,B2)","5h: swing=0.4%, lookback=1, minLegBars=2",27,25.9,-5.01,-0.19,6.0,0.53,-0.31,94.99
83,17.43,cascade,both,0.9,0.4,1,"5h(0.6%,L1,B5)","5h: swing=0.6%, lookback=1, minLegBars=5",12,25.0,-2.67,-0.22,3.4,0.47,-0.38,97.33
84,17.40,cascade,both,0.9,0.4,1,"5h(0.6%,L1,B1)","5h: swing=0.6%, lookback=1, minLegBars=1",37,27.0,-6.56,-0.18,8.1,0.54,-0.30,93.44
85,17.38,cascade,both,0.9,0.4,1,"5h(0.7%,L2,B1)","5h: swing=0.7%, lookback=2, minLegBars=1",46,28.3,-7.83,-0.17,10.0,0.56,-0.28,92.17
86,17.21,cascade,both,0.9,0.4,1,"5h(0.3%,L1,B2)","5h: swing=0.3%, lookback=1, minLegBars=2",28,25.0,-5.41,-0.19,5.9,0.51,-0.33,94.59
87,17.17,cascade,both,0.9,0.4,1,"5h(0.1%,L1,B4)","5h: swing=0.1%, lookback=1, minLegBars=4",16,25.0,-3.68,-0.23,4.5,0.46,-0.39,96.32
88,17.13,cascade,both,0.9,0.4,1,"5h(0.1%,L3,B1)","5h: swing=0.1%, lookback=3, minLegBars=1",37,27.0,-6.84,-0.18,9.1,0.53,-0.31,93.16
89,17.13,cascade,both,0.9,0.4,1,"5h(0.2%,L3,B1)","5h: swing=0.2%, lookback=3, minLegBars=1",37,27.0,-6.84,-0.18,9.1,0.53,-0.31,93.16
90,17.13,cascade,both,0.9,0.4,1,"5h(0.3%,L3,B1)","5h: swing=0.3%, lookback=3, minLegBars=1",37,27.0,-6.84,-0.18,9.1,0.53,-0.31,93.16
91,17.13,cascade,both,0.9,0.4,1,"5h(0.4%,L3,B1)","5h: swing=0.4%, lookback=3, minLegBars=1",37,27.0,-6.84,-0.18,9.1,0.53,-0.31,93.16
92,17.13,cascade,both,0.9,0.4,1,"5h(0.5%,L3,B1)","5h: swing=0.5%, lookback=3, minLegBars=1",37,27.0,-6.84,-0.18,9.1,0.53,-0.31,93.16
93,17.13,cascade,both,0.9,0.4,1,"5h(0.6%,L3,B1)","5h: swing=0.6%, lookback=3, minLegBars=1",37,27.0,-6.84,-0.18,9.1,0.53,-0.31,93.16
94,17.13,cascade,both,0.9,0.4,1,"5h(0.7%,L3,B1)","5h: swing=0.7%, lookback=3, minLegBars=1",37,27.0,-6.84,-0.18,9.1,0.53,-0.31,93.16
95,17.06,cascade,both,0.9,0.4,1,"5h(0.4%,L2,B1)","5h: swing=0.4%, lookback=2, minLegBars=1",47,27.7,-8.34,-0.18,10.5,0.55,-0.30,91.66
96,17.06,cascade,both,0.9,0.4,1,"5h(0.5%,L2,B1)","5h: swing=0.5%, lookback=2, minLegBars=1",47,27.7,-8.34,-0.18,10.5,0.55,-0.30,91.66
97,17.06,cascade,both,0.9,0.4,1,"5h(0.6%,L2,B1)","5h: swing=0.6%, lookback=2, minLegBars=1",47,27.7,-8.34,-0.18,10.5,0.55,-0.30,91.66
98,17.04,cascade,both,0.9,0.4,1,"5h(0.4%,L1,B5)","5h: swing=0.4%, lookback=1, minLegBars=5",13,23.1,-2.95,-0.23,3.0,0.45,-0.38,97.05
99,17.04,cascade,both,0.9,0.4,1,"5h(0.5%,L1,B5)","5h: swing=0.5%, lookback=1, minLegBars=5",13,23.1,-2.95,-0.23,3.0,0.45,-0.38,97.05
100,17.02,cascade,both,0.9,0.4,1,"5h(0.7%,L1,B3)","5h: swing=0.7%, lookback=1, minLegBars=3",17,23.5,-3.76,-0.22,3.8,0.46,-0.38,96.24
101,16.84,cascade,both,0.9,0.4,1,"5h(0.1%,L2,B2)","5h: swing=0.1%, lookback=2, minLegBars=2",28,25.0,-5.66,-0.20,7.2,0.49,-0.35,94.34
102,16.84,cascade,both,0.9,0.4,1,"5h(0.2%,L2,B2)","5h: swing=0.2%, lookback=2, minLegBars=2",28,25.0,-5.66,-0.20,7.2,0.49,-0.35,94.34
103,16.75,cascade,both,0.9,0.4,1,"5h(0.1%,L2,B1)","5h: swing=0.1%, lookback=2, minLegBars=1",48,27.1,-8.83,-0.18,11.0,0.53,-0.31,91.17
104,16.75,cascade,both,0.9,0.4,1,"5h(0.2%,L2,B1)","5h: swing=0.2%, lookback=2, minLegBars=1",48,27.1,-8.83,-0.18,11.0,0.53,-0.31,91.17
105,16.75,cascade,both,0.9,0.4,1,"5h(0.3%,L2,B1)","5h: swing=0.3%, lookback=2, minLegBars=1",48,27.1,-8.83,-0.18,11.0,0.53,-0.31,91.17
106,16.74,cascade,both,0.9,0.4,1,"5h(0.6%,L1,B2)","5h: swing=0.6%, lookback=1, minLegBars=2",25,24.0,-5.29,-0.21,6.0,0.47,-0.37,94.71
107,16.74,cascade,both,0.9,0.4,1,"5h(0.7%,L1,B2)","5h: swing=0.7%, lookback=1, minLegBars=2",25,24.0,-5.29,-0.21,6.0,0.47,-0.37,94.71
108,16.39,cascade,both,0.9,0.4,1,"5h(0.1%,L4,B4)","5h: swing=0.1%, lookback=4, minLegBars=4",14,21.4,-3.17,-0.23,4.0,0.43,-0.40,96.83
109,16.39,cascade,both,0.9,0.4,1,"5h(0.2%,L4,B4)","5h: swing=0.2%, lookback=4, minLegBars=4",14,21.4,-3.17,-0.23,4.0,0.43,-0.40,96.83
110,16.39,cascade,both,0.9,0.4,1,"5h(0.3%,L4,B4)","5h: swing=0.3%, lookback=4, minLegBars=4",14,21.4,-3.17,-0.23,4.0,0.43,-0.40,96.83
111,16.39,cascade,both,0.9,0.4,1,"5h(0.4%,L4,B4)","5h: swing=0.4%, lookback=4, minLegBars=4",14,21.4,-3.17,-0.23,4.0,0.43,-0.40,96.83
112,16.39,cascade,both,0.9,0.4,1,"5h(0.5%,L4,B4)","5h: swing=0.5%, lookback=4, minLegBars=4",14,21.4,-3.17,-0.23,4.0,0.43,-0.40,96.83
113,16.39,cascade,both,0.9,0.4,1,"5h(0.6%,L4,B4)","5h: swing=0.6%, lookback=4, minLegBars=4",14,21.4,-3.17,-0.23,4.0,0.43,-0.40,96.83
114,16.39,cascade,both,0.9,0.4,1,"5h(0.7%,L4,B4)","5h: swing=0.7%, lookback=4, minLegBars=4",14,21.4,-3.17,-0.23,4.0,0.43,-0.40,96.83
115,16.34,cascade,both,0.9,0.4,1,"5h(0.7%,L1,B4)","5h: swing=0.7%, lookback=1, minLegBars=4",14,21.4,-3.24,-0.23,4.0,0.43,-0.41,96.76
116,16.20,cascade,both,0.9,0.4,1,"5h(0.5%,L1,B2)","5h: swing=0.5%, lookback=1, minLegBars=2",26,23.1,-5.99,-0.23,6.7,0.44,-0.41,94.01
117,16.02,cascade,both,0.9,0.4,1,"5h(0.4%,L1,B1)","5h: swing=0.4%, lookback=1, minLegBars=1",44,25.0,-9.28,-0.21,10.7,0.48,-0.37,90.72
118,15.83,cascade,both,0.9,0.4,1,"5h(0.1%,L1,B2)","5h: swing=0.1%, lookback=1, minLegBars=2",31,22.6,-7.24,-0.23,7.7,0.43,-0.42,92.76
119,15.82,cascade,both,0.9,0.4,1,"5h(0.5%,L1,B1)","5h: swing=0.5%, lookback=1, minLegBars=1",41,24.4,-9.03,-0.22,10.5,0.46,-0.39,90.97
120,15.81,cascade,both,0.9,0.4,1,"5h(0.2%,L1,B1)","5h: swing=0.2%, lookback=1, minLegBars=1",52,25.0,-10.83,-0.21,11.8,0.47,-0.37,89.17
121,15.76,cascade,both,0.9,0.4,1,"5h(0.1%,L5,B3)","5h: swing=0.1%, lookback=5, minLegBars=3",15,20.0,-3.94,-0.26,3.9,0.38,-0.47,96.06
122,15.76,cascade,both,0.9,0.4,1,"5h(0.2%,L5,B3)","5h: swing=0.2%, lookback=5, minLegBars=3",15,20.0,-3.94,-0.26,3.9,0.38,-0.47,96.06
123,15.76,cascade,both,0.9,0.4,1,"5h(0.3%,L5,B3)","5h: swing=0.3%, lookback=5, minLegBars=3",15,20.0,-3.94,-0.26,3.9,0.38,-0.47,96.06
124,15.76,cascade,both,0.9,0.4,1,"5h(0.4%,L5,B3)","5h: swing=0.4%, lookback=5, minLegBars=3",15,20.0,-3.94,-0.26,3.9,0.38,-0.47,96.06
125,15.76,cascade,both,0.9,0.4,1,"5h(0.5%,L5,B3)","5h: swing=0.5%, lookback=5, minLegBars=3",15,20.0,-3.94,-0.26,3.9,0.38,-0.47,96.06
126,15.76,cascade,both,0.9,0.4,1,"5h(0.6%,L5,B3)","5h: swing=0.6%, lookback=5, minLegBars=3",15,20.0,-3.94,-0.26,3.9,0.38,-0.47,96.06
127,15.76,cascade,both,0.9,0.4,1,"5h(0.7%,L5,B3)","5h: swing=0.7%, lookback=5, minLegBars=3",15,20.0,-3.94,-0.26,3.9,0.38,-0.47,96.06
128,15.74,cascade,both,0.9,0.4,1,"5h(0.5%,L1,B3)","5h: swing=0.5%, lookback=1, minLegBars=3",19,21.1,-5.11,-0.27,5.1,0.38,-0.48,94.89
129,15.40,cascade,both,0.9,0.4,1,"5h(0.3%,L1,B1)","5h: swing=0.3%, lookback=1, minLegBars=1",50,24.0,-11.06,-0.22,12.0,0.45,-0.40,88.94
130,15.19,cascade,both,0.9,0.4,1,"5h(0.1%,L4,B3)","5h: swing=0.1%, lookback=4, minLegBars=3",16,18.8,-4.47,-0.28,4.5,0.35,-0.52,95.53
131,15.19,cascade,both,0.9,0.4,1,"5h(0.2%,L4,B3)","5h: swing=0.2%, lookback=4, minLegBars=3",16,18.8,-4.47,-0.28,4.5,0.35,-0.52,95.53
132,15.19,cascade,both,0.9,0.4,1,"5h(0.3%,L4,B3)","5h: swing=0.3%, lookback=4, minLegBars=3",16,18.8,-4.47,-0.28,4.5,0.35,-0.52,95.53
133,15.19,cascade,both,0.9,0.4,1,"5h(0.4%,L4,B3)","5h: swing=0.4%, lookback=4, minLegBars=3",16,18.8,-4.47,-0.28,4.5,0.35,-0.52,95.53
134,15.19,cascade,both,0.9,0.4,1,"5h(0.5%,L4,B3)","5h: swing=0.5%, lookback=4, minLegBars=3",16,18.8,-4.47,-0.28,4.5,0.35,-0.52,95.53
135,15.19,cascade,both,0.9,0.4,1,"5h(0.6%,L4,B3)","5h: swing=0.6%, lookback=4, minLegBars=3",16,18.8,-4.47,-0.28,4.5,0.35,-0.52,95.53
136,15.19,cascade,both,0.9,0.4,1,"5h(0.7%,L4,B3)","5h: swing=0.7%, lookback=4, minLegBars=3",16,18.8,-4.47,-0.28,4.5,0.35,-0.52,95.53
137,15.17,cascade,both,0.9,0.4,1,"5h(0.1%,L1,B1)","5h: swing=0.1%, lookback=1, minLegBars=1",57,24.6,-12.31,-0.22,14.0,0.46,-0.39,87.69
138,15.17,cascade,both,0.9,0.4,1,"5h(0.2%,L1,B2)","5h: swing=0.2%, lookback=1, minLegBars=2",29,20.7,-7.32,-0.25,7.8,0.39,-0.47,92.68
139,15.15,cascade,both,0.9,0.4,1,"5h(0.1%,L5,B2)","5h: swing=0.1%, lookback=5, minLegBars=2",16,18.8,-4.30,-0.27,5.1,0.36,-0.50,95.70
140,15.15,cascade,both,0.9,0.4,1,"5h(0.2%,L5,B2)","5h: swing=0.2%, lookback=5, minLegBars=2",16,18.8,-4.30,-0.27,5.1,0.36,-0.50,95.70
141,15.15,cascade,both,0.9,0.4,1,"5h(0.3%,L5,B2)","5h: swing=0.3%, lookback=5, minLegBars=2",16,18.8,-4.30,-0.27,5.1,0.36,-0.50,95.70
142,15.15,cascade,both,0.9,0.4,1,"5h(0.4%,L5,B2)","5h: swing=0.4%, lookback=5, minLegBars=2",16,18.8,-4.30,-0.27,5.1,0.36,-0.50,95.70
143,15.15,cascade,both,0.9,0.4,1,"5h(0.5%,L5,B2)","5h: swing=0.5%, lookback=5, minLegBars=2",16,18.8,-4.30,-0.27,5.1,0.36,-0.50,95.70
