Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
1,2965.62,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",7,71.4,732.14,104.59,55.7,3.35,0.55,832.14
2,2168.88,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",5,80.0,531.90,106.38,42.2,4.89,0.74,631.90
3,1117.68,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",6,66.7,271.89,45.31,66.6,2.23,0.38,371.89
4,1117.68,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",6,66.7,271.89,45.31,66.6,2.23,0.38,371.89
5,892.87,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,75.0,214.90,53.72,49.0,2.38,0.44,314.90
6,805.70,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,75.0,193.43,48.36,49.0,2.22,0.40,293.43
7,452.32,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",5,60.0,107.31,21.46,66.4,1.51,0.20,207.31
