Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
1,16.12,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",50,26.0,-10.46,-0.21,11.7,0.49,-0.36,89.54
2,16.12,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",50,26.0,-10.46,-0.21,11.7,0.49,-0.36,89.54
3,16.12,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",50,26.0,-10.46,-0.21,11.7,0.49,-0.36,89.54
4,15.07,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",58,24.1,-13.01,-0.22,13.8,0.45,-0.40,86.99
5,15.07,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",58,24.1,-13.01,-0.22,13.8,0.45,-0.40,86.99
6,15.07,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",58,24.1,-13.01,-0.22,13.8,0.45,-0.40,86.99
7,14.34,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",61,23.0,-14.51,-0.24,15.3,0.42,-0.44,85.49
8,14.34,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",61,23.0,-14.51,-0.24,15.3,0.42,-0.44,85.49
9,14.34,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",61,23.0,-14.51,-0.24,15.3,0.42,-0.44,85.49
