Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
11,35.34,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",10,50.0,1.28,0.13,1.1,1.43,0.18,101.28
12,34.83,cascade,both,0.9,0.4,1,"2h(0.4%,L1,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,50.0,1.35,0.11,2.4,1.37,0.16,101.35
13,34.57,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,50.0,1.32,0.11,2.4,1.36,0.15,101.32
14,34.57,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,50.0,1.32,0.11,2.4,1.36,0.15,101.32
15,34.57,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,50.0,1.32,0.11,2.4,1.36,0.15,101.32
16,34.26,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,50.0,1.28,0.11,2.4,1.34,0.14,101.28
17,34.11,cascade,both,0.9,0.4,1,"2h(0.4%,L2,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,50.0,1.01,0.13,1.7,1.43,0.18,101.01
18,33.91,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",26,46.2,1.67,0.06,2.2,1.20,0.09,101.67
19,33.91,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",26,46.2,1.67,0.06,2.2,1.20,0.09,101.67
20,33.34,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,50.0,0.91,0.11,1.2,1.37,0.16,100.91
21,31.23,cascade,both,0.9,0.4,1,"2h(0.6%,L3,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",27,44.4,1.22,0.05,2.2,1.14,0.06,101.22
22,30.75,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",27,44.4,1.12,0.04,2.2,1.13,0.06,101.12
23,29.81,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,46.2,0.69,0.05,1.4,1.16,0.07,100.69
24,29.66,cascade,both,0.9,0.4,1,"2h(0.4%,L1,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,46.2,0.66,0.05,1.2,1.15,0.07,100.66
25,29.17,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,46.2,0.61,0.05,2.4,1.15,0.07,100.61
26,29.10,cascade,both,0.9,0.4,1,"2h(0.4%,L2,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,44.0,0.80,0.03,2.2,1.10,0.05,100.80
27,28.85,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",30,43.3,0.81,0.03,2.2,1.08,0.04,100.81
28,28.85,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",30,43.3,0.81,0.03,2.2,1.08,0.04,100.81
29,28.79,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",11,45.5,0.51,0.05,1.2,1.14,0.06,100.51
30,28.08,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",9,44.4,0.41,0.05,1.7,1.14,0.06,100.41
31,28.07,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",9,44.4,0.41,0.05,1.8,1.14,0.06,100.41
32,27.64,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",28,42.9,0.57,0.02,2.2,1.06,0.03,100.57
33,27.55,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",9,44.4,0.31,0.03,1.1,1.11,0.05,100.31
34,26.89,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",9,44.4,0.24,0.03,1.7,1.08,0.04,100.24
35,26.65,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.22,0.03,1.6,1.09,0.04,100.22
36,26.42,cascade,both,0.9,0.4,1,"2h(0.1%,L1,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,41.7,0.28,0.02,1.4,1.07,0.03,100.28
37,25.97,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",26,42.3,0.25,0.01,2.2,1.03,0.01,100.25
38,25.93,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",14,42.9,0.21,0.02,2.7,1.04,0.02,100.21
39,25.84,cascade,both,0.9,0.4,1,"2h(0.1%,L2,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",14,42.9,0.19,0.01,2.4,1.04,0.02,100.19
40,25.71,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",14,42.9,0.18,0.01,2.9,1.04,0.02,100.18
41,25.36,cascade,both,0.9,0.4,1,"2h(0.2%,L1,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",14,42.9,0.09,0.01,1.9,1.02,0.01,100.09
42,24.96,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",14,42.9,-0.00,-0.00,1.4,1.00,-0.00,100.00
43,24.56,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.01,0.00,2.2,1.00,0.00,100.01
44,24.56,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.01,0.00,2.2,1.00,0.00,100.01
45,24.56,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.01,0.00,2.2,1.00,0.00,100.01
46,24.56,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.01,0.00,2.2,1.00,0.00,100.01
47,24.56,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.01,0.00,2.2,1.00,0.00,100.01
48,24.56,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.01,0.00,2.2,1.00,0.00,100.01
49,24.56,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.01,0.00,2.2,1.00,0.00,100.01
50,24.56,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.01,0.00,2.2,1.00,0.00,100.01
51,24.56,cascade,both,0.9,0.4,1,"2h(0.6%,L3,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.01,0.00,2.2,1.00,0.00,100.01
52,24.56,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.01,0.00,2.2,1.00,0.00,100.01
53,24.49,cascade,both,0.9,0.4,1,"2h(0.2%,L1,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",10,40.0,0.04,0.00,2.2,1.01,0.01,100.04
54,24.24,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,41.7,-0.17,-0.01,2.4,0.96,-0.02,99.83
55,24.13,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",32,40.6,-0.30,-0.01,2.4,0.97,-0.01,99.70
56,24.13,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",12,41.7,-0.24,-0.02,2.4,0.94,-0.03,99.76
57,24.02,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",22,40.9,-0.33,-0.01,2.7,0.96,-0.02,99.67
58,24.02,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",22,40.9,-0.33,-0.01,2.7,0.96,-0.02,99.67
59,23.97,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",27,40.7,-0.27,-0.01,3.2,0.97,-0.01,99.73
60,23.86,cascade,both,0.9,0.4,1,"2h(0.2%,L1,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",30,40.0,-0.53,-0.02,2.4,0.95,-0.03,99.47
61,23.82,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.53,-0.02,2.2,0.94,-0.03,99.47
62,23.82,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.53,-0.02,2.2,0.94,-0.03,99.47
63,23.82,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.53,-0.02,2.2,0.94,-0.03,99.47
64,23.82,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.53,-0.02,2.2,0.94,-0.03,99.47
65,23.82,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.53,-0.02,2.2,0.94,-0.03,99.47
66,23.82,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.53,-0.02,2.2,0.94,-0.03,99.47
67,23.82,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.53,-0.02,2.2,0.94,-0.03,99.47
68,23.76,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.62,-0.02,2.2,0.93,-0.04,99.38
69,23.70,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.65,-0.03,2.4,0.93,-0.04,99.35
70,23.69,cascade,both,0.9,0.4,1,"2h(0.6%,L2,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.43,-0.02,3.2,0.95,-0.02,99.57
71,23.67,cascade,both,0.9,0.4,1,"2h(0.4%,L1,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",20,40.0,-0.48,-0.02,2.7,0.93,-0.03,99.52
72,23.62,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",15,40.0,-0.37,-0.02,2.9,0.93,-0.04,99.63
73,23.58,cascade,both,0.9,0.4,1,"2h(0.1%,L2,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",33,39.4,-0.86,-0.03,2.4,0.93,-0.04,99.14
74,23.53,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",28,39.3,-0.77,-0.03,2.4,0.92,-0.04,99.23
75,23.51,cascade,both,0.9,0.4,1,"2h(0.1%,L2,B2,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",28,39.3,-0.81,-0.03,2.4,0.92,-0.04,99.19
76,23.45,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",28,39.3,-0.94,-0.03,2.2,0.90,-0.05,99.06
77,23.45,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",28,39.3,-0.94,-0.03,2.2,0.90,-0.05,99.06
78,23.32,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",28,39.3,-0.82,-0.03,3.2,0.92,-0.04,99.18
79,23.27,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",31,38.7,-1.09,-0.04,2.4,0.90,-0.05,98.91
80,23.24,cascade,both,0.9,0.4,1,"2h(0.4%,L1,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",23,39.1,-0.86,-0.04,2.7,0.89,-0.05,99.14
81,23.19,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.7%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,38.5,-0.44,-0.03,2.6,0.90,-0.05,99.56
82,23.01,cascade,both,0.9,0.4,1,"2h(0.1%,L1,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.1%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,38.5,-0.62,-0.05,2.3,0.87,-0.07,99.38
83,23.00,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B1,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",26,38.5,-1.14,-0.04,2.7,0.88,-0.06,98.86
84,22.97,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B5,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",8,37.5,-0.37,-0.05,1.7,0.87,-0.07,99.63
85,22.96,cascade,both,0.9,0.4,1,"2h(0.6%,L2,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.6%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,38.5,-0.63,-0.05,2.7,0.87,-0.07,99.37
86,22.93,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,38.5,-0.64,-0.05,2.7,0.87,-0.07,99.36
87,22.88,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,38.5,-0.70,-0.05,2.4,0.85,-0.08,99.30
88,22.79,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B3,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.5%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,38.5,-0.73,-0.06,2.7,0.85,-0.08,99.27
89,22.78,cascade,both,0.9,0.4,1,"2h(0.4%,L2,B4,OF)+1h(0.1%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",13,38.5,-0.72,-0.06,2.9,0.85,-0.08,99.28
