Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
1,32362.51,cascade,both,0.9,0.4,80,"1m(0.7%,L3,B1,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.7%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",34,58.8,8085.91,237.82,92.2,1.05,0.02,8185.91
2,32362.51,cascade,both,0.9,0.4,80,"1m(0.7%,L3,B2,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.7%, lookback=3, minLegBars=2, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",34,58.8,8085.91,237.82,92.2,1.05,0.02,8185.91
3,32362.51,cascade,both,0.9,0.4,80,"1m(0.7%,L3,B3,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.7%, lookback=3, minLegBars=3, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",34,58.8,8085.91,237.82,92.2,1.05,0.02,8185.91
4,32362.51,cascade,both,0.9,0.4,80,"1m(0.7%,L3,B4,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.7%, lookback=3, minLegBars=4, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",34,58.8,8085.91,237.82,92.2,1.05,0.02,8185.91
5,31252.33,cascade,both,0.9,0.4,80,"1m(0.4%,L1,B1,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.4%, lookback=1, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",36,58.3,7808.43,216.90,95.5,1.03,0.01,7908.43
6,31252.33,cascade,both,0.9,0.4,80,"1m(0.4%,L1,B2,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.4%, lookback=1, minLegBars=2, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",36,58.3,7808.43,216.90,95.5,1.03,0.01,7908.43
7,31252.33,cascade,both,0.9,0.4,80,"1m(0.4%,L1,B3,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",36,58.3,7808.43,216.90,95.5,1.03,0.01,7908.43
8,31252.33,cascade,both,0.9,0.4,80,"1m(0.4%,L1,B4,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.4%, lookback=1, minLegBars=4, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",36,58.3,7808.43,216.90,95.5,1.03,0.01,7908.43
9,21917.15,cascade,both,0.9,0.4,80,"1m(0.4%,L2,B1,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",39,56.4,5474.75,140.38,97.0,1.02,0.01,5574.75
10,21917.15,cascade,both,0.9,0.4,80,"1m(0.4%,L2,B2,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",39,56.4,5474.75,140.38,97.0,1.02,0.01,5574.75
11,21917.15,cascade,both,0.9,0.4,80,"1m(0.4%,L2,B3,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",39,56.4,5474.75,140.38,97.0,1.02,0.01,5574.75
12,21917.15,cascade,both,0.9,0.4,80,"1m(0.4%,L2,B4,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.4%, lookback=2, minLegBars=4, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",39,56.4,5474.75,140.38,97.0,1.02,0.01,5574.75
13,19176.53,cascade,both,0.9,0.4,80,"1m(0.6%,L3,B1,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.6%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",37,56.8,4789.59,129.45,97.4,1.02,0.01,4889.59
14,19176.53,cascade,both,0.9,0.4,80,"1m(0.6%,L3,B2,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.6%, lookback=3, minLegBars=2, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",37,56.8,4789.59,129.45,97.4,1.02,0.01,4889.59
15,19176.53,cascade,both,0.9,0.4,80,"1m(0.6%,L3,B3,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.6%, lookback=3, minLegBars=3, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",37,56.8,4789.59,129.45,97.4,1.02,0.01,4889.59
16,19176.53,cascade,both,0.9,0.4,80,"1m(0.6%,L3,B4,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.6%, lookback=3, minLegBars=4, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",37,56.8,4789.59,129.45,97.4,1.02,0.01,4889.59
17,18318.79,cascade,both,0.9,0.4,80,"1m(0.7%,L4,B1,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.7%, lookback=4, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",35,57.1,4575.11,130.72,95.5,1.03,0.01,4675.11
18,18318.79,cascade,both,0.9,0.4,80,"1m(0.7%,L4,B2,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.7%, lookback=4, minLegBars=2, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",35,57.1,4575.11,130.72,95.5,1.03,0.01,4675.11
19,18318.79,cascade,both,0.9,0.4,80,"1m(0.7%,L4,B3,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.7%, lookback=4, minLegBars=3, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",35,57.1,4575.11,130.72,95.5,1.03,0.01,4675.11
20,18318.79,cascade,both,0.9,0.4,80,"1m(0.7%,L4,B4,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.7%, lookback=4, minLegBars=4, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",35,57.1,4575.11,130.72,95.5,1.03,0.01,4675.11
21,17513.50,cascade,both,0.9,0.4,80,"1m(0.6%,L1,B1,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.6%, lookback=1, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",33,57.6,4373.72,132.54,92.2,1.05,0.02,4473.72
22,17513.50,cascade,both,0.9,0.4,80,"1m(0.6%,L1,B2,OF)+30m(0.1%,L4,B2,OF)+1h(0.4%,L2,B4,OF)","1m: swing=0.6%, lookback=1, minLegBars=2, opposite=false | 30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",33,57.6,4373.72,132.54,92.2,1.05,0.02,4473.72
