Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
90,13.91,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",44,40.9,-85.72,-1.95,99.2,0.86,-0.05,14.28
91,13.87,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",95,38.9,-99.85,-1.05,100.0,0.91,-0.02,0.15
92,13.83,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",96,39.6,-99.74,-1.04,100.0,0.89,-0.03,0.26
93,13.83,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",96,39.6,-99.74,-1.04,100.0,0.89,-0.03,0.26
94,13.83,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",96,39.6,-99.75,-1.04,100.0,0.89,-0.03,0.25
95,13.82,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",85,38.8,-99.77,-1.17,100.0,0.91,-0.02,0.23
96,13.82,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",88,39.8,-99.55,-1.13,100.0,0.88,-0.03,0.45
97,13.79,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",38,42.1,-80.41,-2.12,96.6,0.81,-0.08,19.59
98,13.76,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",55,41.8,-90.53,-1.65,97.8,0.81,-0.07,9.47
99,13.69,cascade,both,0.9,0.4,80,"30m(0.6%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",24,41.7,-92.68,-3.86,96.3,0.80,-0.09,7.32
100,13.68,cascade,both,0.9,0.4,80,"30m(0.7%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,44.4,-74.09,-4.12,82.1,0.72,-0.15,25.91
101,13.67,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",49,42.9,-83.96,-1.71,98.9,0.76,-0.07,16.04
102,13.66,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",27,37.0,-85.52,-3.17,99.3,0.94,-0.02,14.48
103,13.65,cascade,both,0.9,0.4,80,"30m(0.6%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",24,41.7,-93.82,-3.91,96.9,0.80,-0.09,6.18
104,13.63,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",74,40.5,-98.47,-1.33,99.8,0.83,-0.06,1.53
105,13.60,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",51,39.2,-98.74,-1.94,99.8,0.86,-0.05,1.26
106,13.59,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,40.0,-68.50,-2.74,82.4,0.84,-0.08,31.50
107,13.59,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",36,38.9,-98.28,-2.73,99.3,0.87,-0.05,1.72
108,13.47,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",42,38.1,-98.15,-2.34,99.9,0.88,-0.03,1.85
109,13.45,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",35,40.0,-92.61,-2.65,98.6,0.82,-0.07,7.39
110,13.39,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",100,39.0,-99.88,-1.00,100.0,0.84,-0.04,0.12
111,13.36,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",83,38.6,-99.79,-1.20,100.0,0.85,-0.05,0.21
112,13.23,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",52,38.5,-98.25,-1.89,99.7,0.83,-0.04,1.75
113,13.20,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",49,38.8,-97.68,-1.99,99.7,0.82,-0.05,2.32
114,13.19,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",50,38.0,-98.57,-1.97,99.4,0.84,-0.05,1.43
115,13.15,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",32,37.5,-95.31,-2.98,98.3,0.85,-0.06,4.69
116,13.07,cascade,both,0.9,0.4,80,"30m(0.7%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",30,40.0,-88.97,-2.97,95.8,0.76,-0.11,11.03
117,13.04,cascade,both,0.9,0.4,80,"30m(0.6%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",22,40.9,-93.54,-4.25,95.3,0.73,-0.12,6.46
118,13.02,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",35,37.1,-91.02,-2.60,97.5,0.84,-0.06,8.98
119,12.99,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",37,37.8,-96.85,-2.62,99.5,0.81,-0.05,3.15
120,12.90,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",88,36.4,-99.98,-1.14,100.0,0.84,-0.04,0.02
121,12.85,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",40,40.0,-94.43,-2.36,99.6,0.73,-0.08,5.57
122,12.59,cascade,both,0.9,0.4,80,"30m(0.7%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,42.1,-91.06,-4.79,91.1,0.63,-0.20,8.94
123,12.57,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",34,38.2,-85.29,-2.51,95.0,0.74,-0.11,14.71
124,12.47,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",39,35.9,-98.50,-2.53,99.1,0.79,-0.08,1.50
125,12.40,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",34,35.3,-95.86,-2.82,99.6,0.80,-0.06,4.14
126,12.37,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,36.0,-86.69,-3.47,95.8,0.78,-0.11,13.31
127,12.28,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",43,34.9,-99.66,-2.32,99.9,0.80,-0.07,0.34
128,12.21,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",51,37.3,-98.97,-1.94,99.7,0.71,-0.09,1.03
129,12.11,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",44,34.1,-99.81,-2.27,100.0,0.79,-0.05,0.19
130,12.11,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",38,31.6,-99.28,-2.61,99.8,0.87,-0.05,0.72
131,12.02,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",31,35.5,-98.69,-3.18,99.4,0.74,-0.10,1.31
132,11.99,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",40,32.5,-99.85,-2.50,99.9,0.82,-0.06,0.15
133,11.94,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",24,37.5,-77.75,-3.24,89.5,0.67,-0.18,22.25
134,11.92,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",37,37.8,-91.33,-2.47,98.3,0.65,-0.14,8.67
135,11.86,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",22,36.4,-86.19,-3.92,97.5,0.69,-0.12,13.81
136,11.79,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",37,35.1,-99.39,-2.69,99.7,0.71,-0.11,0.61
137,11.76,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",31,35.5,-98.46,-3.18,98.9,0.70,-0.12,1.54
138,11.71,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",47,38.3,-97.87,-2.08,99.1,0.61,-0.13,2.13
139,11.71,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",33,33.3,-99.04,-3.00,99.6,0.76,-0.07,0.96
140,11.62,cascade,both,0.9,0.4,80,"30m(0.7%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",43,34.9,-99.69,-2.32,99.9,0.70,-0.11,0.31
141,11.60,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",36,33.3,-97.94,-2.72,99.1,0.74,-0.10,2.06
142,11.60,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",33,36.4,-97.40,-2.95,97.8,0.65,-0.15,2.60
143,11.44,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",29,34.5,-98.57,-3.40,99.0,0.68,-0.13,1.43
144,11.40,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",39,35.9,-95.09,-2.44,99.5,0.63,-0.14,4.91
145,11.32,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",28,32.1,-98.77,-3.53,99.4,0.73,-0.11,1.23
146,11.32,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",37,32.4,-99.46,-2.69,99.7,0.72,-0.11,0.54
147,11.28,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",31,35.5,-98.58,-3.18,99.2,0.63,-0.16,1.42
148,11.27,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",24,33.3,-98.15,-4.09,98.6,0.69,-0.13,1.85
149,11.25,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",32,31.3,-98.30,-3.07,99.2,0.75,-0.10,1.70
150,11.24,cascade,both,0.9,0.4,80,"30m(0.7%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,38.1,-97.22,-4.63,97.2,0.54,-0.23,2.78
151,11.24,cascade,both,0.9,0.4,80,"30m(0.7%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,38.1,-97.22,-4.63,97.2,0.54,-0.23,2.78
152,11.24,cascade,both,0.9,0.4,80,"30m(0.7%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,38.1,-97.22,-4.63,97.2,0.54,-0.23,2.78
153,11.16,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,32.0,-95.75,-3.83,98.2,0.71,-0.14,4.25
154,11.16,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",28,35.7,-97.67,-3.49,97.7,0.60,-0.19,2.33
155,11.02,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",24,33.3,-90.96,-3.79,96.4,0.65,-0.16,9.04
156,10.82,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",33,36.4,-91.83,-2.78,97.2,0.53,-0.22,8.17
157,10.73,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",28,32.1,-96.04,-3.43,97.8,0.64,-0.18,3.96
158,10.64,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,32.0,-96.18,-3.85,96.2,0.64,-0.18,3.82
159,10.63,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",24,29.2,-98.98,-4.12,99.4,0.72,-0.12,1.02
160,10.61,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",32,37.5,-93.59,-2.92,97.0,0.47,-0.26,6.41
161,10.58,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",35,28.6,-99.83,-2.85,99.9,0.73,-0.09,0.17
162,10.53,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",24,33.3,-97.89,-4.08,97.9,0.58,-0.20,2.11
163,10.41,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",40,35.0,-99.24,-2.48,99.2,0.51,-0.22,0.76
164,10.38,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",45,28.9,-99.98,-2.22,100.0,0.69,-0.08,0.02
165,10.26,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",35,34.3,-98.81,-2.82,99.4,0.51,-0.21,1.19
166,10.18,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",33,33.3,-99.25,-3.01,99.6,0.53,-0.21,0.75
167,9.88,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",37,32.4,-99.80,-2.70,99.8,0.51,-0.19,0.20
168,9.78,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,32.0,-93.52,-3.74,97.3,0.51,-0.25,6.48
169,9.63,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",38,31.6,-99.86,-2.63,99.9,0.50,-0.19,0.14
170,9.46,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",20,35.0,-94.33,-4.72,96.2,0.37,-0.34,5.67
171,9.40,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",34,32.4,-99.36,-2.92,99.4,0.44,-0.25,0.64
172,9.39,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",31,29.0,-99.05,-3.20,99.0,0.54,-0.22,0.95
173,8.91,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",27,29.6,-97.79,-3.62,98.4,0.45,-0.26,2.21
174,8.23,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,28.6,-96.61,-4.60,98.6,0.38,-0.28,3.39
175,5.59,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",23,21.7,-99.49,-4.33,99.5,0.19,-0.42,0.51
