Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
13,257.57,cascade,both,0.9,0.4,80,"1h(0.3%,L4,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=4, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",8,50.0,59.00,7.38,77.4,1.58,0.21,159.00
14,61.98,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",7,42.9,11.52,1.65,57.7,1.07,0.03,111.52
15,15.34,cascade,both,0.9,0.4,80,"1h(0.6%,L5,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.6%, lookback=5, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",9,44.4,-9.94,-1.10,83.4,0.97,-0.01,90.06
16,15.34,cascade,both,0.9,0.4,80,"1h(0.7%,L5,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=5, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",9,44.4,-9.94,-1.10,83.4,0.97,-0.01,90.06
17,14.04,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",7,42.9,-18.25,-2.61,77.4,0.82,-0.10,81.75
18,14.04,cascade,both,0.9,0.4,80,"1h(0.2%,L4,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=4, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",7,42.9,-18.25,-2.61,77.4,0.82,-0.10,81.75
19,13.26,cascade,both,0.9,0.4,80,"1h(0.6%,L4,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",10,40.0,-34.03,-3.40,83.4,0.79,-0.11,65.97
20,13.01,cascade,both,0.9,0.4,80,"1h(0.1%,L2,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=2, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",16,37.5,-69.66,-4.35,88.2,0.83,-0.08,30.34
21,12.43,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",8,37.5,-54.16,-6.77,77.8,0.74,-0.14,45.84
22,11.79,cascade,both,0.9,0.4,80,"1h(0.2%,L1,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",8,37.5,-45.87,-5.73,72.2,0.64,-0.21,54.13
23,10.64,cascade,both,0.9,0.4,80,"1h(0.1%,L3,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=3, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",9,33.3,-69.47,-7.72,77.8,0.60,-0.24,30.53
24,10.64,cascade,both,0.9,0.4,80,"1h(0.2%,L3,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=3, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",9,33.3,-69.47,-7.72,77.8,0.60,-0.24,30.53
25,10.63,cascade,both,0.9,0.4,80,"1h(0.2%,L2,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=2, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",16,31.3,-88.94,-5.56,92.4,0.66,-0.19,11.06
26,10.59,cascade,both,0.9,0.4,80,"1h(0.5%,L3,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.5%, lookback=3, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",6,33.3,-46.70,-7.78,62.8,0.59,-0.26,53.30
27,10.29,cascade,both,0.9,0.4,80,"1h(0.2%,L2,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",10,30.0,-80.03,-8.00,89.2,0.64,-0.18,19.97
28,10.17,cascade,both,0.9,0.4,80,"1h(0.4%,L3,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.4%, lookback=3, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",6,33.3,-47.31,-7.89,72.9,0.53,-0.32,52.69
29,10.08,cascade,both,0.9,0.4,80,"1h(0.4%,L5,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",10,30.0,-78.16,-7.82,81.3,0.61,-0.23,21.84
30,10.08,cascade,both,0.9,0.4,80,"1h(0.5%,L5,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.5%, lookback=5, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",10,30.0,-78.16,-7.82,81.3,0.61,-0.23,21.84
31,9.64,cascade,both,0.9,0.4,80,"1h(0.1%,L5,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=5, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",13,30.8,-83.81,-6.45,86.6,0.52,-0.30,16.19
32,9.64,cascade,both,0.9,0.4,80,"1h(0.2%,L5,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=5, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",13,30.8,-83.81,-6.45,86.6,0.52,-0.30,16.19
33,9.64,cascade,both,0.9,0.4,80,"1h(0.3%,L5,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=5, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",13,30.8,-83.81,-6.45,86.6,0.52,-0.30,16.19
34,9.64,cascade,both,0.9,0.4,80,"1h(0.7%,L4,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",11,27.3,-88.12,-8.01,93.5,0.63,-0.20,11.88
35,9.52,cascade,both,0.9,0.4,80,"1h(0.7%,L1,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=1, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",3,33.3,-36.21,-12.07,63.2,0.43,-0.41,63.79
36,9.52,cascade,both,0.9,0.4,80,"1h(0.7%,L1,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=1, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",3,33.3,-36.21,-12.07,63.2,0.43,-0.41,63.79
37,9.26,cascade,both,0.9,0.4,80,"1h(0.4%,L4,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.4%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",7,28.6,-71.12,-10.16,71.9,0.53,-0.31,28.88
38,9.26,cascade,both,0.9,0.4,80,"1h(0.5%,L4,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.5%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",7,28.6,-71.12,-10.16,71.9,0.53,-0.31,28.88
39,9.19,cascade,both,0.9,0.4,80,"1h(0.6%,L5,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.6%, lookback=5, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",11,27.3,-87.76,-7.98,89.5,0.56,-0.26,12.24
40,9.18,cascade,both,0.9,0.4,80,"1h(0.1%,L5,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=5, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",11,27.3,-84.94,-7.72,88.3,0.56,-0.25,15.06
41,9.18,cascade,both,0.9,0.4,80,"1h(0.2%,L5,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=5, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",11,27.3,-84.94,-7.72,88.3,0.56,-0.25,15.06
42,9.18,cascade,both,0.9,0.4,80,"1h(0.3%,L5,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=5, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",11,27.3,-84.94,-7.72,88.3,0.56,-0.25,15.06
43,9.18,cascade,both,0.9,0.4,80,"1h(0.4%,L5,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.4%, lookback=5, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",11,27.3,-84.94,-7.72,88.3,0.56,-0.25,15.06
44,9.18,cascade,both,0.9,0.4,80,"1h(0.5%,L5,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.5%, lookback=5, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",11,27.3,-84.94,-7.72,88.3,0.56,-0.25,15.06
45,9.09,cascade,both,0.9,0.4,80,"1h(0.7%,L1,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=1, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",7,28.6,-73.03,-10.43,73.0,0.51,-0.33,26.97
46,8.59,cascade,both,0.9,0.4,80,"1h(0.7%,L5,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=5, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",12,25.0,-92.00,-7.67,93.1,0.54,-0.26,8.00
47,8.54,cascade,both,0.9,0.4,80,"1h(0.1%,L5,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=5, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",11,27.3,-86.76,-7.89,86.8,0.46,-0.35,13.24
48,8.54,cascade,both,0.9,0.4,80,"1h(0.2%,L5,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=5, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",11,27.3,-86.76,-7.89,86.8,0.46,-0.35,13.24
49,8.54,cascade,both,0.9,0.4,80,"1h(0.3%,L5,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=5, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",11,27.3,-86.76,-7.89,86.8,0.46,-0.35,13.24
50,8.53,cascade,both,0.9,0.4,80,"1h(0.1%,L3,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=3, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",18,27.8,-95.60,-5.31,95.6,0.45,-0.35,4.40
51,8.26,cascade,both,0.9,0.4,80,"1h(0.4%,L5,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.4%, lookback=5, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",14,28.6,-90.18,-6.44,91.9,0.38,-0.42,9.82
52,8.26,cascade,both,0.9,0.4,80,"1h(0.5%,L5,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.5%, lookback=5, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",14,28.6,-90.18,-6.44,91.9,0.38,-0.42,9.82
53,8.10,cascade,both,0.9,0.4,80,"1h(0.7%,L4,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=4, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",13,23.1,-94.49,-7.27,95.3,0.52,-0.26,5.51
54,8.08,cascade,both,0.9,0.4,80,"1h(0.1%,L2,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
55,8.08,cascade,both,0.9,0.4,80,"1h(0.1%,L3,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
56,8.08,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
57,8.08,cascade,both,0.9,0.4,80,"1h(0.1%,L5,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=5, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
58,8.08,cascade,both,0.9,0.4,80,"1h(0.2%,L3,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
59,8.08,cascade,both,0.9,0.4,80,"1h(0.2%,L4,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
60,8.08,cascade,both,0.9,0.4,80,"1h(0.2%,L5,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=5, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
61,8.08,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
62,8.08,cascade,both,0.9,0.4,80,"1h(0.3%,L4,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
63,8.08,cascade,both,0.9,0.4,80,"1h(0.3%,L5,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=5, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
64,8.08,cascade,both,0.9,0.4,80,"1h(0.4%,L4,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
65,8.08,cascade,both,0.9,0.4,80,"1h(0.4%,L5,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.4%, lookback=5, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
66,8.08,cascade,both,0.9,0.4,80,"1h(0.5%,L4,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
67,8.08,cascade,both,0.9,0.4,80,"1h(0.5%,L5,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.5%, lookback=5, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
68,8.08,cascade,both,0.9,0.4,80,"1h(0.6%,L4,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
69,8.08,cascade,both,0.9,0.4,80,"1h(0.6%,L5,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.6%, lookback=5, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
70,8.08,cascade,both,0.9,0.4,80,"1h(0.7%,L4,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
71,8.08,cascade,both,0.9,0.4,80,"1h(0.7%,L5,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=5, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",25,28.0,-99.02,-3.96,99.0,0.37,-0.34,0.98
72,7.71,cascade,both,0.9,0.4,80,"1h(0.6%,L5,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.6%, lookback=5, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",15,26.7,-93.69,-6.25,93.7,0.36,-0.43,6.31
73,7.71,cascade,both,0.9,0.4,80,"1h(0.7%,L5,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=5, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",15,26.7,-93.69,-6.25,93.7,0.36,-0.43,6.31
74,7.71,cascade,both,0.9,0.4,80,"1h(0.7%,L5,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=5, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",14,21.4,-96.26,-6.88,96.8,0.51,-0.25,3.74
75,7.69,cascade,both,0.9,0.4,80,"1h(0.7%,L4,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=4, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",18,27.8,-95.39,-5.30,96.2,0.32,-0.42,4.61
76,7.61,cascade,both,0.9,0.4,80,"1h(0.2%,L2,B1,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",23,26.1,-99.19,-4.31,99.2,0.36,-0.36,0.81
77,7.41,cascade,both,0.9,0.4,80,"1h(0.7%,L3,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=3, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",8,25.0,-83.53,-10.44,90.5,0.36,-0.43,16.47
78,7.38,cascade,both,0.9,0.4,80,"1h(0.6%,L5,B5,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.6%, lookback=5, minLegBars=5, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",15,20.0,-97.56,-6.50,97.9,0.51,-0.25,2.44
79,7.21,cascade,both,0.9,0.4,80,"1h(0.3%,L2,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",14,21.4,-96.37,-6.88,96.4,0.44,-0.34,3.63
80,7.12,cascade,both,0.9,0.4,80,"1h(0.6%,L4,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",9,22.2,-89.21,-9.91,89.5,0.40,-0.39,10.79
81,7.11,cascade,both,0.9,0.4,80,"1h(0.2%,L3,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=3, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",16,25.0,-95.99,-6.00,96.0,0.32,-0.45,4.01
82,7.11,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",16,25.0,-95.99,-6.00,96.0,0.32,-0.45,4.01
83,6.99,cascade,both,0.9,0.4,80,"1h(0.6%,L3,B4,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.6%, lookback=3, minLegBars=4, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",8,25.0,-81.60,-10.20,89.4,0.30,-0.55,18.40
84,6.84,cascade,both,0.9,0.4,80,"1h(0.1%,L3,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",10,20.0,-90.85,-9.08,91.8,0.43,-0.36,9.15
85,6.84,cascade,both,0.9,0.4,80,"1h(0.2%,L3,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",10,20.0,-90.85,-9.08,91.8,0.43,-0.36,9.15
86,6.71,cascade,both,0.9,0.4,80,"1h(0.4%,L4,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.4%, lookback=4, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",16,25.0,-96.07,-6.00,97.1,0.26,-0.48,3.93
87,6.71,cascade,both,0.9,0.4,80,"1h(0.5%,L4,B2,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.5%, lookback=4, minLegBars=2, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",16,25.0,-96.07,-6.00,97.1,0.26,-0.48,3.93
88,6.63,cascade,both,0.9,0.4,80,"1h(0.7%,L1,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=1, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",4,25.0,-56.77,-14.19,75.1,0.24,-0.64,43.23
89,6.60,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B3,OF)+4h(0.7%,L1,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",9,22.2,-88.32,-9.81,88.3,0.32,-0.50,11.68
