Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
30,8.29,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B3,OF)","4h: swing=0.2%, lookback=3, minLegBars=3, opposite=false",23,26.1,-97.70,-4.25,99.4,0.46,-0.18,2.30
31,8.29,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B3,OF)","4h: swing=0.3%, lookback=3, minLegBars=3, opposite=false",23,26.1,-97.70,-4.25,99.4,0.46,-0.18,2.30
32,8.29,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B3,OF)","4h: swing=0.4%, lookback=3, minLegBars=3, opposite=false",23,26.1,-97.70,-4.25,99.4,0.46,-0.18,2.30
33,8.29,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B3,OF)","4h: swing=0.5%, lookback=3, minLegBars=3, opposite=false",23,26.1,-97.70,-4.25,99.4,0.46,-0.18,2.30
34,8.29,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B1,OF)","4h: swing=0.4%, lookback=1, minLegBars=1, opposite=false",50,26.0,-100.00,-2.00,100.0,0.46,-0.13,0.00
35,8.14,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B3,OF)","4h: swing=0.5%, lookback=1, minLegBars=3, opposite=false",23,21.7,-99.81,-4.34,99.9,0.57,-0.14,0.19
36,8.09,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B1,OF)","4h: swing=0.1%, lookback=3, minLegBars=1, opposite=false",50,26.0,-99.99,-2.00,100.0,0.43,-0.13,0.01
37,8.09,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B1,OF)","4h: swing=0.2%, lookback=3, minLegBars=1, opposite=false",50,26.0,-99.99,-2.00,100.0,0.43,-0.13,0.01
38,8.09,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B1,OF)","4h: swing=0.3%, lookback=3, minLegBars=1, opposite=false",50,26.0,-99.99,-2.00,100.0,0.43,-0.13,0.01
39,8.09,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B1,OF)","4h: swing=0.4%, lookback=3, minLegBars=1, opposite=false",50,26.0,-99.99,-2.00,100.0,0.43,-0.13,0.01
40,8.09,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B1,OF)","4h: swing=0.5%, lookback=3, minLegBars=1, opposite=false",50,26.0,-99.99,-2.00,100.0,0.43,-0.13,0.01
41,7.95,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B1,OF)","4h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",40,25.0,-99.96,-2.50,100.0,0.44,-0.14,0.04
42,7.95,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B1,OF)","4h: swing=0.2%, lookback=4, minLegBars=1, opposite=false",40,25.0,-99.96,-2.50,100.0,0.44,-0.14,0.04
43,7.95,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B1,OF)","4h: swing=0.3%, lookback=4, minLegBars=1, opposite=false",40,25.0,-99.96,-2.50,100.0,0.44,-0.14,0.04
44,7.95,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B1,OF)","4h: swing=0.4%, lookback=4, minLegBars=1, opposite=false",40,25.0,-99.96,-2.50,100.0,0.44,-0.14,0.04
45,7.95,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B1,OF)","4h: swing=0.5%, lookback=4, minLegBars=1, opposite=false",40,25.0,-99.96,-2.50,100.0,0.44,-0.14,0.04
46,7.74,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=4, opposite=false",16,25.0,-96.18,-6.01,96.6,0.41,-0.34,3.82
47,7.74,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=4, opposite=false",16,25.0,-96.18,-6.01,96.6,0.41,-0.34,3.82
48,7.71,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B1,OF)","4h: swing=0.1%, lookback=2, minLegBars=1, opposite=false",60,26.7,-100.00,-1.67,100.0,0.36,-0.16,0.00
49,7.55,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B1,OF)","4h: swing=0.4%, lookback=2, minLegBars=1, opposite=false",58,25.9,-100.00,-1.72,100.0,0.36,-0.16,0.00
50,7.54,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B3,OF)","4h: swing=0.6%, lookback=4, minLegBars=3, opposite=false",20,25.0,-98.14,-4.91,99.0,0.38,-0.35,1.86
51,7.54,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B3,OF)","4h: swing=0.7%, lookback=4, minLegBars=3, opposite=false",20,25.0,-98.14,-4.91,99.0,0.38,-0.35,1.86
52,7.53,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B1,OF)","4h: swing=0.5%, lookback=1, minLegBars=1, opposite=false",45,22.2,-100.00,-2.22,100.0,0.46,-0.13,0.00
53,7.46,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B1,OF)","4h: swing=0.2%, lookback=2, minLegBars=1, opposite=false",59,25.4,-100.00,-1.69,100.0,0.36,-0.16,0.00
54,7.46,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B1,OF)","4h: swing=0.3%, lookback=2, minLegBars=1, opposite=false",59,25.4,-100.00,-1.69,100.0,0.36,-0.16,0.00
55,7.43,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=4, opposite=false",18,22.2,-99.30,-5.52,99.6,0.45,-0.18,0.70
56,7.39,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=4, opposite=false",19,26.3,-97.20,-5.12,97.5,0.32,-0.45,2.80
57,7.31,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B5,OF)","4h: swing=0.5%, lookback=2, minLegBars=5, opposite=false",14,21.4,-97.55,-6.97,99.2,0.45,-0.24,2.45
58,7.19,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B1,OF)","4h: swing=0.3%, lookback=1, minLegBars=1, opposite=false",59,23.7,-100.00,-1.69,100.0,0.37,-0.16,0.00
59,7.10,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B3,OF)","4h: swing=0.5%, lookback=2, minLegBars=3, opposite=false",24,20.8,-99.61,-4.15,99.9,0.44,-0.18,0.39
60,7.04,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B2,OF)","4h: swing=0.5%, lookback=1, minLegBars=2, opposite=false",29,20.7,-99.96,-3.45,100.0,0.44,-0.16,0.04
61,7.00,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B1,OF)","4h: swing=0.1%, lookback=1, minLegBars=1, opposite=false",66,22.7,-100.00,-1.52,100.0,0.37,-0.15,0.00
62,6.96,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B5,OF)","4h: swing=0.6%, lookback=4, minLegBars=5, opposite=false",14,21.4,-96.02,-6.86,97.9,0.40,-0.36,3.98
63,6.96,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B5,OF)","4h: swing=0.7%, lookback=4, minLegBars=5, opposite=false",14,21.4,-96.02,-6.86,97.9,0.40,-0.36,3.98
64,6.95,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B1,OF)","4h: swing=0.2%, lookback=1, minLegBars=1, opposite=false",62,22.6,-100.00,-1.61,100.0,0.37,-0.16,0.00
65,6.91,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B5,OF)","4h: swing=0.1%, lookback=3, minLegBars=5, opposite=false",15,20.0,-98.41,-6.56,99.5,0.44,-0.24,1.59
66,6.91,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B5,OF)","4h: swing=0.2%, lookback=3, minLegBars=5, opposite=false",15,20.0,-98.41,-6.56,99.5,0.44,-0.24,1.59
67,6.91,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B5,OF)","4h: swing=0.3%, lookback=3, minLegBars=5, opposite=false",15,20.0,-98.41,-6.56,99.5,0.44,-0.24,1.59
68,6.91,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B5,OF)","4h: swing=0.4%, lookback=3, minLegBars=5, opposite=false",15,20.0,-98.41,-6.56,99.5,0.44,-0.24,1.59
69,6.91,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B5,OF)","4h: swing=0.5%, lookback=3, minLegBars=5, opposite=false",15,20.0,-98.41,-6.56,99.5,0.44,-0.24,1.59
70,6.90,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B2,OF)","4h: swing=0.4%, lookback=1, minLegBars=2, opposite=false",30,20.0,-99.98,-3.33,100.0,0.44,-0.16,0.02
71,6.86,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B2,OF)","4h: swing=0.1%, lookback=2, minLegBars=2, opposite=false",35,22.9,-99.98,-2.86,100.0,0.34,-0.20,0.02
72,6.86,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B2,OF)","4h: swing=0.2%, lookback=2, minLegBars=2, opposite=false",35,22.9,-99.98,-2.86,100.0,0.34,-0.20,0.02
73,6.86,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B2,OF)","4h: swing=0.3%, lookback=2, minLegBars=2, opposite=false",35,22.9,-99.98,-2.86,100.0,0.34,-0.20,0.02
74,6.79,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B2,OF)","4h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",31,19.4,-99.98,-3.23,100.0,0.44,-0.15,0.02
75,6.77,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B2,OF)","4h: swing=0.1%, lookback=3, minLegBars=2, opposite=false",31,19.4,-99.98,-3.23,100.0,0.43,-0.15,0.02
76,6.77,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B2,OF)","4h: swing=0.2%, lookback=3, minLegBars=2, opposite=false",31,19.4,-99.98,-3.23,100.0,0.43,-0.15,0.02
77,6.77,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B2,OF)","4h: swing=0.3%, lookback=3, minLegBars=2, opposite=false",31,19.4,-99.98,-3.23,100.0,0.43,-0.15,0.02
78,6.77,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B2,OF)","4h: swing=0.4%, lookback=3, minLegBars=2, opposite=false",31,19.4,-99.98,-3.23,100.0,0.43,-0.15,0.02
79,6.77,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B2,OF)","4h: swing=0.5%, lookback=3, minLegBars=2, opposite=false",31,19.4,-99.98,-3.23,100.0,0.43,-0.15,0.02
80,6.60,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B2,OF)","4h: swing=0.6%, lookback=4, minLegBars=2, opposite=false",26,26.9,-99.11,-3.81,99.6,0.18,-0.43,0.89
81,6.60,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B2,OF)","4h: swing=0.7%, lookback=4, minLegBars=2, opposite=false",26,26.9,-99.11,-3.81,99.6,0.18,-0.43,0.89
82,6.54,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B2,OF)","4h: swing=0.6%, lookback=1, minLegBars=2, opposite=false",27,22.2,-99.86,-3.70,99.9,0.31,-0.31,0.14
83,6.41,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B2,OF)","4h: swing=0.4%, lookback=2, minLegBars=2, opposite=false",34,20.6,-99.99,-2.94,100.0,0.34,-0.20,0.01
84,6.35,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B2,OF)","4h: swing=0.1%, lookback=1, minLegBars=2, opposite=false",39,20.5,-99.99,-2.56,100.0,0.34,-0.19,0.01
85,6.23,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=4, opposite=false",18,16.7,-99.76,-5.54,99.9,0.43,-0.18,0.24
86,6.18,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false",51,27.5,-99.98,-1.96,100.0,0.10,-0.31,0.02
87,6.16,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B2,OF)","4h: swing=0.3%, lookback=1, minLegBars=2, opposite=false",36,19.4,-100.00,-2.78,100.0,0.34,-0.20,0.00
88,6.11,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",17,23.5,-97.70,-5.75,97.9,0.21,-0.54,2.30
89,5.94,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B2,OF)","4h: swing=0.2%, lookback=1, minLegBars=2, opposite=false",38,18.4,-100.00,-2.63,100.0,0.34,-0.19,0.00
90,5.91,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B1,OF)","4h: swing=0.6%, lookback=2, minLegBars=1, opposite=false",53,26.4,-99.99,-1.89,100.0,0.09,-0.31,0.01
91,5.89,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B2,OF)","4h: swing=0.7%, lookback=1, minLegBars=2, opposite=false",25,20.0,-99.89,-4.00,99.9,0.28,-0.32,0.11
92,5.83,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B5,OF)","4h: swing=0.4%, lookback=1, minLegBars=5, opposite=false",14,14.3,-99.06,-7.08,99.5,0.45,-0.25,0.94
93,5.83,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B5,OF)","4h: swing=0.5%, lookback=1, minLegBars=5, opposite=false",14,14.3,-99.06,-7.08,99.5,0.45,-0.25,0.94
94,5.55,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B3,OF)","4h: swing=0.1%, lookback=2, minLegBars=3, opposite=false",26,23.1,-99.59,-3.83,99.9,0.14,-0.40,0.41
95,5.51,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",20,25.0,-98.28,-4.91,99.1,0.08,-0.55,1.72
96,5.43,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B1,OF)","4h: swing=0.7%, lookback=1, minLegBars=1, opposite=false",36,22.2,-99.98,-2.78,100.0,0.15,-0.36,0.02
97,5.24,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=4, opposite=false",18,22.2,-98.75,-5.49,99.3,0.12,-0.57,1.25
98,5.13,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B2,OF)","4h: swing=0.6%, lookback=2, minLegBars=2, opposite=false",31,19.4,-99.98,-3.23,100.0,0.19,-0.36,0.02
99,5.13,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=2, opposite=false",31,19.4,-99.98,-3.23,100.0,0.19,-0.35,0.02
100,4.98,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B1,OF)","4h: swing=0.6%, lookback=3, minLegBars=1, opposite=false",49,24.5,-100.00,-2.04,100.0,0.01,-0.32,0.00
101,4.93,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B3,OF)","4h: swing=0.4%, lookback=2, minLegBars=3, opposite=false",25,20.0,-99.83,-3.99,99.9,0.14,-0.41,0.17
102,4.86,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=4, opposite=false",19,21.1,-99.07,-5.21,99.2,0.10,-0.57,0.93
103,4.80,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B1,OF)","4h: swing=0.6%, lookback=1, minLegBars=1, opposite=false",41,19.5,-100.00,-2.44,100.0,0.13,-0.34,0.00
104,4.80,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B3,OF)","4h: swing=0.6%, lookback=3, minLegBars=3, opposite=false",22,22.7,-98.98,-4.50,99.5,0.04,-0.44,1.02
105,4.78,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B1,OF)","4h: swing=0.6%, lookback=4, minLegBars=1, opposite=false",39,23.1,-99.98,-2.56,100.0,0.03,-0.37,0.02
106,4.78,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B1,OF)","4h: swing=0.7%, lookback=4, minLegBars=1, opposite=false",39,23.1,-99.98,-2.56,100.0,0.03,-0.37,0.02
107,4.78,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B3,OF)","4h: swing=0.2%, lookback=1, minLegBars=3, opposite=false",26,19.2,-99.92,-3.84,100.0,0.14,-0.41,0.08
108,4.78,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B3,OF)","4h: swing=0.3%, lookback=1, minLegBars=3, opposite=false",26,19.2,-99.92,-3.84,100.0,0.14,-0.41,0.08
109,4.77,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B3,OF)","4h: swing=0.2%, lookback=2, minLegBars=3, opposite=false",26,19.2,-99.89,-3.84,99.9,0.14,-0.41,0.11
110,4.77,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B3,OF)","4h: swing=0.3%, lookback=2, minLegBars=3, opposite=false",26,19.2,-99.89,-3.84,99.9,0.14,-0.41,0.11
111,4.66,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B1,OF)","4h: swing=0.7%, lookback=3, minLegBars=1, opposite=false",48,22.9,-100.00,-2.08,100.0,0.01,-0.33,0.00
112,4.50,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B3,OF)","4h: swing=0.7%, lookback=1, minLegBars=3, opposite=false",20,20.0,-99.56,-4.98,99.8,0.08,-0.55,0.44
113,4.44,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=4, opposite=false",20,20.0,-99.38,-4.97,99.4,0.07,-0.56,0.62
114,4.44,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",20,20.0,-99.38,-4.97,99.4,0.07,-0.56,0.62
115,4.44,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=4, opposite=false",20,20.0,-99.38,-4.97,99.4,0.07,-0.56,0.62
116,4.44,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=4, opposite=false",20,20.0,-99.38,-4.97,99.4,0.07,-0.56,0.62
117,4.44,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",20,20.0,-99.38,-4.97,99.4,0.07,-0.56,0.62
118,4.44,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=4, opposite=false",20,20.0,-99.18,-4.96,99.6,0.07,-0.56,0.82
119,4.36,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B5,OF)","4h: swing=0.1%, lookback=2, minLegBars=5, opposite=false",16,18.8,-98.51,-6.16,99.2,0.09,-0.60,1.49
120,4.30,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B5,OF)","4h: swing=0.7%, lookback=1, minLegBars=5, opposite=false",13,15.4,-98.12,-7.55,98.1,0.18,-0.65,1.88
121,4.08,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=4, opposite=false",18,16.7,-99.55,-5.53,99.6,0.11,-0.57,0.45
122,3.84,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B3,OF)","4h: swing=0.7%, lookback=3, minLegBars=3, opposite=false",22,18.2,-99.73,-4.53,99.9,0.03,-0.45,0.27
123,3.82,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B3,OF)","4h: swing=0.1%, lookback=1, minLegBars=3, opposite=false",27,14.8,-99.97,-3.70,100.0,0.13,-0.40,0.03
124,3.64,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B3,OF)","4h: swing=0.6%, lookback=2, minLegBars=3, opposite=false",23,17.4,-99.74,-4.34,99.9,0.02,-0.53,0.26
125,3.61,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=3, opposite=false",23,17.4,-99.79,-4.34,99.9,0.02,-0.52,0.21
126,3.56,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=4, opposite=false",18,16.7,-99.58,-5.53,99.6,0.03,-0.60,0.42
127,3.44,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B2,OF)","4h: swing=0.6%, lookback=3, minLegBars=2, opposite=false",30,16.7,-99.98,-3.33,100.0,0.02,-0.42,0.02
128,3.44,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B2,OF)","4h: swing=0.7%, lookback=3, minLegBars=2, opposite=false",30,16.7,-99.98,-3.33,100.0,0.02,-0.42,0.02
129,3.20,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B5,OF)","4h: swing=0.2%, lookback=2, minLegBars=5, opposite=false",15,13.3,-99.19,-6.61,99.6,0.08,-0.63,0.81
130,3.20,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B5,OF)","4h: swing=0.3%, lookback=2, minLegBars=5, opposite=false",15,13.3,-99.19,-6.61,99.6,0.08,-0.63,0.81
131,3.20,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B5,OF)","4h: swing=0.4%, lookback=2, minLegBars=5, opposite=false",15,13.3,-99.19,-6.61,99.6,0.08,-0.63,0.81
