Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
25,15.24,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B2)","4h: swing=0.2%, lookback=2, minLegBars=2",35,22.9,-8.95,-0.26,10.3,0.41,-0.45,91.05
26,14.98,cascade,both,0.9,0.4,1,"4h(0.1%,L3,B5)","4h: swing=0.1%, lookback=3, minLegBars=5",15,20.0,-4.62,-0.31,6.4,0.34,-0.56,95.38
27,14.98,cascade,both,0.9,0.4,1,"4h(0.2%,L3,B5)","4h: swing=0.2%, lookback=3, minLegBars=5",15,20.0,-4.62,-0.31,6.4,0.34,-0.56,95.38
28,14.71,cascade,both,0.9,0.4,1,"4h(0.1%,L2,B5)","4h: swing=0.1%, lookback=2, minLegBars=5",16,18.8,-4.91,-0.31,5.9,0.32,-0.59,95.09
29,14.54,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B3)","4h: swing=0.2%, lookback=2, minLegBars=3",26,19.2,-7.40,-0.28,8.3,0.35,-0.52,92.60
30,14.43,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B3)","4h: swing=0.2%, lookback=1, minLegBars=3",26,19.2,-7.61,-0.29,8.5,0.34,-0.54,92.39
31,14.26,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B1)","4h: swing=0.2%, lookback=1, minLegBars=1",62,22.6,-14.51,-0.23,15.3,0.42,-0.43,85.49
32,14.22,cascade,both,0.9,0.4,1,"4h(0.1%,L1,B1)","4h: swing=0.1%, lookback=1, minLegBars=1",66,22.7,-15.14,-0.23,15.9,0.43,-0.42,84.86
33,14.11,cascade,both,0.9,0.4,1,"4h(0.1%,L1,B2)","4h: swing=0.1%, lookback=1, minLegBars=2",39,20.5,-10.74,-0.28,12.0,0.36,-0.52,89.26
34,13.97,cascade,both,0.9,0.4,1,"4h(0.1%,L3,B2)","4h: swing=0.1%, lookback=3, minLegBars=2",31,19.4,-9.26,-0.30,10.7,0.34,-0.56,90.74
35,13.97,cascade,both,0.9,0.4,1,"4h(0.2%,L3,B2)","4h: swing=0.2%, lookback=3, minLegBars=2",31,19.4,-9.26,-0.30,10.7,0.34,-0.56,90.74
36,13.32,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B2)","4h: swing=0.2%, lookback=1, minLegBars=2",38,18.4,-11.74,-0.31,12.3,0.31,-0.60,88.26
37,12.88,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B5)","4h: swing=0.2%, lookback=2, minLegBars=5",15,13.3,-5.63,-0.38,6.5,0.23,-0.79,94.37
38,12.85,cascade,both,0.9,0.4,1,"4h(0.1%,L5,B4)","4h: swing=0.1%, lookback=5, minLegBars=4",15,13.3,-5.68,-0.38,6.0,0.21,-0.85,94.32
39,12.85,cascade,both,0.9,0.4,1,"4h(0.2%,L5,B4)","4h: swing=0.2%, lookback=5, minLegBars=4",15,13.3,-5.68,-0.38,6.0,0.21,-0.85,94.32
40,12.73,cascade,both,0.9,0.4,1,"4h(0.1%,L1,B3)","4h: swing=0.1%, lookback=1, minLegBars=3",27,14.8,-9.37,-0.35,9.4,0.25,-0.74,90.63
41,12.68,cascade,both,0.9,0.4,1,"4h(0.1%,L5,B1)","4h: swing=0.1%, lookback=5, minLegBars=1",32,15.6,-10.56,-0.33,10.8,0.26,-0.71,89.44
42,12.68,cascade,both,0.9,0.4,1,"4h(0.2%,L5,B1)","4h: swing=0.2%, lookback=5, minLegBars=1",32,15.6,-10.56,-0.33,10.8,0.26,-0.71,89.44
43,12.38,cascade,both,0.9,0.4,1,"4h(0.1%,L1,B5)","4h: swing=0.1%, lookback=1, minLegBars=5",16,12.5,-6.47,-0.40,7.4,0.20,-0.86,93.53
44,11.02,cascade,both,0.9,0.4,1,"4h(0.1%,L5,B2)","4h: swing=0.1%, lookback=5, minLegBars=2",21,9.5,-8.89,-0.42,9.1,0.14,-1.13,91.11
45,11.02,cascade,both,0.9,0.4,1,"4h(0.2%,L5,B2)","4h: swing=0.2%, lookback=5, minLegBars=2",21,9.5,-8.89,-0.42,9.1,0.14,-1.13,91.11
46,10.22,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B5)","4h: swing=0.2%, lookback=1, minLegBars=5",16,6.3,-8.04,-0.50,8.0,0.09,-1.49,91.96
47,10.06,cascade,both,0.9,0.4,1,"4h(0.1%,L5,B3)","4h: swing=0.1%, lookback=5, minLegBars=3",17,5.9,-8.37,-0.49,8.4,0.08,-1.52,91.63
48,10.06,cascade,both,0.9,0.4,1,"4h(0.2%,L5,B3)","4h: swing=0.2%, lookback=5, minLegBars=3",17,5.9,-8.37,-0.49,8.4,0.08,-1.52,91.63
49,8.57,cascade,both,0.9,0.4,1,"4h(0.1%,L5,B5)","4h: swing=0.1%, lookback=5, minLegBars=5",13,0.0,-7.16,-0.55,7.2,0.00,-15.15,92.84
50,8.57,cascade,both,0.9,0.4,1,"4h(0.2%,L5,B5)","4h: swing=0.2%, lookback=5, minLegBars=5",13,0.0,-7.16,-0.55,7.2,0.00,-15.15,92.84
