Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
41,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
42,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
43,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
44,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
45,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
46,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
47,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
48,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
49,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
50,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
51,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
52,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
53,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
54,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
55,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
56,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
57,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
58,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
59,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
60,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
61,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
62,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
63,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
64,19.51,cascade,both,0.9,0.4,1,"4h(0.1%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
65,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
66,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
67,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
68,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
69,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
70,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
71,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
72,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
73,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
74,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
75,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
76,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
77,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
78,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
79,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
80,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
81,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
82,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
83,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
84,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
85,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
86,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
87,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
88,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
89,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
90,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
91,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
92,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
93,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
94,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
95,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
96,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
97,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
98,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
99,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
100,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
101,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
102,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
103,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
104,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
105,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
106,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
107,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
108,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
109,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
110,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
111,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
112,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
113,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
114,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
115,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
116,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
117,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
118,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
119,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
120,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
121,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
122,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
123,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
124,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
125,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
126,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
127,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
128,19.51,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
129,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
130,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
131,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
132,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
133,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
134,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
135,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
136,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
137,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
138,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
139,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
140,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
141,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
142,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
143,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
144,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.1%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
145,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
146,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
147,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
148,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
149,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
150,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
151,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
152,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
153,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
154,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
155,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
156,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
157,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
158,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
159,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
160,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
161,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
162,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
163,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
164,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
165,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
166,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
167,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
168,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
169,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
170,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
171,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
172,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
173,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
174,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
175,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
176,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
177,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
178,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
179,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
180,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
181,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
182,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
183,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
184,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
185,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
186,19.51,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
