Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
11,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
12,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
13,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
14,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
15,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
16,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
17,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
18,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
19,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
20,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
21,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
22,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
23,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
24,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
25,13.55,cascade,both,0.9,0.4,80,"2h(0.1%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
26,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
27,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
28,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
29,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
30,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
31,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
32,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
33,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
34,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
35,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
36,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
37,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
38,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
39,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
40,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
41,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
42,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
43,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
44,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
45,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
46,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
47,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
48,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
49,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
50,13.55,cascade,both,0.9,0.4,80,"2h(0.2%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
51,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
52,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
53,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
54,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
55,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
56,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
57,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
58,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
59,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
60,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
61,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
62,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
63,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
64,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
65,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
66,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
67,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
68,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
69,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
70,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
71,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
72,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
73,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
74,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
75,13.55,cascade,both,0.9,0.4,80,"2h(0.3%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
76,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
77,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
78,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
79,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
80,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
81,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
82,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
83,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
84,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
85,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
86,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
87,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
88,13.55,cascade,both,0.9,0.4,80,"2h(0.4%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",60,43.3,-60.16,-1.00,98.8,0.73,-0.11,39.84
