Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
11,655.84,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",9,55.6,157.94,17.55,67.0,1.76,0.25,257.94
12,655.84,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",9,55.6,157.94,17.55,67.0,1.76,0.25,257.94
13,655.84,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",9,55.6,157.94,17.55,67.0,1.76,0.25,257.94
14,655.84,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",9,55.6,157.94,17.55,67.0,1.76,0.25,257.94
15,655.84,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",9,55.6,157.94,17.55,67.0,1.76,0.25,257.94
16,655.84,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",9,55.6,157.94,17.55,67.0,1.76,0.25,257.94
17,532.42,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,123.08,41.03,33.8,4.64,0.70,223.08
18,532.42,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,123.08,41.03,33.8,4.64,0.70,223.08
19,532.42,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,123.08,41.03,33.8,4.64,0.70,223.08
20,532.42,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,123.08,41.03,33.8,4.64,0.70,223.08
21,532.42,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,123.08,41.03,33.8,4.64,0.70,223.08
22,532.42,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,123.08,41.03,33.8,4.64,0.70,223.08
23,532.42,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,123.08,41.03,33.8,4.64,0.70,223.08
24,527.16,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,121.79,40.60,34.2,4.56,0.70,221.79
25,527.16,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,121.79,40.60,34.2,4.56,0.70,221.79
26,524.04,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",7,57.1,124.93,17.85,56.4,1.75,0.25,224.93
27,523.40,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B4,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,120.86,40.29,34.2,4.54,0.69,220.86
28,501.23,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",7,57.1,119.82,17.12,67.0,1.45,0.17,219.82
29,452.99,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,103.26,34.42,33.8,4.06,0.68,203.26
30,452.99,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,103.26,34.42,33.8,4.06,0.68,203.26
31,452.99,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,103.26,34.42,33.8,4.06,0.68,203.26
32,452.99,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,103.26,34.42,33.8,4.06,0.68,203.26
33,452.99,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,103.26,34.42,33.8,4.06,0.68,203.26
34,452.99,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,103.26,34.42,33.8,4.06,0.68,203.26
35,452.99,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,103.26,34.42,33.8,4.06,0.68,203.26
36,452.99,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,103.26,34.42,33.8,4.06,0.68,203.26
37,452.99,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,103.26,34.42,33.8,4.06,0.68,203.26
38,452.99,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,103.26,34.42,33.8,4.06,0.68,203.26
39,409.53,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",5,60.0,96.11,19.22,49.0,1.73,0.26,196.11
40,342.86,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",1,100.0,73.21,73.21,0.0,999.00,0.00,173.21
41,342.86,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",1,100.0,73.21,73.21,0.0,999.00,0.00,173.21
42,342.86,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",1,100.0,73.21,73.21,0.0,999.00,0.00,173.21
43,342.86,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",1,100.0,73.21,73.21,0.0,999.00,0.00,173.21
44,342.86,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.5%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",1,100.0,73.21,73.21,0.0,999.00,0.00,173.21
45,342.86,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.6%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",1,100.0,73.21,73.21,0.0,999.00,0.00,173.21
46,342.86,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",1,100.0,73.21,73.21,0.0,999.00,0.00,173.21
47,341.82,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",5,60.0,79.45,15.89,49.0,1.60,0.23,179.45
48,341.82,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",5,60.0,79.45,15.89,49.0,1.60,0.23,179.45
49,339.65,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",5,60.0,78.91,15.78,49.0,1.60,0.22,178.91
50,339.65,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",5,60.0,78.91,15.78,49.0,1.60,0.22,178.91
51,255.44,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,57.36,19.12,49.0,1.67,0.26,157.36
52,255.44,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,57.36,19.12,49.0,1.67,0.26,157.36
53,255.44,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,57.36,19.12,49.0,1.67,0.26,157.36
54,255.44,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,57.36,19.12,49.0,1.67,0.26,157.36
55,255.44,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,57.36,19.12,49.0,1.67,0.26,157.36
56,255.44,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,57.36,19.12,49.0,1.67,0.26,157.36
57,255.44,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",3,66.7,57.36,19.12,49.0,1.67,0.26,157.36
58,200.77,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",8,50.0,45.55,5.69,67.0,1.22,0.09,145.55
59,200.77,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",8,50.0,45.55,5.69,67.0,1.22,0.09,145.55
60,157.02,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,33.81,8.45,56.4,1.60,0.22,133.81
61,157.02,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,33.81,8.45,56.4,1.60,0.22,133.81
62,157.02,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,33.81,8.45,56.4,1.60,0.22,133.81
63,157.02,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,33.81,8.45,56.4,1.60,0.22,133.81
64,157.02,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,33.81,8.45,56.4,1.60,0.22,133.81
65,157.02,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,33.81,8.45,56.4,1.60,0.22,133.81
66,157.02,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,33.81,8.45,56.4,1.60,0.22,133.81
67,126.34,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",6,50.0,27.06,4.51,67.0,1.16,0.07,127.06
68,93.73,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",2,50.0,17.34,8.67,33.8,1.51,0.20,117.34
69,93.73,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",2,50.0,17.34,8.67,33.8,1.51,0.20,117.34
70,93.73,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",2,50.0,17.34,8.67,33.8,1.51,0.20,117.34
71,93.73,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",2,50.0,17.34,8.67,33.8,1.51,0.20,117.34
72,93.73,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",2,50.0,17.34,8.67,33.8,1.51,0.20,117.34
73,90.74,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",2,50.0,16.67,8.33,34.2,1.49,0.20,116.67
74,90.74,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",2,50.0,16.67,8.33,34.2,1.49,0.20,116.67
75,89.10,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",6,50.0,17.78,2.96,56.4,1.15,0.07,117.78
76,89.10,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",6,50.0,17.78,2.96,56.4,1.15,0.07,117.78
77,89.10,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",6,50.0,17.78,2.96,56.4,1.15,0.07,117.78
78,89.10,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",6,50.0,17.78,2.96,56.4,1.15,0.07,117.78
79,89.10,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",6,50.0,17.78,2.96,56.4,1.15,0.07,117.78
80,89.10,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",6,50.0,17.78,2.96,56.4,1.15,0.07,117.78
81,89.10,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B1,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",6,50.0,17.78,2.96,56.4,1.15,0.07,117.78
82,71.83,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",2,50.0,12.60,6.30,35.3,1.21,0.09,112.60
83,68.96,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B3,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,12.71,3.18,49.0,1.14,0.07,112.71
84,32.15,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,3.72,0.93,49.0,1.04,0.02,103.72
85,32.15,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,3.72,0.93,49.0,1.04,0.02,103.72
86,32.15,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,3.72,0.93,49.0,1.04,0.02,103.72
87,32.15,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,3.72,0.93,49.0,1.04,0.02,103.72
88,32.15,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,3.72,0.93,49.0,1.04,0.02,103.72
89,30.35,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,3.29,0.82,49.0,1.04,0.02,103.29
90,30.35,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B2,OF)+1h(0.1%,L2,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false",4,50.0,3.29,0.82,49.0,1.04,0.02,103.29
