Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
159,8.89,cascade,both,0.9,0.4,1,"6h(0.7%,L3,B4)","6h: swing=0.7%, lookback=3, minLegBars=4",11,0.0,-5.56,-0.51,5.6,0.00,-3.03,94.44
160,8.87,cascade,both,0.9,0.4,1,"6h(0.1%,L4,B4)","6h: swing=0.1%, lookback=4, minLegBars=4",11,0.0,-5.65,-0.51,5.6,0.00,-2.99,94.35
161,8.87,cascade,both,0.9,0.4,1,"6h(0.2%,L4,B4)","6h: swing=0.2%, lookback=4, minLegBars=4",11,0.0,-5.65,-0.51,5.6,0.00,-2.99,94.35
162,8.87,cascade,both,0.9,0.4,1,"6h(0.3%,L4,B4)","6h: swing=0.3%, lookback=4, minLegBars=4",11,0.0,-5.65,-0.51,5.6,0.00,-2.99,94.35
163,8.87,cascade,both,0.9,0.4,1,"6h(0.4%,L4,B4)","6h: swing=0.4%, lookback=4, minLegBars=4",11,0.0,-5.65,-0.51,5.6,0.00,-2.99,94.35
164,8.87,cascade,both,0.9,0.4,1,"6h(0.5%,L4,B4)","6h: swing=0.5%, lookback=4, minLegBars=4",11,0.0,-5.65,-0.51,5.6,0.00,-2.99,94.35
165,8.87,cascade,both,0.9,0.4,1,"6h(0.6%,L4,B4)","6h: swing=0.6%, lookback=4, minLegBars=4",11,0.0,-5.65,-0.51,5.6,0.00,-2.99,94.35
166,8.87,cascade,both,0.9,0.4,1,"6h(0.7%,L4,B4)","6h: swing=0.7%, lookback=4, minLegBars=4",11,0.0,-5.65,-0.51,5.6,0.00,-2.99,94.35
167,8.57,cascade,both,0.9,0.4,1,"6h(0.1%,L4,B2)","6h: swing=0.1%, lookback=4, minLegBars=2",14,0.0,-7.17,-0.51,7.2,0.00,-3.39,92.83
168,8.57,cascade,both,0.9,0.4,1,"6h(0.2%,L4,B2)","6h: swing=0.2%, lookback=4, minLegBars=2",14,0.0,-7.17,-0.51,7.2,0.00,-3.39,92.83
169,8.57,cascade,both,0.9,0.4,1,"6h(0.3%,L4,B2)","6h: swing=0.3%, lookback=4, minLegBars=2",14,0.0,-7.17,-0.51,7.2,0.00,-3.39,92.83
170,8.57,cascade,both,0.9,0.4,1,"6h(0.4%,L4,B2)","6h: swing=0.4%, lookback=4, minLegBars=2",14,0.0,-7.17,-0.51,7.2,0.00,-3.39,92.83
171,8.57,cascade,both,0.9,0.4,1,"6h(0.5%,L4,B2)","6h: swing=0.5%, lookback=4, minLegBars=2",14,0.0,-7.17,-0.51,7.2,0.00,-3.39,92.83
172,8.57,cascade,both,0.9,0.4,1,"6h(0.6%,L4,B2)","6h: swing=0.6%, lookback=4, minLegBars=2",14,0.0,-7.17,-0.51,7.2,0.00,-3.39,92.83
173,8.57,cascade,both,0.9,0.4,1,"6h(0.7%,L4,B2)","6h: swing=0.7%, lookback=4, minLegBars=2",14,0.0,-7.17,-0.51,7.2,0.00,-3.39,92.83
174,8.53,cascade,both,0.9,0.4,1,"6h(0.5%,L1,B4)","6h: swing=0.5%, lookback=1, minLegBars=4",13,0.0,-7.37,-0.57,7.4,0.00,-8.95,92.63
175,8.53,cascade,both,0.9,0.4,1,"6h(0.6%,L1,B4)","6h: swing=0.6%, lookback=1, minLegBars=4",13,0.0,-7.37,-0.57,7.4,0.00,-8.95,92.63
