Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
17,12.67,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=4, opposite=false",96,33.3,-100.00,-1.04,100.0,0.90,-0.03,0.00
18,12.47,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B5,OF)","30m: swing=0.7%, lookback=2, minLegBars=5, opposite=false",60,35.0,-99.71,-1.66,100.0,0.82,-0.05,0.29
19,12.39,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B5,OF)","30m: swing=0.6%, lookback=3, minLegBars=5, opposite=false",73,32.9,-100.00,-1.37,100.0,0.87,-0.03,0.00
20,12.32,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B5,OF)","30m: swing=0.4%, lookback=1, minLegBars=5, opposite=false",67,35.8,-99.94,-1.49,100.0,0.77,-0.05,0.06
21,12.24,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=4, opposite=false",93,39.8,-99.71,-1.07,99.9,0.64,-0.11,0.29
22,12.21,cascade,both,0.9,0.4,80,"30m(0.7%,L1,B3,OF)","30m: swing=0.7%, lookback=1, minLegBars=3, opposite=false",39,35.9,-99.10,-2.54,99.8,0.75,-0.08,0.90
23,12.16,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B4,OF)","30m: swing=0.6%, lookback=3, minLegBars=4, opposite=false",81,35.8,-99.99,-1.23,100.0,0.75,-0.05,0.01
24,12.12,cascade,both,0.9,0.4,80,"30m(0.6%,L1,B3,OF)","30m: swing=0.6%, lookback=1, minLegBars=3, opposite=false",55,36.4,-99.86,-1.82,100.0,0.73,-0.07,0.14
25,12.11,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B5,OF)","30m: swing=0.5%, lookback=2, minLegBars=5, opposite=false",77,33.8,-99.99,-1.30,100.0,0.80,-0.04,0.01
26,12.04,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B3,OF)","30m: swing=0.5%, lookback=2, minLegBars=3, opposite=false",97,35.1,-100.00,-1.03,100.0,0.75,-0.04,0.00
27,11.98,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B2,OF)","30m: swing=0.1%, lookback=3, minLegBars=2, opposite=false",131,32.8,-100.00,-0.76,100.0,0.81,-0.03,0.00
28,11.94,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B5,OF)","30m: swing=0.2%, lookback=2, minLegBars=5, opposite=false",87,33.3,-99.99,-1.15,100.0,0.79,-0.05,0.01
29,11.92,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B2,OF)","30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false",129,32.6,-100.00,-0.78,100.0,0.81,-0.03,0.00
30,11.85,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B3,OF)","30m: swing=0.7%, lookback=2, minLegBars=3, opposite=false",76,32.9,-99.99,-1.32,100.0,0.79,-0.04,0.01
31,11.84,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B3,OF)","30m: swing=0.1%, lookback=1, minLegBars=3, opposite=false",119,36.1,-100.00,-0.84,100.0,0.69,-0.09,0.00
32,11.78,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B2,OF)","30m: swing=0.7%, lookback=2, minLegBars=2, opposite=false",87,33.3,-100.00,-1.15,100.0,0.77,-0.05,0.00
33,11.77,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B4,OF)","30m: swing=0.5%, lookback=3, minLegBars=4, opposite=false",89,34.8,-100.00,-1.12,100.0,0.72,-0.05,0.00
34,11.76,cascade,both,0.9,0.4,80,"30m(0.7%,L3,B5,OF)","30m: swing=0.7%, lookback=3, minLegBars=5, opposite=false",63,30.2,-99.99,-1.59,100.0,0.86,-0.03,0.01
35,11.73,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B4,OF)","30m: swing=0.5%, lookback=5, minLegBars=4, opposite=false",89,33.7,-99.99,-1.12,100.0,0.75,-0.07,0.01
36,11.72,cascade,both,0.9,0.4,80,"30m(0.1%,L5,B2,OF)","30m: swing=0.1%, lookback=5, minLegBars=2, opposite=false",123,30.9,-100.00,-0.81,100.0,0.83,-0.03,0.00
37,11.70,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B5,OF)","30m: swing=0.1%, lookback=1, minLegBars=5, opposite=false",95,34.7,-99.98,-1.05,100.0,0.71,-0.08,0.02
38,11.66,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B4,OF)","30m: swing=0.6%, lookback=2, minLegBars=4, opposite=false",73,31.5,-100.00,-1.37,100.0,0.80,-0.04,0.00
39,11.65,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B5,OF)","30m: swing=0.5%, lookback=3, minLegBars=5, opposite=false",81,29.6,-100.00,-1.23,100.0,0.86,-0.03,0.00
40,11.65,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B2,OF)","30m: swing=0.5%, lookback=5, minLegBars=2, opposite=false",115,30.4,-100.00,-0.87,100.0,0.83,-0.03,0.00
41,11.59,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B5,OF)","30m: swing=0.1%, lookback=2, minLegBars=5, opposite=false",95,34.7,-99.99,-1.05,100.0,0.70,-0.08,0.01
42,11.55,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B2,OF)","30m: swing=0.3%, lookback=5, minLegBars=2, opposite=false",123,30.1,-100.00,-0.81,100.0,0.83,-0.03,0.00
43,11.55,cascade,both,0.9,0.4,80,"30m(0.2%,L5,B2,OF)","30m: swing=0.2%, lookback=5, minLegBars=2, opposite=false",123,30.1,-100.00,-0.81,100.0,0.83,-0.03,0.00
44,11.51,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B4,OF)","30m: swing=0.4%, lookback=1, minLegBars=4, opposite=false",75,36.0,-99.95,-1.33,100.0,0.65,-0.10,0.05
45,11.43,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B4,OF)","30m: swing=0.3%, lookback=1, minLegBars=4, opposite=false",86,31.4,-100.00,-1.16,100.0,0.77,-0.05,0.00
46,11.42,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B5,OF)","30m: swing=0.3%, lookback=1, minLegBars=5, opposite=false",78,30.8,-100.00,-1.28,100.0,0.79,-0.05,0.00
47,11.41,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B5,OF)","30m: swing=0.7%, lookback=4, minLegBars=5, opposite=false",68,29.4,-100.00,-1.47,100.0,0.83,-0.03,0.00
48,11.37,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B2,OF)","30m: swing=0.4%, lookback=5, minLegBars=2, opposite=false",120,29.2,-100.00,-0.83,100.0,0.83,-0.03,0.00
49,11.31,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B5,OF)","30m: swing=0.2%, lookback=3, minLegBars=5, opposite=false",87,34.5,-99.97,-1.15,100.0,0.66,-0.07,0.03
50,11.28,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B5,OF)","30m: swing=0.6%, lookback=4, minLegBars=5, opposite=false",76,28.9,-100.00,-1.32,100.0,0.82,-0.03,0.00
51,11.25,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B2,OF)","30m: swing=0.5%, lookback=2, minLegBars=2, opposite=false",112,33.0,-100.00,-0.89,100.0,0.70,-0.05,0.00
52,11.20,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B2,OF)","30m: swing=0.6%, lookback=5, minLegBars=2, opposite=false",112,29.5,-100.00,-0.89,100.0,0.80,-0.03,0.00
53,11.05,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B3,OF)","30m: swing=0.6%, lookback=2, minLegBars=3, opposite=false",83,28.9,-100.00,-1.20,100.0,0.79,-0.04,0.00
54,11.00,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B2,OF)","30m: swing=0.1%, lookback=2, minLegBars=2, opposite=false",146,34.2,-100.00,-0.68,100.0,0.62,-0.07,0.00
55,10.98,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B4,OF)","30m: swing=0.3%, lookback=5, minLegBars=4, opposite=false",89,34.8,-99.97,-1.12,100.0,0.60,-0.09,0.03
56,10.97,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B1,OF)","30m: swing=0.7%, lookback=2, minLegBars=1, opposite=false",109,30.3,-100.00,-0.92,100.0,0.74,-0.05,0.00
57,10.91,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B5,OF)","30m: swing=0.6%, lookback=2, minLegBars=5, opposite=false",68,27.9,-100.00,-1.47,100.0,0.80,-0.05,0.00
58,10.91,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B2,OF)","30m: swing=0.3%, lookback=3, minLegBars=2, opposite=false",131,31.3,-100.00,-0.76,100.0,0.70,-0.04,0.00
59,10.90,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B5,OF)","30m: swing=0.1%, lookback=3, minLegBars=5, opposite=false",88,34.1,-99.98,-1.14,100.0,0.61,-0.08,0.02
60,10.89,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B1,OF)","30m: swing=0.6%, lookback=3, minLegBars=1, opposite=false",143,29.4,-100.00,-0.70,100.0,0.75,-0.03,0.00
61,10.89,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B4,OF)","30m: swing=0.7%, lookback=4, minLegBars=4, opposite=false",77,31.2,-100.00,-1.30,100.0,0.70,-0.05,0.00
62,10.87,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B2,OF)","30m: swing=0.6%, lookback=2, minLegBars=2, opposite=false",99,29.3,-100.00,-1.01,100.0,0.75,-0.05,0.00
63,10.85,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=4, minLegBars=4, opposite=false",88,34.1,-100.00,-1.14,100.0,0.60,-0.12,0.00
64,10.79,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B4,OF)","30m: swing=0.4%, lookback=5, minLegBars=4, opposite=false",90,35.6,-99.94,-1.11,100.0,0.55,-0.09,0.06
65,10.79,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=4, opposite=false",84,31.0,-100.00,-1.19,100.0,0.69,-0.05,0.00
66,10.78,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B2,OF)","30m: swing=0.7%, lookback=5, minLegBars=2, opposite=false",106,27.4,-100.00,-0.94,100.0,0.80,-0.03,0.00
67,10.74,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B1,OF)","30m: swing=0.5%, lookback=3, minLegBars=1, opposite=false",152,28.9,-100.00,-0.66,100.0,0.74,-0.03,0.00
68,10.73,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B3,OF)","30m: swing=0.6%, lookback=4, minLegBars=3, opposite=false",94,30.9,-100.00,-1.06,100.0,0.68,-0.05,0.00
69,10.72,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B1,OF)","30m: swing=0.1%, lookback=3, minLegBars=1, opposite=false",160,30.0,-100.00,-0.62,100.0,0.71,-0.04,0.00
70,10.71,cascade,both,0.9,0.4,80,"30m(0.7%,L3,B4,OF)","30m: swing=0.7%, lookback=3, minLegBars=4, opposite=false",70,28.6,-100.00,-1.43,100.0,0.75,-0.05,0.00
71,10.69,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B1,OF)","30m: swing=0.2%, lookback=3, minLegBars=1, opposite=false",161,29.8,-100.00,-0.62,100.0,0.71,-0.04,0.00
72,10.66,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B1,OF)","30m: swing=0.6%, lookback=4, minLegBars=1, opposite=false",143,28.7,-100.00,-0.70,100.0,0.74,-0.04,0.00
73,10.65,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B1,OF)","30m: swing=0.5%, lookback=5, minLegBars=1, opposite=false",147,28.6,-100.00,-0.68,100.0,0.74,-0.04,0.00
74,10.65,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B2,OF)","30m: swing=0.6%, lookback=4, minLegBars=2, opposite=false",112,30.4,-100.00,-0.89,100.0,0.69,-0.04,0.00
75,10.64,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B4,OF)","30m: swing=0.4%, lookback=3, minLegBars=4, opposite=false",90,35.6,-99.99,-1.11,100.0,0.53,-0.09,0.01
76,10.62,cascade,both,0.9,0.4,80,"30m(0.2%,L5,B4,OF)","30m: swing=0.2%, lookback=5, minLegBars=4, opposite=false",90,33.3,-99.99,-1.11,100.0,0.59,-0.09,0.01
77,10.62,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B1,OF)","30m: swing=0.3%, lookback=5, minLegBars=1, opposite=false",150,28.7,-100.00,-0.67,100.0,0.73,-0.04,0.00
78,10.62,cascade,both,0.9,0.4,80,"30m(0.1%,L5,B1,OF)","30m: swing=0.1%, lookback=5, minLegBars=1, opposite=false",150,28.7,-100.00,-0.67,100.0,0.73,-0.04,0.00
79,10.62,cascade,both,0.9,0.4,80,"30m(0.2%,L5,B1,OF)","30m: swing=0.2%, lookback=5, minLegBars=1, opposite=false",150,28.7,-100.00,-0.67,100.0,0.73,-0.04,0.00
80,10.61,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B2,OF)","30m: swing=0.5%, lookback=3, minLegBars=2, opposite=false",117,29.9,-100.00,-0.85,100.0,0.69,-0.04,0.00
81,10.57,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B1,OF)","30m: swing=0.5%, lookback=2, minLegBars=1, opposite=false",141,29.8,-100.00,-0.71,100.0,0.69,-0.05,0.00
82,10.56,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B1,OF)","30m: swing=0.4%, lookback=5, minLegBars=1, opposite=false",148,28.4,-100.00,-0.68,100.0,0.73,-0.04,0.00
83,10.55,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B3,OF)","30m: swing=0.6%, lookback=3, minLegBars=3, opposite=false",93,29.0,-100.00,-1.08,100.0,0.71,-0.05,0.00
84,10.55,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B5,OF)","30m: swing=0.3%, lookback=3, minLegBars=5, opposite=false",89,31.5,-100.00,-1.12,100.0,0.64,-0.08,0.00
85,10.52,cascade,both,0.9,0.4,80,"30m(0.6%,L2,B1,OF)","30m: swing=0.6%, lookback=2, minLegBars=1, opposite=false",123,28.5,-100.00,-0.81,100.0,0.72,-0.05,0.00
86,10.49,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=4, opposite=false",60,30.0,-99.99,-1.67,100.0,0.67,-0.08,0.01
87,10.49,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B1,OF)","30m: swing=0.6%, lookback=5, minLegBars=1, opposite=false",143,28.0,-100.00,-0.70,100.0,0.73,-0.04,0.00
88,10.46,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B3,OF)","30m: swing=0.5%, lookback=3, minLegBars=3, opposite=false",100,29.0,-100.00,-1.00,100.0,0.70,-0.05,0.00
89,10.43,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B1,OF)","30m: swing=0.7%, lookback=5, minLegBars=1, opposite=false",135,26.7,-100.00,-0.74,100.0,0.76,-0.03,0.00
90,10.36,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B1,OF)","30m: swing=0.4%, lookback=2, minLegBars=1, opposite=false",154,29.9,-100.00,-0.65,100.0,0.66,-0.05,0.00
91,10.36,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B1,OF)","30m: swing=0.1%, lookback=2, minLegBars=1, opposite=false",173,31.8,-100.00,-0.58,100.0,0.60,-0.07,0.00
92,10.33,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B2,OF)","30m: swing=0.6%, lookback=3, minLegBars=2, opposite=false",110,28.2,-100.00,-0.91,100.0,0.70,-0.04,0.00
93,10.32,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B1,OF)","30m: swing=0.7%, lookback=4, minLegBars=1, opposite=false",130,26.9,-100.00,-0.77,100.0,0.74,-0.04,0.00
94,10.28,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B1,OF)","30m: swing=0.3%, lookback=3, minLegBars=1, opposite=false",164,28.7,-100.00,-0.61,100.0,0.68,-0.04,0.00
95,10.28,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B2,OF)","30m: swing=0.4%, lookback=1, minLegBars=2, opposite=false",101,34.7,-100.00,-0.99,100.0,0.50,-0.11,0.00
96,10.27,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=4, opposite=false",91,33.0,-100.00,-1.10,100.0,0.55,-0.13,0.00
97,10.24,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B1,OF)","30m: swing=0.4%, lookback=3, minLegBars=1, opposite=false",155,28.4,-100.00,-0.65,100.0,0.68,-0.05,0.00
98,10.20,cascade,both,0.9,0.4,80,"30m(0.6%,L5,B4,OF)","30m: swing=0.6%, lookback=5, minLegBars=4, opposite=false",85,30.6,-100.00,-1.18,100.0,0.61,-0.08,0.00
99,10.18,cascade,both,0.9,0.4,80,"30m(0.7%,L3,B1,OF)","30m: swing=0.7%, lookback=3, minLegBars=1, opposite=false",124,25.8,-100.00,-0.81,100.0,0.75,-0.04,0.00
100,10.17,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B3,OF)","30m: swing=0.4%, lookback=1, minLegBars=3, opposite=false",91,31.9,-100.00,-1.10,100.0,0.57,-0.10,0.00
101,10.16,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B2,OF)","30m: swing=0.7%, lookback=4, minLegBars=2, opposite=false",101,27.7,-100.00,-0.99,100.0,0.69,-0.05,0.00
102,10.09,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B2,OF)","30m: swing=0.5%, lookback=1, minLegBars=2, opposite=false",83,30.1,-100.00,-1.20,100.0,0.61,-0.08,0.00
103,10.02,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B5,OF)","30m: swing=0.5%, lookback=5, minLegBars=5, opposite=false",81,28.4,-100.00,-1.23,100.0,0.65,-0.08,0.00
104,9.97,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B3,OF)","30m: swing=0.7%, lookback=4, minLegBars=3, opposite=false",89,27.0,-100.00,-1.12,100.0,0.69,-0.05,0.00
105,9.96,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B5,OF)","30m: swing=0.3%, lookback=2, minLegBars=5, opposite=false",88,30.7,-100.00,-1.14,100.0,0.57,-0.10,0.00
106,9.93,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B1,OF)","30m: swing=0.2%, lookback=2, minLegBars=1, opposite=false",173,30.1,-100.00,-0.58,100.0,0.59,-0.07,0.00
107,9.92,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B1,OF)","30m: swing=0.5%, lookback=1, minLegBars=1, opposite=false",99,29.3,-100.00,-1.01,100.0,0.61,-0.07,0.00
108,9.89,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B3,OF)","30m: swing=0.4%, lookback=3, minLegBars=3, opposite=false",107,29.9,-100.00,-0.93,100.0,0.59,-0.07,0.00
109,9.89,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B3,OF)","30m: swing=0.3%, lookback=3, minLegBars=3, opposite=false",106,28.3,-100.00,-0.94,100.0,0.63,-0.06,0.00
110,9.87,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B3,OF)","30m: swing=0.2%, lookback=3, minLegBars=3, opposite=false",110,28.2,-100.00,-0.91,100.0,0.63,-0.06,0.00
111,9.81,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B5,OF)","30m: swing=0.4%, lookback=5, minLegBars=5, opposite=false",83,28.9,-100.00,-1.20,100.0,0.60,-0.09,0.00
112,9.79,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B3,OF)","30m: swing=0.5%, lookback=1, minLegBars=3, opposite=false",73,28.8,-100.00,-1.37,100.0,0.61,-0.08,0.00
113,9.78,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B2,OF)","30m: swing=0.1%, lookback=4, minLegBars=2, opposite=false",126,31.7,-100.00,-0.79,100.0,0.51,-0.10,0.00
114,9.78,cascade,both,0.9,0.4,80,"30m(0.1%,L5,B4,OF)","30m: swing=0.1%, lookback=5, minLegBars=4, opposite=false",90,32.2,-100.00,-1.11,100.0,0.50,-0.09,0.00
115,9.78,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B5,OF)","30m: swing=0.5%, lookback=1, minLegBars=5, opposite=false",54,29.6,-99.99,-1.85,100.0,0.58,-0.10,0.01
116,9.73,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=4, opposite=false",92,30.4,-100.00,-1.09,100.0,0.55,-0.09,0.00
117,9.69,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B5,OF)","30m: swing=0.2%, lookback=1, minLegBars=5, opposite=false",86,33.7,-100.00,-1.16,100.0,0.44,-0.12,0.00
118,9.68,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B1,OF)","30m: swing=0.4%, lookback=1, minLegBars=1, opposite=false",122,32.0,-100.00,-0.82,100.0,0.49,-0.10,0.00
119,9.65,cascade,both,0.9,0.4,80,"30m(0.7%,L3,B3,OF)","30m: swing=0.7%, lookback=3, minLegBars=3, opposite=false",83,24.1,-100.00,-1.20,100.0,0.72,-0.05,0.00
120,9.65,cascade,both,0.9,0.4,80,"30m(0.7%,L3,B2,OF)","30m: swing=0.7%, lookback=3, minLegBars=2, opposite=false",96,24.0,-100.00,-1.04,100.0,0.73,-0.05,0.00
121,9.62,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B2,OF)","30m: swing=0.3%, lookback=4, minLegBars=2, opposite=false",126,31.0,-100.00,-0.79,100.0,0.51,-0.10,0.00
122,9.62,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B2,OF)","30m: swing=0.2%, lookback=4, minLegBars=2, opposite=false",126,31.0,-100.00,-0.79,100.0,0.51,-0.10,0.00
123,9.59,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B4,OF)","30m: swing=0.1%, lookback=4, minLegBars=4, opposite=false",91,29.7,-100.00,-1.10,100.0,0.55,-0.13,0.00
124,9.57,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B3,OF)","30m: swing=0.1%, lookback=3, minLegBars=3, opposite=false",108,26.9,-100.00,-0.93,100.0,0.63,-0.06,0.00
125,9.53,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=4, opposite=false",92,29.3,-100.00,-1.09,100.0,0.55,-0.13,0.00
126,9.49,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B3,OF)","30m: swing=0.3%, lookback=5, minLegBars=3, opposite=false",98,29.6,-100.00,-1.02,100.0,0.54,-0.09,0.00
127,9.43,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B2,OF)","30m: swing=0.4%, lookback=4, minLegBars=2, opposite=false",120,30.0,-100.00,-0.83,100.0,0.51,-0.10,0.00
128,9.41,cascade,both,0.9,0.4,80,"30m(0.1%,L5,B5,OF)","30m: swing=0.1%, lookback=5, minLegBars=5, opposite=false",85,27.1,-100.00,-1.18,100.0,0.60,-0.09,0.00
129,9.37,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B5,OF)","30m: swing=0.3%, lookback=5, minLegBars=5, opposite=false",85,27.1,-100.00,-1.18,100.0,0.59,-0.09,0.00
130,9.37,cascade,both,0.9,0.4,80,"30m(0.1%,L5,B3,OF)","30m: swing=0.1%, lookback=5, minLegBars=3, opposite=false",99,29.3,-100.00,-1.01,100.0,0.53,-0.09,0.00
131,9.37,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B3,OF)","30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false",99,29.3,-100.00,-1.01,100.0,0.53,-0.09,0.00
