Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
1,19.86,cascade,both,0.9,0.4,1,"4h(0.5%,L2,B4)","4h: swing=0.5%, lookback=2, minLegBars=4",19,31.6,-2.77,-0.15,3.8,0.65,-0.22,97.23
2,19.51,cascade,both,0.9,0.4,1,"4h(0.1%,L4,B4)","4h: swing=0.1%, lookback=4, minLegBars=4",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
3,19.51,cascade,both,0.9,0.4,1,"4h(0.2%,L4,B4)","4h: swing=0.2%, lookback=4, minLegBars=4",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
4,19.51,cascade,both,0.9,0.4,1,"4h(0.3%,L4,B4)","4h: swing=0.3%, lookback=4, minLegBars=4",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
5,19.51,cascade,both,0.9,0.4,1,"4h(0.4%,L4,B4)","4h: swing=0.4%, lookback=4, minLegBars=4",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
6,19.51,cascade,both,0.9,0.4,1,"4h(0.5%,L4,B4)","4h: swing=0.5%, lookback=4, minLegBars=4",16,31.3,-2.60,-0.16,4.0,0.61,-0.25,97.40
7,18.87,cascade,both,0.9,0.4,1,"4h(0.1%,L4,B3)","4h: swing=0.1%, lookback=4, minLegBars=3",21,28.6,-3.12,-0.15,4.8,0.62,-0.23,96.88
8,18.87,cascade,both,0.9,0.4,1,"4h(0.2%,L4,B3)","4h: swing=0.2%, lookback=4, minLegBars=3",21,28.6,-3.12,-0.15,4.8,0.62,-0.23,96.88
9,18.87,cascade,both,0.9,0.4,1,"4h(0.3%,L4,B3)","4h: swing=0.3%, lookback=4, minLegBars=3",21,28.6,-3.12,-0.15,4.8,0.62,-0.23,96.88
10,18.87,cascade,both,0.9,0.4,1,"4h(0.4%,L4,B3)","4h: swing=0.4%, lookback=4, minLegBars=3",21,28.6,-3.12,-0.15,4.8,0.62,-0.23,96.88
11,18.87,cascade,both,0.9,0.4,1,"4h(0.5%,L4,B3)","4h: swing=0.5%, lookback=4, minLegBars=3",21,28.6,-3.12,-0.15,4.8,0.62,-0.23,96.88
12,18.76,cascade,both,0.9,0.4,1,"4h(0.1%,L4,B5)","4h: swing=0.1%, lookback=4, minLegBars=5",14,28.6,-2.33,-0.17,4.6,0.59,-0.26,97.67
13,18.76,cascade,both,0.9,0.4,1,"4h(0.2%,L4,B5)","4h: swing=0.2%, lookback=4, minLegBars=5",14,28.6,-2.33,-0.17,4.6,0.59,-0.26,97.67
14,18.76,cascade,both,0.9,0.4,1,"4h(0.3%,L4,B5)","4h: swing=0.3%, lookback=4, minLegBars=5",14,28.6,-2.33,-0.17,4.6,0.59,-0.26,97.67
15,18.76,cascade,both,0.9,0.4,1,"4h(0.4%,L4,B5)","4h: swing=0.4%, lookback=4, minLegBars=5",14,28.6,-2.33,-0.17,4.6,0.59,-0.26,97.67
16,18.76,cascade,both,0.9,0.4,1,"4h(0.5%,L4,B5)","4h: swing=0.5%, lookback=4, minLegBars=5",14,28.6,-2.33,-0.17,4.6,0.59,-0.26,97.67
17,18.62,cascade,both,0.9,0.4,1,"4h(0.1%,L4,B2)","4h: swing=0.1%, lookback=4, minLegBars=2",27,29.6,-4.42,-0.16,6.3,0.59,-0.26,95.58
18,18.62,cascade,both,0.9,0.4,1,"4h(0.2%,L4,B2)","4h: swing=0.2%, lookback=4, minLegBars=2",27,29.6,-4.42,-0.16,6.3,0.59,-0.26,95.58
19,18.62,cascade,both,0.9,0.4,1,"4h(0.3%,L4,B2)","4h: swing=0.3%, lookback=4, minLegBars=2",27,29.6,-4.42,-0.16,6.3,0.59,-0.26,95.58
20,18.62,cascade,both,0.9,0.4,1,"4h(0.4%,L4,B2)","4h: swing=0.4%, lookback=4, minLegBars=2",27,29.6,-4.42,-0.16,6.3,0.59,-0.26,95.58
21,18.62,cascade,both,0.9,0.4,1,"4h(0.5%,L4,B2)","4h: swing=0.5%, lookback=4, minLegBars=2",27,29.6,-4.42,-0.16,6.3,0.59,-0.26,95.58
22,17.99,cascade,both,0.9,0.4,1,"4h(0.1%,L3,B4)","4h: swing=0.1%, lookback=3, minLegBars=4",18,27.8,-3.71,-0.21,5.5,0.53,-0.32,96.29
23,17.99,cascade,both,0.9,0.4,1,"4h(0.2%,L3,B4)","4h: swing=0.2%, lookback=3, minLegBars=4",18,27.8,-3.71,-0.21,5.5,0.53,-0.32,96.29
24,17.99,cascade,both,0.9,0.4,1,"4h(0.3%,L3,B4)","4h: swing=0.3%, lookback=3, minLegBars=4",18,27.8,-3.71,-0.21,5.5,0.53,-0.32,96.29
25,17.99,cascade,both,0.9,0.4,1,"4h(0.4%,L3,B4)","4h: swing=0.4%, lookback=3, minLegBars=4",18,27.8,-3.71,-0.21,5.5,0.53,-0.32,96.29
26,17.99,cascade,both,0.9,0.4,1,"4h(0.5%,L3,B4)","4h: swing=0.5%, lookback=3, minLegBars=4",18,27.8,-3.71,-0.21,5.5,0.53,-0.32,96.29
27,17.96,cascade,both,0.9,0.4,1,"4h(0.6%,L2,B4)","4h: swing=0.6%, lookback=2, minLegBars=4",19,26.3,-3.79,-0.20,4.0,0.52,-0.32,96.21
28,17.68,cascade,both,0.9,0.4,1,"4h(0.6%,L4,B2)","4h: swing=0.6%, lookback=4, minLegBars=2",26,26.9,-5.01,-0.19,6.1,0.53,-0.32,94.99
29,17.68,cascade,both,0.9,0.4,1,"4h(0.7%,L4,B2)","4h: swing=0.7%, lookback=4, minLegBars=2",26,26.9,-5.01,-0.19,6.1,0.53,-0.32,94.99
30,17.66,cascade,both,0.9,0.4,1,"4h(0.1%,L3,B3)","4h: swing=0.1%, lookback=3, minLegBars=3",23,26.1,-4.03,-0.18,6.0,0.55,-0.29,95.97
31,17.66,cascade,both,0.9,0.4,1,"4h(0.2%,L3,B3)","4h: swing=0.2%, lookback=3, minLegBars=3",23,26.1,-4.03,-0.18,6.0,0.55,-0.29,95.97
32,17.66,cascade,both,0.9,0.4,1,"4h(0.3%,L3,B3)","4h: swing=0.3%, lookback=3, minLegBars=3",23,26.1,-4.03,-0.18,6.0,0.55,-0.29,95.97
33,17.66,cascade,both,0.9,0.4,1,"4h(0.4%,L3,B3)","4h: swing=0.4%, lookback=3, minLegBars=3",23,26.1,-4.03,-0.18,6.0,0.55,-0.29,95.97
34,17.66,cascade,both,0.9,0.4,1,"4h(0.5%,L3,B3)","4h: swing=0.5%, lookback=3, minLegBars=3",23,26.1,-4.03,-0.18,6.0,0.55,-0.29,95.97
35,17.39,cascade,both,0.9,0.4,1,"4h(0.6%,L4,B3)","4h: swing=0.6%, lookback=4, minLegBars=3",20,25.0,-4.05,-0.20,5.0,0.51,-0.33,95.95
36,17.39,cascade,both,0.9,0.4,1,"4h(0.7%,L4,B3)","4h: swing=0.7%, lookback=4, minLegBars=3",20,25.0,-4.05,-0.20,5.0,0.51,-0.33,95.95
37,17.32,cascade,both,0.9,0.4,1,"4h(0.6%,L4,B4)","4h: swing=0.6%, lookback=4, minLegBars=4",16,25.0,-3.62,-0.23,4.0,0.47,-0.38,96.38
38,17.32,cascade,both,0.9,0.4,1,"4h(0.7%,L4,B4)","4h: swing=0.7%, lookback=4, minLegBars=4",16,25.0,-3.62,-0.23,4.0,0.47,-0.38,96.38
39,17.27,cascade,both,0.9,0.4,1,"4h(0.1%,L2,B4)","4h: swing=0.1%, lookback=2, minLegBars=4",20,25.0,-4.26,-0.21,5.3,0.50,-0.35,95.74
40,17.18,cascade,both,0.9,0.4,1,"4h(0.7%,L2,B1)","4h: swing=0.7%, lookback=2, minLegBars=1",51,27.5,-8.74,-0.17,10.1,0.56,-0.29,91.26
41,17.11,cascade,both,0.9,0.4,1,"4h(0.4%,L1,B3)","4h: swing=0.4%, lookback=1, minLegBars=3",23,26.1,-5.16,-0.22,6.8,0.49,-0.36,94.84
42,16.84,cascade,both,0.9,0.4,1,"4h(0.7%,L1,B4)","4h: swing=0.7%, lookback=1, minLegBars=4",17,23.5,-4.09,-0.24,4.3,0.45,-0.40,95.91
43,16.73,cascade,both,0.9,0.4,1,"4h(0.5%,L2,B1)","4h: swing=0.5%, lookback=2, minLegBars=1",55,27.3,-9.74,-0.18,11.8,0.54,-0.30,90.26
44,16.59,cascade,both,0.9,0.4,1,"4h(0.6%,L2,B1)","4h: swing=0.6%, lookback=2, minLegBars=1",53,26.4,-9.72,-0.18,11.0,0.53,-0.32,90.28
45,16.30,cascade,both,0.9,0.4,1,"4h(0.1%,L2,B1)","4h: swing=0.1%, lookback=2, minLegBars=1",60,26.7,-10.97,-0.18,12.8,0.53,-0.31,89.03
46,16.29,cascade,both,0.9,0.4,1,"4h(0.6%,L3,B3)","4h: swing=0.6%, lookback=3, minLegBars=3",22,22.7,-4.96,-0.23,6.1,0.45,-0.39,95.04
47,16.20,cascade,both,0.9,0.4,1,"4h(0.1%,L3,B1)","4h: swing=0.1%, lookback=3, minLegBars=1",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
48,16.20,cascade,both,0.9,0.4,1,"4h(0.2%,L3,B1)","4h: swing=0.2%, lookback=3, minLegBars=1",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
49,16.20,cascade,both,0.9,0.4,1,"4h(0.3%,L3,B1)","4h: swing=0.3%, lookback=3, minLegBars=1",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
50,16.20,cascade,both,0.9,0.4,1,"4h(0.4%,L3,B1)","4h: swing=0.4%, lookback=3, minLegBars=1",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
51,16.20,cascade,both,0.9,0.4,1,"4h(0.5%,L3,B1)","4h: swing=0.5%, lookback=3, minLegBars=1",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
52,16.20,cascade,both,0.9,0.4,1,"4h(0.1%,L4,B1)","4h: swing=0.1%, lookback=4, minLegBars=1",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
53,16.20,cascade,both,0.9,0.4,1,"4h(0.2%,L4,B1)","4h: swing=0.2%, lookback=4, minLegBars=1",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
54,16.20,cascade,both,0.9,0.4,1,"4h(0.3%,L4,B1)","4h: swing=0.3%, lookback=4, minLegBars=1",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
55,16.20,cascade,both,0.9,0.4,1,"4h(0.4%,L4,B1)","4h: swing=0.4%, lookback=4, minLegBars=1",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
56,16.20,cascade,both,0.9,0.4,1,"4h(0.5%,L4,B1)","4h: swing=0.5%, lookback=4, minLegBars=1",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
57,16.14,cascade,both,0.9,0.4,1,"4h(0.6%,L4,B5)","4h: swing=0.6%, lookback=4, minLegBars=5",14,21.4,-3.62,-0.26,4.6,0.42,-0.44,96.38
58,16.14,cascade,both,0.9,0.4,1,"4h(0.7%,L4,B5)","4h: swing=0.7%, lookback=4, minLegBars=5",14,21.4,-3.62,-0.26,4.6,0.42,-0.44,96.38
59,16.12,cascade,both,0.9,0.4,1,"4h(0.4%,L1,B1)","4h: swing=0.4%, lookback=1, minLegBars=1",50,26.0,-10.46,-0.21,11.7,0.49,-0.36,89.54
60,16.06,cascade,both,0.9,0.4,1,"4h(0.6%,L3,B4)","4h: swing=0.6%, lookback=3, minLegBars=4",18,22.2,-4.72,-0.26,5.7,0.41,-0.44,95.28
61,16.06,cascade,both,0.9,0.4,1,"4h(0.1%,L2,B3)","4h: swing=0.1%, lookback=2, minLegBars=3",26,23.1,-5.85,-0.23,7.8,0.45,-0.39,94.15
62,16.05,cascade,both,0.9,0.4,1,"4h(0.4%,L2,B1)","4h: swing=0.4%, lookback=2, minLegBars=1",58,25.9,-11.24,-0.19,12.5,0.51,-0.34,88.76
63,15.95,cascade,both,0.9,0.4,1,"4h(0.5%,L2,B5)","4h: swing=0.5%, lookback=2, minLegBars=5",14,21.4,-3.85,-0.28,5.5,0.42,-0.44,96.15
64,15.87,cascade,both,0.9,0.4,1,"4h(0.5%,L1,B4)","4h: swing=0.5%, lookback=1, minLegBars=4",18,22.2,-5.12,-0.28,6.1,0.40,-0.47,94.88
65,15.80,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B1)","4h: swing=0.2%, lookback=2, minLegBars=1",59,25.4,-11.70,-0.20,13.0,0.50,-0.35,88.30
66,15.80,cascade,both,0.9,0.4,1,"4h(0.3%,L2,B1)","4h: swing=0.3%, lookback=2, minLegBars=1",59,25.4,-11.70,-0.20,13.0,0.50,-0.35,88.30
67,15.76,cascade,both,0.9,0.4,1,"4h(0.6%,L1,B2)","4h: swing=0.6%, lookback=1, minLegBars=2",27,22.2,-7.01,-0.26,7.4,0.42,-0.44,92.99
