Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
18,313.03,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,72.58,9.07,67.4,1.72,0.25,172.58
19,313.03,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,72.58,9.07,67.4,1.72,0.25,172.58
20,313.03,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,72.58,9.07,67.4,1.72,0.25,172.58
21,286.27,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,50.0,65.52,10.92,71.7,1.91,0.29,165.52
22,286.27,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,50.0,65.52,10.92,71.7,1.91,0.29,165.52
23,286.27,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,50.0,65.52,10.92,71.7,1.91,0.29,165.52
24,266.57,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",10,50.0,61.64,6.16,77.5,1.39,0.15,161.64
25,248.04,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,56.93,7.12,62.8,1.42,0.17,156.93
26,194.84,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,50.0,43.33,7.22,75.5,1.57,0.21,143.33
27,194.84,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,50.0,43.33,7.22,75.5,1.57,0.21,143.33
28,186.11,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,40.33,10.08,33.5,1.56,0.22,140.33
29,126.37,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",20,45.0,27.35,1.37,90.5,1.15,0.06,127.35
30,88.87,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,17.64,2.20,79.8,1.19,0.08,117.64
31,73.79,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,44.4,14.28,1.59,78.4,1.13,0.06,114.28
32,69.75,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,44.4,13.31,1.48,74.8,1.11,0.05,113.31
33,46.81,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,50.0,7.35,1.22,69.0,1.08,0.04,107.35
34,36.93,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,45.5,5.21,0.47,82.0,1.04,0.02,105.21
35,18.44,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.78,0.11,67.2,1.01,0.00,100.78
36,18.44,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.78,0.11,67.2,1.01,0.00,100.78
37,18.44,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.78,0.11,67.2,1.01,0.00,100.78
38,18.44,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.78,0.11,67.2,1.01,0.00,100.78
39,18.44,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.78,0.11,67.2,1.01,0.00,100.78
40,18.44,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.78,0.11,67.2,1.01,0.00,100.78
41,18.44,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.78,0.11,67.2,1.01,0.00,100.78
42,15.70,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,45.5,-1.48,-0.13,71.5,0.99,-0.00,98.52
43,15.70,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,45.5,-1.48,-0.13,71.5,0.99,-0.00,98.52
44,14.59,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-8.18,-1.17,84.3,0.90,-0.05,91.82
45,14.56,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,42.9,-17.59,-0.84,90.5,0.90,-0.04,82.41
46,14.56,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,42.9,-17.59,-0.84,90.5,0.90,-0.04,82.41
47,14.56,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,42.9,-17.59,-0.84,90.5,0.90,-0.04,82.41
48,14.56,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,42.9,-17.59,-0.84,90.5,0.90,-0.04,82.41
49,14.56,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,42.9,-17.59,-0.84,90.5,0.90,-0.04,82.41
50,14.56,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,42.9,-17.59,-0.84,90.5,0.90,-0.04,82.41
51,14.47,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-15.73,-2.25,62.8,0.88,-0.06,84.27
52,14.45,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,42.9,-20.56,-1.47,85.0,0.88,-0.06,79.44
53,14.35,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,42.9,-22.85,-1.63,85.4,0.87,-0.06,77.15
54,14.29,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-18.74,-2.68,63.7,0.86,-0.07,81.26
55,14.29,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-18.74,-2.68,63.7,0.86,-0.07,81.26
56,14.29,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-18.74,-2.68,63.7,0.86,-0.07,81.26
57,13.86,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,-26.59,-2.22,80.6,0.83,-0.09,73.41
58,13.56,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,44.4,-30.42,-3.38,86.9,0.70,-0.16,69.58
59,13.56,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,44.4,-30.42,-3.38,86.9,0.70,-0.16,69.58
60,13.05,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-30.26,-4.32,79.4,0.67,-0.19,69.74
61,12.91,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",10,40.0,-43.05,-4.31,71.3,0.74,-0.15,56.95
62,12.91,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",10,40.0,-43.05,-4.31,71.3,0.74,-0.15,56.95
63,12.12,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-18.82,-6.27,56.0,0.82,-0.10,81.18
64,12.12,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-18.82,-6.27,56.0,0.82,-0.10,81.18
65,12.12,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-18.82,-6.27,56.0,0.82,-0.10,81.18
66,12.12,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-18.82,-6.27,56.0,0.82,-0.10,81.18
67,12.12,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-18.82,-6.27,56.0,0.82,-0.10,81.18
68,12.12,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-18.82,-6.27,56.0,0.82,-0.10,81.18
69,12.12,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-18.82,-6.27,56.0,0.82,-0.10,81.18
70,11.27,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-35.91,-5.99,55.3,0.69,-0.18,64.09
71,11.03,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-40.81,-6.80,72.0,0.65,-0.20,59.19
72,11.03,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-40.81,-6.80,72.0,0.65,-0.20,59.19
73,11.03,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-40.81,-6.80,72.0,0.65,-0.20,59.19
74,11.03,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-40.81,-6.80,72.0,0.65,-0.20,59.19
75,10.98,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,33.3,-60.59,-6.73,72.0,0.65,-0.20,39.41
76,10.98,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,33.3,-60.59,-6.73,72.0,0.65,-0.20,39.41
77,10.98,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,33.3,-60.59,-6.73,72.0,0.65,-0.20,39.41
78,10.98,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,33.3,-60.59,-6.73,72.0,0.65,-0.20,39.41
79,10.98,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,33.3,-60.59,-6.73,72.0,0.65,-0.20,39.41
80,10.98,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,33.3,-60.82,-6.76,72.1,0.65,-0.20,39.18
81,10.98,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,33.3,-60.82,-6.76,72.1,0.65,-0.20,39.18
82,10.79,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-38.18,-6.36,68.2,0.62,-0.24,61.82
83,10.79,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-38.18,-6.36,68.2,0.62,-0.24,61.82
84,10.79,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-38.18,-6.36,68.2,0.62,-0.24,61.82
85,10.79,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-38.18,-6.36,68.2,0.62,-0.24,61.82
86,10.52,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,35.7,-69.55,-4.97,91.9,0.51,-0.29,30.45
87,10.48,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,37.5,-55.24,-6.90,85.4,0.45,-0.35,44.76
88,10.47,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,37.5,-55.49,-6.94,85.5,0.44,-0.35,44.51
89,10.01,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",24,37.5,-85.37,-3.56,98.3,0.38,-0.33,14.63
