Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
55,2111.21,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B4,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",23,52.2,523.42,22.76,92.6,1.05,0.02,623.42
56,2070.15,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",32,53.1,512.84,16.03,88.7,1.17,0.07,612.84
57,1980.74,cascade,both,0.9,0.4,80,"30m(0.5%,L1,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.5%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",22,54.5,490.54,22.30,79.3,1.12,0.04,590.54
58,1879.89,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B4,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.4%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",21,52.4,465.53,22.17,88.2,1.07,0.03,565.53
59,1716.80,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B4,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",22,54.5,424.71,19.31,92.9,1.04,0.02,524.71
60,1608.17,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B2,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",27,51.9,397.74,14.73,96.7,1.02,0.01,497.74
61,1584.70,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",14,57.1,391.37,27.96,77.9,1.13,0.05,491.37
62,1457.35,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B2,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",27,51.9,360.02,13.33,92.1,1.03,0.01,460.02
63,1449.71,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B4,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",18,55.6,357.74,19.87,86.8,1.11,0.04,457.74
64,1416.22,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",53,50.9,349.83,6.60,98.5,1.01,0.00,449.83
65,1324.06,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B3,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.3%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",20,55.0,326.52,16.33,91.3,1.04,0.01,426.52
66,1267.01,cascade,both,0.9,0.4,80,"30m(0.7%,L3,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.7%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",39,51.3,312.32,8.01,93.8,1.09,0.04,412.32
67,1221.87,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B2,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",24,50.0,301.26,12.55,96.7,1.02,0.01,401.26
68,1128.96,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",51,51.0,278.01,5.45,97.8,1.01,0.00,378.01
69,1128.96,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",51,51.0,278.01,5.45,97.8,1.01,0.00,378.01
70,1128.96,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",51,51.0,278.01,5.45,97.8,1.01,0.00,378.01
71,1128.96,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",51,51.0,278.01,5.45,97.8,1.01,0.00,378.01
72,1128.96,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",51,51.0,278.01,5.45,97.8,1.01,0.00,378.01
73,1128.96,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",51,51.0,278.01,5.45,97.8,1.01,0.00,378.01
74,1128.96,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",51,51.0,278.01,5.45,97.8,1.01,0.00,378.01
75,974.32,cascade,both,0.9,0.4,80,"30m(0.5%,L4,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",49,51.0,239.35,4.88,97.8,1.01,0.00,339.35
76,826.10,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B4,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.7%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",19,52.6,202.04,10.63,91.1,1.09,0.03,302.04
77,748.64,cascade,both,0.9,0.4,80,"30m(0.7%,L2,B2,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.7%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",17,52.9,182.55,10.74,87.6,1.14,0.05,282.55
78,685.46,cascade,both,0.9,0.4,80,"30m(0.5%,L3,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.5%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",45,51.1,167.11,3.71,95.4,1.02,0.01,267.11
79,673.49,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",43,51.2,164.10,3.82,93.8,1.02,0.01,264.10
80,658.23,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",52,50.0,160.38,3.08,98.5,1.00,0.00,260.38
81,589.72,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B2,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.4%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",23,47.8,143.34,6.23,96.5,1.02,0.01,243.34
82,589.53,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",41,51.2,143.13,3.49,95.6,1.01,0.00,243.13
83,564.23,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B2,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",21,52.4,136.66,6.51,84.3,1.05,0.02,236.66
84,547.74,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B4,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",16,50.0,132.54,8.28,74.8,1.10,0.04,232.54
85,482.77,cascade,both,0.9,0.4,80,"30m(0.5%,L2,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.5%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",41,51.2,116.40,2.84,93.8,1.03,0.01,216.40
86,482.27,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B4,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",16,50.0,116.36,7.27,96.1,1.02,0.01,216.36
87,459.07,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B2,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",32,50.0,110.55,3.45,89.4,1.02,0.01,210.55
88,268.33,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B2,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",25,48.0,62.99,2.52,96.7,1.01,0.00,162.99
89,224.78,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B1,OF)+1h(0.4%,L2,B4,OF)","30m: swing=0.6%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false",42,50.0,52.00,1.24,93.8,1.01,0.00,152.00
