Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
1,2827.11,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.6%,L1,B2,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",5,80.0,696.86,139.37,33.5,2.73,0.44,796.86
2,2312.40,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.1%,L2,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",3,100.0,563.19,187.73,0.0,999.00,1.93,663.19
3,2312.40,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.1%,L3,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.1%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",3,100.0,563.19,187.73,0.0,999.00,1.93,663.19
4,2312.40,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.2%,L2,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",3,100.0,563.19,187.73,0.0,999.00,1.93,663.19
5,2312.40,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.2%,L3,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.2%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",3,100.0,563.19,187.73,0.0,999.00,1.93,663.19
6,2312.40,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.3%,L3,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.3%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",3,100.0,563.19,187.73,0.0,999.00,1.93,663.19
7,2312.40,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.6%,L2,B2,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",3,100.0,563.19,187.73,0.0,999.00,1.93,663.19
8,2248.97,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.3%,L2,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.3%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",3,100.0,547.33,182.44,0.0,999.00,1.93,647.33
9,2248.97,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.4%,L2,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",3,100.0,547.33,182.44,0.0,999.00,1.93,647.33
10,2248.97,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.7%,L1,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.7%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",3,100.0,547.33,182.44,0.0,999.00,1.93,647.33
11,2151.50,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.6%,L1,B4,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",3,100.0,522.87,174.29,0.0,999.00,2.08,622.87
12,1426.53,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.5%,L2,B2,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",4,75.0,345.92,86.48,32.8,6.68,0.88,445.92
13,1386.97,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.7%,L2,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.7%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",4,75.0,337.50,84.38,34.0,2.50,0.43,437.50
14,1357.88,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.7%,L1,B2,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.7%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",4,75.0,330.16,82.54,33.5,2.52,0.43,430.16
15,1357.88,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.7%,L1,B4,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.7%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",4,75.0,330.16,82.54,33.5,2.52,0.43,430.16
16,1292.76,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.6%,L1,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",4,75.0,313.91,78.48,33.5,2.50,0.43,413.91
17,1241.14,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.6%,L1,B3,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.6%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",6,66.7,303.15,50.52,49.4,2.03,0.32,403.15
18,1092.85,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.5%,L2,B3,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.5%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",6,66.7,266.52,44.42,49.4,1.80,0.26,366.52
19,1092.01,cascade,both,1,0.4,80,"1m(0.2%,L3,B1,OF)+30m(0.4%,L3,B5,OF)+1h(0.1%,L4,B1,OF)","1m: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 30m: swing=0.4%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",2,100.0,258.00,129.00,0.0,999.00,3.00,358.00
