Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
12,172.89,cascade,both,0.9,0.4,80,"3h(0.4%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,44.4,38.67,4.30,72.1,1.31,0.12,138.67
13,92.84,cascade,both,0.9,0.4,80,"3h(0.7%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,17.16,8.58,34.1,1.50,0.20,117.16
14,17.00,cascade,both,0.9,0.4,80,"3h(0.3%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-6.64,-1.33,36.5,0.94,-0.03,93.36
15,16.95,cascade,both,0.9,0.4,80,"3h(0.1%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,-3.29,-1.64,46.2,0.93,-0.04,96.71
16,16.95,cascade,both,0.9,0.4,80,"3h(0.2%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,-3.29,-1.64,46.2,0.93,-0.04,96.71
17,16.95,cascade,both,0.9,0.4,80,"3h(0.3%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,-3.29,-1.64,46.2,0.93,-0.04,96.71
18,16.95,cascade,both,0.9,0.4,80,"3h(0.4%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,-3.29,-1.64,46.2,0.93,-0.04,96.71
19,16.95,cascade,both,0.9,0.4,80,"3h(0.5%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,-3.29,-1.64,46.2,0.93,-0.04,96.71
20,16.95,cascade,both,0.9,0.4,80,"3h(0.6%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,-3.29,-1.64,46.2,0.93,-0.04,96.71
21,16.82,cascade,both,0.9,0.4,80,"3h(0.2%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-10.04,-2.01,36.5,0.92,-0.04,89.96
22,14.05,cascade,both,0.9,0.4,80,"3h(0.1%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-11.34,-2.27,71.2,0.91,-0.05,88.66
23,14.05,cascade,both,0.9,0.4,80,"3h(0.2%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-11.34,-2.27,71.2,0.91,-0.05,88.66
24,14.05,cascade,both,0.9,0.4,80,"3h(0.3%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-11.34,-2.27,71.2,0.91,-0.05,88.66
25,14.05,cascade,both,0.9,0.4,80,"3h(0.4%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-11.34,-2.27,71.2,0.91,-0.05,88.66
26,14.05,cascade,both,0.9,0.4,80,"3h(0.5%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-11.34,-2.27,71.2,0.91,-0.05,88.66
27,14.05,cascade,both,0.9,0.4,80,"3h(0.6%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.6%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-11.34,-2.27,71.2,0.91,-0.05,88.66
28,14.05,cascade,both,0.9,0.4,80,"3h(0.7%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-11.34,-2.27,71.2,0.91,-0.05,88.66
29,13.84,cascade,both,0.9,0.4,80,"3h(0.5%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-10.12,-2.02,57.8,0.88,-0.06,89.88
30,13.00,cascade,both,0.9,0.4,80,"3h(0.5%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,37.5,-22.02,-2.75,72.1,0.82,-0.09,77.98
31,12.79,cascade,both,0.9,0.4,80,"3h(0.4%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,40.0,-28.28,-5.66,65.8,0.72,-0.16,71.72
32,12.38,cascade,both,0.9,0.4,80,"3h(0.3%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,37.5,-28.70,-3.59,72.1,0.73,-0.15,71.30
33,12.14,cascade,both,0.9,0.4,80,"3h(0.4%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-33.66,-5.61,63.1,0.82,-0.10,66.34
34,12.14,cascade,both,0.9,0.4,80,"3h(0.5%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-33.66,-5.61,63.1,0.82,-0.10,66.34
35,11.93,cascade,both,0.9,0.4,80,"3h(0.3%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-21.20,-7.07,56.2,0.79,-0.11,78.80
36,11.90,cascade,both,0.9,0.4,80,"3h(0.7%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-21.93,-7.31,56.6,0.78,-0.12,78.07
37,11.79,cascade,both,0.9,0.4,80,"3h(0.1%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-24.06,-8.02,57.8,0.77,-0.13,75.94
38,11.79,cascade,both,0.9,0.4,80,"3h(0.2%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-24.06,-8.02,57.8,0.77,-0.13,75.94
39,11.68,cascade,both,0.9,0.4,80,"3h(0.3%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",16,37.5,-56.39,-3.52,86.5,0.63,-0.21,43.61
40,11.68,cascade,both,0.9,0.4,80,"3h(0.4%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",16,37.5,-56.39,-3.52,86.5,0.63,-0.21,43.61
41,11.18,cascade,both,0.9,0.4,80,"3h(0.1%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-37.86,-6.31,70.0,0.68,-0.19,62.14
42,11.18,cascade,both,0.9,0.4,80,"3h(0.2%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-37.86,-6.31,70.0,0.68,-0.19,62.14
43,11.18,cascade,both,0.9,0.4,80,"3h(0.7%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-37.86,-6.31,70.0,0.68,-0.19,62.14
44,11.04,cascade,both,0.9,0.4,80,"3h(0.7%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,33.3,-36.28,-12.09,46.2,0.54,-0.31,63.72
45,10.71,cascade,both,0.9,0.4,80,"3h(0.2%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,33.3,-60.30,-5.02,78.4,0.61,-0.23,39.70
46,10.46,cascade,both,0.9,0.4,80,"3h(0.2%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",6,33.3,-38.10,-6.35,71.7,0.57,-0.27,61.90
47,10.34,cascade,both,0.9,0.4,80,"3h(0.4%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,28.6,-54.48,-7.78,69.6,0.69,-0.17,45.52
48,10.33,cascade,both,0.9,0.4,80,"3h(0.5%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,28.6,-55.02,-7.86,70.0,0.69,-0.17,44.98
49,10.22,cascade,both,0.9,0.4,80,"3h(0.1%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",17,35.3,-72.05,-4.24,91.3,0.47,-0.32,27.95
50,10.22,cascade,both,0.9,0.4,80,"3h(0.2%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",17,35.3,-72.05,-4.24,91.3,0.47,-0.32,27.95
51,9.87,cascade,both,0.9,0.4,80,"3h(0.5%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",15,33.3,-75.48,-5.03,86.5,0.48,-0.33,24.52
52,9.35,cascade,both,0.9,0.4,80,"3h(0.3%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,28.6,-58.68,-8.38,80.1,0.55,-0.28,41.32
53,9.35,cascade,both,0.9,0.4,80,"3h(0.4%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,28.6,-58.68,-8.38,80.1,0.55,-0.28,41.32
54,9.34,cascade,both,0.9,0.4,80,"3h(0.6%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.6%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,28.6,-60.03,-8.58,60.0,0.54,-0.30,39.97
55,9.18,cascade,both,0.9,0.4,80,"3h(0.6%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.6%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-47.37,-11.84,70.7,0.63,-0.22,52.63
56,9.18,cascade,both,0.9,0.4,80,"3h(0.7%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-47.37,-11.84,70.7,0.63,-0.22,52.63
57,9.15,cascade,both,0.9,0.4,80,"3h(0.5%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,28.6,-68.12,-9.73,70.0,0.51,-0.32,31.88
58,8.65,cascade,both,0.9,0.4,80,"3h(0.6%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,28.6,-59.91,-8.56,72.1,0.44,-0.40,40.09
59,8.58,cascade,both,0.9,0.4,80,"3h(0.7%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,30.8,-81.50,-6.27,91.0,0.36,-0.43,18.50
60,8.45,cascade,both,0.9,0.4,80,"3h(0.1%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,28.6,-59.22,-8.46,77.1,0.41,-0.43,40.78
61,8.38,cascade,both,0.9,0.4,80,"3h(0.7%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-49.29,-12.32,55.6,0.51,-0.34,50.71
62,8.33,cascade,both,0.9,0.4,80,"3h(0.1%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,30.8,-81.76,-6.29,91.1,0.33,-0.47,18.24
63,8.33,cascade,both,0.9,0.4,80,"3h(0.2%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,30.8,-81.76,-6.29,91.1,0.33,-0.47,18.24
64,8.33,cascade,both,0.9,0.4,80,"3h(0.3%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,30.8,-81.76,-6.29,91.1,0.33,-0.47,18.24
65,8.33,cascade,both,0.9,0.4,80,"3h(0.4%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,30.8,-81.76,-6.29,91.1,0.33,-0.47,18.24
66,8.33,cascade,both,0.9,0.4,80,"3h(0.5%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,30.8,-81.76,-6.29,91.1,0.33,-0.47,18.24
67,8.33,cascade,both,0.9,0.4,80,"3h(0.6%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.6%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,30.8,-81.76,-6.29,91.1,0.33,-0.47,18.24
68,8.33,cascade,both,0.9,0.4,80,"3h(0.7%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,30.8,-81.76,-6.29,91.1,0.33,-0.47,18.24
69,8.14,cascade,both,0.9,0.4,80,"3h(0.2%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,28.6,-58.30,-8.33,80.1,0.36,-0.48,41.70
70,7.86,cascade,both,0.9,0.4,80,"3h(0.6%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.6%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,28.6,-87.39,-6.24,92.8,0.32,-0.47,12.61
71,7.80,cascade,both,0.9,0.4,80,"3h(0.3%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,25.0,-84.73,-7.06,91.2,0.42,-0.38,15.27
72,7.61,cascade,both,0.9,0.4,80,"3h(0.1%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,28.6,-87.70,-6.26,94.0,0.28,-0.49,12.30
73,7.61,cascade,both,0.9,0.4,80,"3h(0.2%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,28.6,-87.70,-6.26,94.0,0.28,-0.49,12.30
74,7.61,cascade,both,0.9,0.4,80,"3h(0.3%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,28.6,-87.70,-6.26,94.0,0.28,-0.49,12.30
75,7.61,cascade,both,0.9,0.4,80,"3h(0.4%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,28.6,-87.70,-6.26,94.0,0.28,-0.49,12.30
76,7.61,cascade,both,0.9,0.4,80,"3h(0.5%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,28.6,-87.70,-6.26,94.0,0.28,-0.49,12.30
77,7.61,cascade,both,0.9,0.4,80,"3h(0.6%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.6%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,28.6,-87.70,-6.26,94.0,0.28,-0.49,12.30
78,7.53,cascade,both,0.9,0.4,80,"3h(0.7%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,27.3,-84.58,-7.69,91.2,0.31,-0.51,15.42
79,7.21,cascade,both,0.9,0.4,80,"3h(0.1%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,28.6,-94.64,-4.51,96.9,0.22,-0.46,5.36
80,7.21,cascade,both,0.9,0.4,80,"3h(0.2%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,28.6,-94.64,-4.51,96.9,0.22,-0.46,5.36
81,7.10,cascade,both,0.9,0.4,80,"3h(0.1%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-48.82,-12.20,71.2,0.31,-0.58,51.18
82,7.10,cascade,both,0.9,0.4,80,"3h(0.2%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-48.82,-12.20,71.2,0.31,-0.58,51.18
83,7.10,cascade,both,0.9,0.4,80,"3h(0.3%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.3%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-48.82,-12.20,71.2,0.31,-0.58,51.18
84,7.10,cascade,both,0.9,0.4,80,"3h(0.4%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.4%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-48.82,-12.20,71.2,0.31,-0.58,51.18
85,7.10,cascade,both,0.9,0.4,80,"3h(0.5%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.5%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-48.82,-12.20,71.2,0.31,-0.58,51.18
86,7.10,cascade,both,0.9,0.4,80,"3h(0.6%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.6%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-48.82,-12.20,71.2,0.31,-0.58,51.18
87,7.10,cascade,both,0.9,0.4,80,"3h(0.7%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.7%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,25.0,-48.82,-12.20,71.2,0.31,-0.58,51.18
88,7.00,cascade,both,0.9,0.4,80,"3h(0.1%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,20.0,-64.39,-12.88,70.0,0.45,-0.38,35.61
89,7.00,cascade,both,0.9,0.4,80,"3h(0.2%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","3h: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,20.0,-64.39,-12.88,70.0,0.45,-0.38,35.61
