Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
12,1266.51,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,52.6,311.59,16.40,74.1,1.35,0.12,411.59
13,940.45,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",17,52.9,229.37,13.49,69.8,1.69,0.23,329.37
14,930.52,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,50.0,227.51,12.64,72.8,1.44,0.17,327.51
15,667.36,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,50.0,161.81,8.99,70.7,1.40,0.15,261.81
16,646.51,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,50.0,156.65,8.70,64.1,1.38,0.15,256.65
17,603.97,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,52.6,145.96,7.68,85.6,1.34,0.13,245.96
18,591.63,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,55.6,142.49,15.83,43.9,1.31,0.12,242.49
19,499.94,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,50.0,120.28,10.02,76.1,1.25,0.10,220.28
20,496.47,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,47.4,119.42,6.29,72.8,1.31,0.12,219.42
21,477.03,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,50.0,114.39,8.17,70.8,1.32,0.13,214.39
22,442.72,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,57.1,105.22,15.03,58.0,1.45,0.15,205.22
23,367.93,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",10,50.0,87.31,8.73,55.9,1.23,0.10,187.31
24,352.99,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,83.26,10.41,56.2,1.37,0.15,183.26
25,309.10,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,50.0,72.70,6.06,72.8,1.19,0.08,172.70
26,253.58,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,47.4,59.12,3.11,82.8,1.11,0.05,159.12
27,245.67,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,56.23,7.03,41.5,1.28,0.11,156.23
28,220.34,cascade,both,0.9,0.4,80,"30m(0.1%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,47.4,50.74,2.67,74.1,1.14,0.06,150.74
29,220.34,cascade,both,0.9,0.4,80,"30m(0.2%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,47.4,50.74,2.67,74.1,1.14,0.06,150.74
30,198.59,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",20,45.0,45.59,2.28,72.8,1.06,0.03,145.59
31,185.70,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,50.0,42.00,2.33,85.6,1.12,0.05,142.00
32,180.27,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,46.2,40.84,3.14,66.9,1.11,0.05,140.84
33,177.16,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,46.2,39.97,3.07,57.3,1.16,0.07,139.97
34,174.87,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,47.4,39.30,2.07,86.5,1.17,0.07,139.30
35,145.58,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",15,46.7,32.10,2.14,82.5,1.14,0.06,132.10
36,118.98,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,50.0,25.42,1.41,85.6,1.07,0.03,125.42
37,111.74,cascade,both,0.9,0.4,80,"30m(0.2%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,46.2,23.77,1.83,70.8,1.08,0.04,123.77
38,59.84,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,44.4,11.03,0.61,74.7,1.02,0.01,111.03
39,53.01,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",20,45.0,9.30,0.47,78.1,1.01,0.01,109.30
40,30.61,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,44.4,3.74,0.42,62.1,1.01,0.00,103.74
41,25.00,cascade,both,0.9,0.4,80,"30m(0.3%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,2.41,0.34,66.1,1.01,0.01,102.41
42,15.55,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.08,0.01,71.7,1.00,0.00,100.08
43,15.53,cascade,both,0.9,0.4,80,"30m(0.2%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,44.4,-0.77,-0.09,56.2,1.00,-0.00,99.23
44,15.29,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",16,43.8,-6.29,-0.39,80.3,0.98,-0.01,93.71
45,15.18,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,44.4,-18.74,-1.04,69.8,0.94,-0.03,81.26
46,15.14,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,42.9,-5.61,-0.40,56.6,0.99,-0.01,94.39
47,15.11,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=5, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,44.4,-18.72,-1.04,92.6,0.93,-0.03,81.28
48,14.94,cascade,both,0.9,0.4,80,"30m(0.1%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-10.11,-1.44,62.7,0.95,-0.02,89.89
49,14.94,cascade,both,0.9,0.4,80,"30m(0.2%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-10.11,-1.44,62.7,0.95,-0.02,89.89
50,14.94,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-10.11,-1.44,62.7,0.95,-0.02,89.89
51,14.77,cascade,both,0.9,0.4,80,"30m(0.2%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-8.11,-1.16,56.2,0.93,-0.04,91.89
52,14.75,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,-12.95,-1.08,67.5,0.96,-0.02,87.05
53,14.66,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,42.1,-38.35,-2.02,81.6,0.94,-0.03,61.65
54,14.56,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-14.29,-2.04,60.1,0.90,-0.05,85.71
55,14.55,cascade,both,0.9,0.4,80,"30m(0.7%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-27.49,-3.93,64.2,0.90,-0.05,72.51
56,14.43,cascade,both,0.9,0.4,80,"30m(0.7%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,-19.18,-1.60,67.4,0.91,-0.04,80.82
57,13.72,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",10,40.0,-34.02,-3.40,56.2,0.86,-0.07,65.98
58,13.67,cascade,both,0.9,0.4,80,"30m(0.6%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,45.5,-57.88,-5.26,77.2,0.69,-0.18,42.12
59,13.66,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",10,40.0,-42.07,-4.21,76.5,0.85,-0.07,57.93
60,13.48,cascade,both,0.9,0.4,80,"30m(0.3%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,38.5,-45.35,-3.49,70.8,0.87,-0.07,54.65
61,13.47,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",10,40.0,-38.24,-3.82,62.1,0.82,-0.09,61.76
62,13.37,cascade,both,0.9,0.4,80,"30m(0.4%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,42.1,-66.90,-3.52,95.4,0.74,-0.10,33.10
63,13.34,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,38.5,-50.79,-3.91,76.5,0.85,-0.08,49.21
64,13.05,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=4, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",15,40.0,-49.74,-3.32,82.2,0.76,-0.12,50.26
65,13.01,cascade,both,0.9,0.4,80,"30m(0.3%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,38.9,-60.45,-3.36,89.5,0.78,-0.11,39.55
66,12.95,cascade,both,0.9,0.4,80,"30m(0.4%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,37.5,-39.66,-4.96,62.1,0.82,-0.10,60.34
67,12.54,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",20,40.0,-67.73,-3.39,92.8,0.68,-0.16,32.27
68,12.47,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",43,41.9,-83.46,-1.94,97.7,0.62,-0.17,16.54
69,12.47,cascade,both,0.9,0.4,80,"30m(0.1%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",43,41.9,-83.46,-1.94,97.7,0.62,-0.17,16.54
70,12.33,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,36.4,-59.49,-5.41,86.6,0.76,-0.12,40.51
71,12.24,cascade,both,0.9,0.4,80,"30m(0.7%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",17,41.2,-69.92,-4.11,93.9,0.60,-0.16,30.08
72,12.24,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,38.5,-54.41,-4.19,78.4,0.68,-0.18,45.59
73,12.19,cascade,both,0.9,0.4,80,"30m(0.1%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",17,35.3,-76.80,-4.52,80.3,0.77,-0.12,23.20
74,12.18,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,37.5,-43.00,-5.37,59.0,0.70,-0.18,57.00
75,12.14,cascade,both,0.9,0.4,80,"30m(0.4%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",36,38.9,-93.19,-2.59,99.1,0.65,-0.11,6.81
76,12.08,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",16,43.8,-62.32,-3.89,94.9,0.50,-0.27,37.68
77,12.00,cascade,both,0.9,0.4,80,"30m(0.1%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",19,36.8,-83.82,-4.41,97.0,0.69,-0.13,16.18
78,11.95,cascade,both,0.9,0.4,80,"30m(0.7%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,38.5,-74.02,-5.69,87.3,0.64,-0.18,25.98
79,11.88,cascade,both,0.9,0.4,80,"30m(0.6%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.6%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",18,38.9,-71.20,-3.96,89.4,0.62,-0.21,28.80
80,11.82,cascade,both,0.9,0.4,80,"30m(0.1%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",44,40.9,-89.24,-2.03,98.5,0.55,-0.19,10.76
81,11.81,cascade,both,0.9,0.4,80,"30m(0.4%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,35.7,-67.60,-4.83,79.0,0.70,-0.17,32.40
82,11.77,cascade,both,0.9,0.4,80,"30m(0.7%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.7%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,37.5,-74.97,-9.37,85.9,0.64,-0.18,25.03
83,11.75,cascade,both,0.9,0.4,80,"30m(0.2%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,35.7,-74.18,-5.30,76.4,0.69,-0.18,25.82
84,11.73,cascade,both,0.9,0.4,80,"30m(0.1%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.1%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",42,40.5,-91.53,-2.18,98.8,0.55,-0.19,8.47
85,11.73,cascade,both,0.9,0.4,80,"30m(0.2%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.2%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",42,40.5,-91.53,-2.18,98.8,0.55,-0.19,8.47
86,11.73,cascade,both,0.9,0.4,80,"30m(0.3%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",42,40.5,-91.53,-2.18,98.8,0.55,-0.19,8.47
87,11.73,cascade,both,0.9,0.4,80,"30m(0.4%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.4%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",42,40.5,-91.53,-2.18,98.8,0.55,-0.19,8.47
88,11.72,cascade,both,0.9,0.4,80,"30m(0.5%,L5,B5,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.5%, lookback=5, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,33.3,-75.83,-6.32,86.0,0.76,-0.13,24.17
89,11.70,cascade,both,0.9,0.4,80,"30m(0.3%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","30m: swing=0.3%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,33.3,-62.60,-6.96,78.4,0.76,-0.13,37.40
