Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
16,9.91,cascade,both,0.9,0.4,80,"1h(0.2%,L2,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=2, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",31,29.0,-99.71,-3.22,99.8,0.62,-0.15,0.29
17,9.82,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",26,26.9,-99.46,-3.83,99.6,0.66,-0.14,0.54
18,9.78,cascade,both,0.9,0.4,80,"1h(0.5%,L2,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",36,30.6,-99.81,-2.77,99.9,0.55,-0.15,0.19
19,9.58,cascade,both,0.9,0.4,80,"1h(0.4%,L3,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=3, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",22,27.3,-98.73,-4.49,99.3,0.62,-0.17,1.27
20,9.50,cascade,both,0.9,0.4,80,"1h(0.6%,L2,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=2, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",23,26.1,-99.48,-4.33,99.7,0.64,-0.15,0.52
21,9.45,cascade,both,0.9,0.4,80,"1h(0.3%,L2,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",35,28.6,-99.86,-2.85,99.9,0.56,-0.14,0.14
22,9.45,cascade,both,0.9,0.4,80,"1h(0.3%,L2,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",28,28.6,-99.34,-3.55,99.4,0.56,-0.20,0.66
23,9.43,cascade,both,0.9,0.4,80,"1h(0.6%,L4,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",52,26.9,-100.00,-1.92,100.0,0.61,-0.11,0.00
24,9.39,cascade,both,0.9,0.4,80,"1h(0.1%,L1,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",55,29.1,-100.00,-1.82,100.0,0.54,-0.12,0.00
25,9.28,cascade,both,0.9,0.4,80,"1h(0.5%,L3,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.5%, lookback=3, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",22,27.3,-98.67,-4.49,99.2,0.57,-0.18,1.33
26,9.16,cascade,both,0.9,0.4,80,"1h(0.6%,L2,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",32,31.3,-99.47,-3.11,99.5,0.44,-0.30,0.53
27,9.16,cascade,both,0.9,0.4,80,"1h(0.1%,L3,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",24,25.0,-99.52,-4.15,99.6,0.62,-0.16,0.48
28,9.16,cascade,both,0.9,0.4,80,"1h(0.6%,L3,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=3, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",23,30.4,-98.95,-4.30,98.9,0.46,-0.30,1.05
29,9.13,cascade,both,0.9,0.4,80,"1h(0.5%,L2,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.5%, lookback=2, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",49,28.6,-99.99,-2.04,100.0,0.51,-0.13,0.01
30,8.99,cascade,both,0.9,0.4,80,"1h(0.4%,L4,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",53,26.4,-100.00,-1.89,100.0,0.56,-0.12,0.00
31,8.99,cascade,both,0.9,0.4,80,"1h(0.5%,L4,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",53,26.4,-100.00,-1.89,100.0,0.56,-0.12,0.00
32,8.97,cascade,both,0.9,0.4,80,"1h(0.6%,L2,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=2, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",44,27.3,-99.99,-2.27,100.0,0.53,-0.14,0.01
33,8.96,cascade,both,0.9,0.4,80,"1h(0.4%,L1,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",20,30.0,-98.30,-4.92,98.3,0.44,-0.30,1.70
34,8.91,cascade,both,0.9,0.4,80,"1h(0.5%,L3,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.5%, lookback=3, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",25,28.0,-99.35,-3.97,99.3,0.50,-0.27,0.65
35,8.89,cascade,both,0.9,0.4,80,"1h(0.1%,L3,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",54,25.9,-100.00,-1.85,100.0,0.56,-0.12,0.00
36,8.89,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",54,25.9,-100.00,-1.85,100.0,0.56,-0.12,0.00
37,8.89,cascade,both,0.9,0.4,80,"1h(0.2%,L3,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",54,25.9,-100.00,-1.85,100.0,0.56,-0.12,0.00
38,8.89,cascade,both,0.9,0.4,80,"1h(0.2%,L4,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",54,25.9,-100.00,-1.85,100.0,0.56,-0.12,0.00
39,8.89,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",54,25.9,-100.00,-1.85,100.0,0.56,-0.12,0.00
40,8.89,cascade,both,0.9,0.4,80,"1h(0.3%,L4,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",54,25.9,-100.00,-1.85,100.0,0.56,-0.12,0.00
41,8.75,cascade,both,0.9,0.4,80,"1h(0.6%,L3,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=3, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,25.9,-99.78,-3.70,99.9,0.53,-0.17,0.22
42,8.68,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,22.2,-99.90,-3.70,99.9,0.63,-0.17,0.10
43,8.68,cascade,both,0.9,0.4,80,"1h(0.2%,L4,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=4, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,22.2,-99.90,-3.70,99.9,0.63,-0.17,0.10
44,8.68,cascade,both,0.9,0.4,80,"1h(0.3%,L4,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=4, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,22.2,-99.90,-3.70,99.9,0.63,-0.17,0.10
45,8.67,cascade,both,0.9,0.4,80,"1h(0.1%,L2,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",58,27.6,-100.00,-1.72,100.0,0.47,-0.11,0.00
46,8.67,cascade,both,0.9,0.4,80,"1h(0.2%,L2,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",58,27.6,-100.00,-1.72,100.0,0.47,-0.11,0.00
47,8.67,cascade,both,0.9,0.4,80,"1h(0.3%,L2,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",58,27.6,-100.00,-1.72,100.0,0.47,-0.11,0.00
48,8.63,cascade,both,0.9,0.4,80,"1h(0.5%,L3,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.5%, lookback=3, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",51,25.5,-100.00,-1.96,100.0,0.53,-0.12,0.00
49,8.53,cascade,both,0.9,0.4,80,"1h(0.4%,L3,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",52,25.0,-100.00,-1.92,100.0,0.53,-0.12,0.00
50,8.49,cascade,both,0.9,0.4,80,"1h(0.4%,L3,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=3, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,25.9,-99.73,-3.69,99.7,0.50,-0.26,0.27
51,8.39,cascade,both,0.9,0.4,80,"1h(0.6%,L3,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=3, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",46,23.9,-100.00,-2.17,100.0,0.54,-0.13,0.00
52,8.37,cascade,both,0.9,0.4,80,"1h(0.2%,L1,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",22,27.3,-98.65,-4.48,98.7,0.44,-0.32,1.35
53,8.35,cascade,both,0.9,0.4,80,"1h(0.4%,L2,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",53,26.4,-100.00,-1.89,100.0,0.46,-0.12,0.00
54,8.25,cascade,both,0.9,0.4,80,"1h(0.4%,L2,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",36,25.0,-99.97,-2.78,100.0,0.49,-0.15,0.03
55,8.21,cascade,both,0.9,0.4,80,"1h(0.1%,L2,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.1%, lookback=2, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,25.9,-99.72,-3.69,99.7,0.45,-0.27,0.28
56,7.94,cascade,both,0.9,0.4,80,"1h(0.6%,L2,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=2, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",25,32.0,-99.11,-3.96,99.1,0.23,-0.42,0.89
57,7.90,cascade,both,0.9,0.4,80,"1h(0.2%,L1,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",24,25.0,-99.25,-4.14,99.2,0.43,-0.30,0.75
58,7.76,cascade,both,0.9,0.4,80,"1h(0.4%,L2,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",23,21.7,-99.83,-4.34,99.9,0.51,-0.18,0.17
59,7.54,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",36,25.0,-99.98,-2.78,100.0,0.38,-0.28,0.02
60,7.54,cascade,both,0.9,0.4,80,"1h(0.2%,L4,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=4, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",36,25.0,-99.98,-2.78,100.0,0.38,-0.28,0.02
61,7.54,cascade,both,0.9,0.4,80,"1h(0.3%,L4,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",36,25.0,-99.98,-2.78,100.0,0.38,-0.28,0.02
62,7.46,cascade,both,0.9,0.4,80,"1h(0.6%,L4,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",39,28.2,-99.97,-2.56,100.0,0.27,-0.30,0.03
63,7.39,cascade,both,0.9,0.4,80,"1h(0.1%,L3,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.1%, lookback=3, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",37,24.3,-99.99,-2.70,100.0,0.38,-0.28,0.01
64,7.38,cascade,both,0.9,0.4,80,"1h(0.6%,L4,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",26,23.1,-99.85,-3.84,99.8,0.41,-0.33,0.15
65,7.34,cascade,both,0.9,0.4,80,"1h(0.6%,L4,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",28,28.6,-99.80,-3.56,99.8,0.24,-0.39,0.20
66,7.30,cascade,both,0.9,0.4,80,"1h(0.4%,L2,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,25.9,-99.66,-3.69,99.7,0.32,-0.36,0.34
67,6.94,cascade,both,0.9,0.4,80,"1h(0.3%,L1,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",30,23.3,-99.96,-3.33,100.0,0.34,-0.32,0.04
68,6.91,cascade,both,0.9,0.4,80,"1h(0.3%,L1,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=1, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",47,27.7,-99.99,-2.13,100.0,0.21,-0.31,0.01
69,6.89,cascade,both,0.9,0.4,80,"1h(0.4%,L4,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=4, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",36,25.0,-99.98,-2.78,100.0,0.28,-0.31,0.02
70,6.88,cascade,both,0.9,0.4,80,"1h(0.6%,L1,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=1, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",19,26.3,-99.35,-5.23,99.4,0.24,-0.46,0.65
71,6.75,cascade,both,0.9,0.4,80,"1h(0.2%,L1,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=1, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",52,26.9,-100.00,-1.92,100.0,0.20,-0.29,0.00
72,6.73,cascade,both,0.9,0.4,80,"1h(0.6%,L3,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=3, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",35,25.7,-99.97,-2.86,100.0,0.24,-0.33,0.03
73,6.50,cascade,both,0.9,0.4,80,"1h(0.4%,L3,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=3, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",39,25.6,-99.99,-2.56,100.0,0.21,-0.31,0.01
74,6.34,cascade,both,0.9,0.4,80,"1h(0.2%,L1,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",30,26.7,-99.89,-3.33,99.9,0.15,-0.40,0.11
75,6.33,cascade,both,0.9,0.4,80,"1h(0.4%,L4,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",26,19.2,-99.94,-3.84,99.9,0.37,-0.34,0.06
76,6.20,cascade,both,0.9,0.4,80,"1h(0.2%,L3,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=3, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",36,22.2,-99.99,-2.78,100.0,0.26,-0.31,0.01
77,6.11,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,22.2,-99.96,-3.70,100.0,0.25,-0.38,0.04
78,6.11,cascade,both,0.9,0.4,80,"1h(0.2%,L4,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,22.2,-99.96,-3.70,100.0,0.25,-0.38,0.04
79,6.11,cascade,both,0.9,0.4,80,"1h(0.3%,L4,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,22.2,-99.96,-3.70,100.0,0.25,-0.38,0.04
80,6.03,cascade,both,0.9,0.4,80,"1h(0.6%,L1,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=1, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",32,25.0,-99.96,-3.12,100.0,0.15,-0.38,0.04
81,6.00,cascade,both,0.9,0.4,80,"1h(0.6%,L1,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.6%, lookback=1, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,25.9,-99.79,-3.70,99.8,0.12,-0.43,0.21
82,5.80,cascade,both,0.9,0.4,80,"1h(0.5%,L4,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.5%, lookback=4, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",37,24.3,-99.99,-2.70,100.0,0.14,-0.33,0.01
83,5.80,cascade,both,0.9,0.4,80,"1h(0.4%,L1,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=1, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",31,22.6,-99.96,-3.22,100.0,0.19,-0.38,0.04
84,5.72,cascade,both,0.9,0.4,80,"1h(0.5%,L4,B4,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.5%, lookback=4, minLegBars=4, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",26,19.2,-99.94,-3.84,99.9,0.28,-0.39,0.06
85,5.62,cascade,both,0.9,0.4,80,"1h(0.4%,L4,B3,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=4, minLegBars=3, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",27,22.2,-99.96,-3.70,100.0,0.18,-0.40,0.04
86,5.57,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",37,21.6,-100.00,-2.70,100.0,0.19,-0.32,0.00
87,5.49,cascade,both,0.9,0.4,80,"1h(0.5%,L3,B2,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.5%, lookback=3, minLegBars=2, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",39,23.1,-100.00,-2.56,100.0,0.13,-0.32,0.00
88,5.42,cascade,both,0.9,0.4,80,"1h(0.4%,L1,B1,OF)+2h(0.2%,L2,B4,OF)","1h: swing=0.4%, lookback=1, minLegBars=1, opposite=false | 2h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",42,23.8,-100.00,-2.38,100.0,0.10,-0.34,0.00
