Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
14,53.24,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",1,100.0,0.81,0.81,0.0,999.00,0.00,100.81
15,53.24,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",1,100.0,0.81,0.81,0.0,999.00,0.00,100.81
16,53.24,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",1,100.0,0.81,0.81,0.0,999.00,0.00,100.81
17,50.07,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",3,66.7,1.09,0.36,0.6,2.96,0.56,101.09
18,50.07,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",3,66.7,1.09,0.36,0.6,2.96,0.56,101.09
19,50.07,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",3,66.7,1.09,0.36,0.6,2.96,0.56,101.09
20,49.34,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",3,66.7,1.05,0.35,0.6,2.88,0.54,101.05
21,49.34,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",3,66.7,1.05,0.35,0.6,2.88,0.54,101.05
22,49.34,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",3,66.7,1.05,0.35,0.6,2.88,0.54,101.05
23,49.34,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",3,66.7,1.05,0.35,0.6,2.88,0.54,101.05
24,49.34,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",3,66.7,1.05,0.35,0.6,2.88,0.54,101.05
25,47.02,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",4,50.0,1.17,0.29,0.5,3.16,0.49,101.17
26,47.02,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",4,50.0,1.17,0.29,0.5,3.16,0.49,101.17
27,47.02,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",4,50.0,1.17,0.29,0.5,3.16,0.49,101.17
28,37.91,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",16,50.0,1.99,0.12,2.0,1.42,0.17,101.99
29,35.57,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",10,50.0,1.28,0.13,1.1,1.46,0.19,101.28
30,35.57,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",10,50.0,1.28,0.13,1.1,1.46,0.19,101.28
31,34.92,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",8,50.0,1.11,0.14,1.5,1.48,0.19,101.11
32,34.92,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",8,50.0,1.11,0.14,1.5,1.48,0.19,101.11
33,34.92,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",8,50.0,1.11,0.14,1.5,1.48,0.19,101.11
34,34.92,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",8,50.0,1.11,0.14,1.5,1.48,0.19,101.11
35,34.92,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",8,50.0,1.11,0.14,1.5,1.48,0.19,101.11
36,34.92,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",20,45.0,1.74,0.09,1.7,1.30,0.13,101.74
37,34.92,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",20,45.0,1.74,0.09,1.7,1.30,0.13,101.74
38,34.92,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",20,45.0,1.74,0.09,1.7,1.30,0.13,101.74
39,34.75,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",20,45.0,1.73,0.09,2.3,1.30,0.12,101.73
40,34.75,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",20,45.0,1.73,0.09,2.3,1.30,0.12,101.73
41,34.63,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",8,50.0,1.07,0.13,1.1,1.45,0.18,101.07
42,34.47,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",8,50.0,1.06,0.13,1.8,1.45,0.18,101.06
43,34.47,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",8,50.0,1.06,0.13,1.8,1.45,0.18,101.06
44,34.47,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",8,50.0,1.06,0.13,1.8,1.45,0.18,101.06
45,34.47,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",8,50.0,1.06,0.13,1.8,1.45,0.18,101.06
46,34.47,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",8,50.0,1.06,0.13,1.8,1.45,0.18,101.06
47,34.47,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",8,50.0,1.06,0.13,1.8,1.45,0.18,101.06
48,34.47,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",8,50.0,1.06,0.13,1.8,1.45,0.18,101.06
49,34.47,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",8,50.0,1.06,0.13,1.8,1.45,0.18,101.06
50,34.47,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",8,50.0,1.06,0.13,1.8,1.45,0.18,101.06
51,34.47,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",8,50.0,1.06,0.13,1.8,1.45,0.18,101.06
52,34.14,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",4,50.0,0.63,0.16,0.5,1.59,0.23,100.63
53,34.14,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",4,50.0,0.63,0.16,0.5,1.59,0.23,100.63
54,34.14,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",4,50.0,0.63,0.16,0.5,1.59,0.23,100.63
55,33.90,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",4,50.0,0.62,0.15,0.5,1.57,0.22,100.62
56,33.90,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",4,50.0,0.62,0.15,0.5,1.57,0.22,100.62
57,33.90,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",4,50.0,0.62,0.15,0.5,1.57,0.22,100.62
58,33.40,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",4,50.0,0.57,0.14,0.6,1.53,0.21,100.57
59,33.40,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",4,50.0,0.57,0.14,0.6,1.53,0.21,100.57
60,33.40,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",4,50.0,0.57,0.14,0.6,1.53,0.21,100.57
61,33.33,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",4,50.0,0.57,0.14,0.5,1.52,0.21,100.57
62,33.05,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",4,50.0,0.54,0.14,0.5,1.50,0.20,100.54
63,33.05,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",4,50.0,0.54,0.14,0.5,1.50,0.20,100.54
64,32.91,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",2,50.0,0.32,0.16,0.5,1.59,0.23,100.32
65,32.91,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",2,50.0,0.32,0.16,0.5,1.59,0.23,100.32
66,32.91,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",2,50.0,0.32,0.16,0.5,1.59,0.23,100.32
67,32.68,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",4,50.0,0.52,0.13,0.6,1.47,0.19,100.52
68,32.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",2,50.0,0.30,0.15,0.6,1.52,0.21,100.30
69,32.28,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",2,50.0,0.30,0.15,0.6,1.52,0.21,100.30
70,32.28,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",2,50.0,0.30,0.15,0.6,1.52,0.21,100.30
71,32.05,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",4,50.0,0.49,0.12,1.2,1.42,0.17,100.49
72,32.04,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
73,32.04,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
74,32.04,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
75,32.04,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
76,32.04,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
77,32.04,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
78,32.04,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
79,32.04,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
80,32.04,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
81,32.04,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
82,32.04,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
83,32.04,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
84,32.04,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
85,32.04,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
86,32.04,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",4,50.0,0.47,0.12,0.6,1.41,0.17,100.47
87,31.94,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",2,50.0,0.27,0.13,0.5,1.50,0.20,100.27
88,31.94,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",2,50.0,0.27,0.13,0.5,1.50,0.20,100.27
89,31.94,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",2,50.0,0.27,0.13,0.5,1.50,0.20,100.27
90,31.84,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",4,50.0,0.47,0.12,1.2,1.40,0.17,100.47
91,31.81,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",8,50.0,0.72,0.09,1.2,1.28,0.12,100.72
92,31.67,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",4,50.0,0.47,0.12,0.7,1.37,0.16,100.47
93,31.67,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",4,50.0,0.47,0.12,0.7,1.37,0.16,100.47
94,31.67,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",4,50.0,0.47,0.12,0.7,1.37,0.16,100.47
95,31.65,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",8,50.0,0.68,0.09,0.7,1.27,0.12,100.68
96,31.62,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",7,42.9,0.73,0.10,1.2,1.43,0.16,100.73
97,31.62,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",7,42.9,0.73,0.10,1.2,1.43,0.16,100.73
98,31.62,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",7,42.9,0.73,0.10,1.2,1.43,0.16,100.73
99,31.32,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",7,42.9,0.71,0.10,0.7,1.39,0.15,100.71
100,31.32,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",7,42.9,0.71,0.10,0.7,1.39,0.15,100.71
101,31.32,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",7,42.9,0.71,0.10,0.7,1.39,0.15,100.71
102,31.02,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",2,50.0,0.22,0.11,0.6,1.41,0.17,100.22
103,31.02,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",2,50.0,0.22,0.11,0.6,1.41,0.17,100.22
104,31.02,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",2,50.0,0.22,0.11,0.6,1.41,0.17,100.22
105,31.02,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",2,50.0,0.22,0.11,0.6,1.41,0.17,100.22
106,31.02,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",2,50.0,0.22,0.11,0.6,1.41,0.17,100.22
107,31.02,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",2,50.0,0.22,0.11,0.6,1.41,0.17,100.22
108,30.98,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",4,50.0,0.41,0.10,1.2,1.33,0.14,100.41
109,30.98,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",4,50.0,0.41,0.10,1.2,1.33,0.14,100.41
110,30.98,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",4,50.0,0.41,0.10,1.2,1.33,0.14,100.41
111,30.97,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",16,43.8,0.99,0.06,1.2,1.21,0.09,100.99
112,30.97,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",16,43.8,0.99,0.06,1.2,1.21,0.09,100.99
113,30.97,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",16,43.8,0.99,0.06,1.2,1.21,0.09,100.99
114,30.79,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",2,50.0,0.22,0.11,0.6,1.38,0.16,100.22
115,30.79,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",2,50.0,0.22,0.11,0.6,1.38,0.16,100.22
116,30.79,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",2,50.0,0.22,0.11,0.6,1.38,0.16,100.22
117,30.79,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",2,50.0,0.22,0.11,0.6,1.38,0.16,100.22
118,30.79,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",2,50.0,0.22,0.11,0.6,1.38,0.16,100.22
119,30.79,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",2,50.0,0.22,0.11,0.6,1.38,0.16,100.22
120,30.79,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",2,50.0,0.22,0.11,0.6,1.38,0.16,100.22
121,30.79,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",2,50.0,0.22,0.11,0.6,1.38,0.16,100.22
122,30.79,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",2,50.0,0.22,0.11,0.6,1.38,0.16,100.22
123,30.11,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",9,44.4,0.65,0.07,1.2,1.25,0.10,100.65
124,30.11,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",9,44.4,0.65,0.07,1.2,1.25,0.10,100.65
125,30.11,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",9,44.4,0.65,0.07,1.2,1.25,0.10,100.65
126,30.11,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",9,44.4,0.65,0.07,1.2,1.25,0.10,100.65
127,29.92,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",7,42.9,0.57,0.08,1.2,1.30,0.12,100.57
128,29.92,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",7,42.9,0.57,0.08,1.2,1.30,0.12,100.57
129,29.91,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",9,44.4,0.62,0.07,1.2,1.24,0.10,100.62
130,29.67,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",6,50.0,0.39,0.07,1.3,1.19,0.09,100.39
131,29.67,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",2,50.0,0.18,0.09,0.7,1.27,0.12,100.18
132,29.67,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",2,50.0,0.18,0.09,0.7,1.27,0.12,100.18
133,29.67,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",2,50.0,0.18,0.09,0.7,1.27,0.12,100.18
134,29.59,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",6,50.0,0.37,0.06,0.8,1.18,0.08,100.37
135,29.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",2,50.0,0.15,0.08,0.6,1.24,0.11,100.15
136,29.28,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",2,50.0,0.15,0.08,0.6,1.24,0.11,100.15
137,29.28,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",2,50.0,0.15,0.08,0.6,1.24,0.11,100.15
138,29.28,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",2,50.0,0.15,0.08,0.6,1.24,0.11,100.15
139,29.28,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",2,50.0,0.15,0.08,0.6,1.24,0.11,100.15
140,29.13,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",9,44.4,0.53,0.06,1.2,1.19,0.09,100.53
141,29.13,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",9,44.4,0.53,0.06,1.2,1.19,0.09,100.53
142,28.86,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",9,44.4,0.49,0.05,1.1,1.18,0.08,100.49
143,28.86,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",9,44.4,0.49,0.05,1.1,1.18,0.08,100.49
144,28.86,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",9,44.4,0.49,0.05,1.1,1.18,0.08,100.49
145,28.59,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",9,44.4,0.48,0.05,1.8,1.16,0.07,100.48
146,28.59,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",9,44.4,0.48,0.05,1.8,1.16,0.07,100.48
147,28.59,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",9,44.4,0.48,0.05,1.8,1.16,0.07,100.48
148,28.59,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",9,44.4,0.48,0.05,1.8,1.16,0.07,100.48
149,28.59,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",9,44.4,0.48,0.05,1.8,1.16,0.07,100.48
150,28.55,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",5,40.0,0.38,0.08,1.2,1.30,0.12,100.38
151,28.55,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",5,40.0,0.38,0.08,1.2,1.30,0.12,100.38
152,28.55,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",5,40.0,0.38,0.08,1.2,1.30,0.12,100.38
153,27.34,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",9,44.4,0.31,0.03,2.2,1.11,0.05,100.31
154,27.34,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",9,44.4,0.31,0.03,2.2,1.11,0.05,100.31
155,27.32,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",7,42.9,0.31,0.04,1.7,1.13,0.06,100.31
156,27.32,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",7,42.9,0.31,0.04,1.7,1.13,0.06,100.31
157,27.32,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",7,42.9,0.31,0.04,1.7,1.13,0.06,100.31
158,27.32,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",7,42.9,0.31,0.04,1.7,1.13,0.06,100.31
159,27.32,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",7,42.9,0.31,0.04,1.7,1.13,0.06,100.31
160,27.16,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",9,44.4,0.29,0.03,2.2,1.10,0.05,100.29
161,27.14,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",4,50.0,0.06,0.02,0.8,1.04,0.02,100.06
162,27.14,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",4,50.0,0.06,0.02,0.8,1.04,0.02,100.06
163,26.84,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",9,44.4,0.23,0.03,1.6,1.08,0.04,100.23
164,26.84,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",9,44.4,0.23,0.03,1.6,1.08,0.04,100.23
165,26.84,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",9,44.4,0.23,0.03,1.6,1.08,0.04,100.23
166,26.56,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",7,42.9,0.20,0.03,1.1,1.08,0.04,100.20
167,26.53,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",7,42.9,0.20,0.03,1.7,1.09,0.04,100.20
168,26.53,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",7,42.9,0.20,0.03,1.7,1.09,0.04,100.20
169,26.53,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",7,42.9,0.20,0.03,1.7,1.09,0.04,100.20
170,26.17,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",8,37.5,0.28,0.03,1.1,1.13,0.05,100.28
171,26.17,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",8,37.5,0.28,0.03,1.1,1.13,0.05,100.28
172,26.17,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",8,37.5,0.28,0.03,1.1,1.13,0.05,100.28
173,26.16,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",2,50.0,-0.04,-0.02,0.8,0.95,-0.03,99.96
174,26.16,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",2,50.0,-0.04,-0.02,0.8,0.95,-0.03,99.96
175,26.16,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",2,50.0,-0.04,-0.02,0.8,0.95,-0.03,99.96
176,26.16,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",2,50.0,-0.04,-0.02,0.8,0.95,-0.03,99.96
177,26.16,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",2,50.0,-0.04,-0.02,0.8,0.95,-0.03,99.96
178,26.16,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.4%)",2,50.0,-0.04,-0.02,0.8,0.95,-0.03,99.96
179,25.35,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",10,40.0,0.13,0.01,1.2,1.04,0.02,100.13
180,25.35,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",10,40.0,0.13,0.01,1.2,1.04,0.02,100.13
181,25.16,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",5,40.0,0.06,0.01,0.6,1.04,0.02,100.06
182,25.16,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",5,40.0,0.06,0.01,0.6,1.04,0.02,100.06
183,25.16,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.2%)",5,40.0,0.06,0.01,0.6,1.04,0.02,100.06
184,25.11,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",8,37.5,0.15,0.02,1.2,1.07,0.03,100.15
185,25.11,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",8,37.5,0.15,0.02,1.2,1.07,0.03,100.15
186,25.06,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",5,40.0,0.05,0.01,0.6,1.03,0.02,100.05
187,25.06,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",5,40.0,0.05,0.01,0.6,1.03,0.02,100.05
188,25.06,cascade,both,0.9,0.4,1,"4h(0.4%)+2h(0.3%)",5,40.0,0.05,0.01,0.6,1.03,0.02,100.05
189,25.02,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.2%)",5,40.0,0.06,0.01,1.1,1.04,0.02,100.06
190,25.02,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.3%)",5,40.0,0.06,0.01,1.1,1.04,0.02,100.06
191,25.02,cascade,both,0.9,0.4,1,"4h(0.2%)+2h(0.4%)",5,40.0,0.06,0.01,1.1,1.04,0.02,100.06
192,25.02,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.2%)",5,40.0,0.06,0.01,1.1,1.04,0.02,100.06
193,25.02,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.3%)",5,40.0,0.06,0.01,1.1,1.04,0.02,100.06
194,25.02,cascade,both,0.9,0.4,1,"4h(0.3%)+2h(0.4%)",5,40.0,0.06,0.01,1.1,1.04,0.02,100.06
