Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
29,18.97,cascade,both,0.9,0.4,1,"1h(0.7%,L2,B4,OF)","1h: swing=0.7%, lookback=2, minLegBars=4, opposite=false",102,33.3,-10.25,-0.10,12.7,0.73,-0.16,89.75
30,18.95,cascade,both,0.9,0.4,1,"1h(0.7%,L1,B4,OF)","1h: swing=0.7%, lookback=1, minLegBars=4, opposite=false",82,32.9,-9.43,-0.11,11.2,0.69,-0.18,90.57
31,18.91,cascade,both,0.9,0.4,1,"1h(0.6%,L4,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=4, opposite=false",124,33.9,-11.28,-0.09,14.1,0.75,-0.14,88.72
32,18.91,cascade,both,0.9,0.4,1,"1h(0.6%,L1,B2,OF)","1h: swing=0.6%, lookback=1, minLegBars=2, opposite=false",123,33.3,-11.82,-0.10,13.3,0.74,-0.15,88.18
33,18.70,cascade,both,0.9,0.4,1,"1h(0.2%,L1,B5,OF)","1h: swing=0.2%, lookback=1, minLegBars=5, opposite=false",120,33.3,-11.56,-0.10,14.2,0.73,-0.15,88.44
34,18.68,cascade,both,0.9,0.4,1,"1h(0.7%,L2,B3,OF)","1h: swing=0.7%, lookback=2, minLegBars=3, opposite=false",116,33.6,-11.45,-0.10,14.5,0.73,-0.15,88.55
35,18.56,cascade,both,0.9,0.4,1,"1h(0.5%,L3,B5,OF)","1h: swing=0.5%, lookback=3, minLegBars=5, opposite=false",110,32.7,-12.19,-0.11,13.1,0.70,-0.18,87.81
36,18.56,cascade,both,0.9,0.4,1,"1h(0.5%,L1,B2,OF)","1h: swing=0.5%, lookback=1, minLegBars=2, opposite=false",144,33.3,-13.99,-0.10,14.9,0.73,-0.15,86.01
37,18.29,cascade,both,0.9,0.4,1,"1h(0.7%,L2,B2,OF)","1h: swing=0.7%, lookback=2, minLegBars=2, opposite=false",144,33.3,-13.39,-0.09,16.4,0.74,-0.15,86.61
38,18.18,cascade,both,0.9,0.4,1,"1h(0.5%,L1,B5,OF)","1h: swing=0.5%, lookback=1, minLegBars=5, opposite=false",88,30.7,-11.63,-0.13,11.6,0.66,-0.21,88.37
39,18.17,cascade,both,0.9,0.4,1,"1h(0.4%,L3,B5,OF)","1h: swing=0.4%, lookback=3, minLegBars=5, opposite=false",113,32.7,-12.78,-0.11,15.0,0.69,-0.18,87.22
40,18.12,cascade,both,0.9,0.4,1,"1h(0.5%,L1,B3,OF)","1h: swing=0.5%, lookback=1, minLegBars=3, opposite=false",117,32.5,-13.58,-0.12,14.8,0.69,-0.18,86.42
41,18.09,cascade,both,0.9,0.4,1,"1h(0.7%,L1,B5,OF)","1h: swing=0.7%, lookback=1, minLegBars=5, opposite=false",69,30.4,-10.08,-0.15,10.9,0.63,-0.23,89.92
42,18.08,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B4,OF)","1h: swing=0.3%, lookback=2, minLegBars=4, opposite=false",132,32.6,-13.58,-0.10,15.9,0.71,-0.17,86.42
43,18.05,cascade,both,0.9,0.4,1,"1h(0.6%,L1,B5,OF)","1h: swing=0.6%, lookback=1, minLegBars=5, opposite=false",79,30.4,-11.20,-0.14,11.2,0.63,-0.22,88.80
44,18.01,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B4,OF)","1h: swing=0.7%, lookback=3, minLegBars=4, opposite=false",112,32.1,-12.29,-0.11,15.4,0.70,-0.17,87.71
45,18.00,cascade,both,0.9,0.4,1,"1h(0.5%,L3,B4,OF)","1h: swing=0.5%, lookback=3, minLegBars=4, opposite=false",126,32.5,-13.54,-0.11,15.9,0.70,-0.17,86.46
46,17.96,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B5,OF)","1h: swing=0.6%, lookback=2, minLegBars=5, opposite=false",97,30.9,-12.20,-0.13,13.4,0.67,-0.20,87.80
47,17.94,cascade,both,0.9,0.4,1,"1h(0.4%,L1,B5,OF)","1h: swing=0.4%, lookback=1, minLegBars=5, opposite=false",105,32.4,-12.83,-0.12,15.4,0.68,-0.19,87.17
48,17.71,cascade,both,0.9,0.4,1,"1h(0.1%,L1,B4,OF)","1h: swing=0.1%, lookback=1, minLegBars=4, opposite=false",144,31.9,-15.70,-0.11,16.7,0.70,-0.17,84.30
49,17.48,cascade,both,0.9,0.4,1,"1h(0.4%,L1,B3,OF)","1h: swing=0.4%, lookback=1, minLegBars=3, opposite=false",133,32.3,-15.46,-0.12,17.5,0.68,-0.19,84.54
50,17.41,cascade,both,0.9,0.4,1,"1h(0.5%,L1,B1,OF)","1h: swing=0.5%, lookback=1, minLegBars=1, opposite=false",182,33.0,-18.81,-0.10,19.5,0.71,-0.17,81.19
51,17.27,cascade,both,0.9,0.4,1,"1h(0.2%,L1,B4,OF)","1h: swing=0.2%, lookback=1, minLegBars=4, opposite=false",139,32.4,-14.95,-0.11,19.1,0.69,-0.18,85.05
52,17.26,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B3,OF)","1h: swing=0.6%, lookback=2, minLegBars=3, opposite=false",130,31.5,-15.67,-0.12,17.5,0.67,-0.20,84.33
53,17.19,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B4,OF)","1h: swing=0.6%, lookback=2, minLegBars=4, opposite=false",113,31.0,-14.38,-0.13,16.8,0.65,-0.21,85.62
54,17.13,cascade,both,0.9,0.4,1,"1h(0.7%,L5,B3,OF)","1h: swing=0.7%, lookback=5, minLegBars=3, opposite=false",141,31.9,-16.88,-0.12,18.4,0.66,-0.20,83.12
55,17.10,cascade,both,0.9,0.4,1,"1h(0.4%,L2,B5,OF)","1h: swing=0.4%, lookback=2, minLegBars=5, opposite=false",110,30.9,-14.62,-0.13,17.0,0.65,-0.21,85.38
56,17.08,cascade,both,0.9,0.4,1,"1h(0.3%,L1,B4,OF)","1h: swing=0.3%, lookback=1, minLegBars=4, opposite=false",130,31.5,-15.82,-0.12,18.1,0.66,-0.20,84.18
57,16.96,cascade,both,0.9,0.4,1,"1h(0.5%,L5,B5,OF)","1h: swing=0.5%, lookback=5, minLegBars=5, opposite=false",105,29.5,-15.01,-0.14,15.2,0.61,-0.24,84.99
58,16.94,cascade,both,0.9,0.4,1,"1h(0.3%,L3,B5,OF)","1h: swing=0.3%, lookback=3, minLegBars=5, opposite=false",114,31.6,-14.33,-0.13,19.4,0.68,-0.19,85.67
59,16.69,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B4,OF)","1h: swing=0.5%, lookback=2, minLegBars=4, opposite=false",127,30.7,-16.34,-0.13,18.7,0.65,-0.21,83.66
60,16.67,cascade,both,0.9,0.4,1,"1h(0.1%,L3,B5,OF)","1h: swing=0.1%, lookback=3, minLegBars=5, opposite=false",118,30.5,-16.35,-0.14,18.4,0.64,-0.22,83.65
61,16.43,cascade,both,0.9,0.4,1,"1h(0.6%,L5,B3,OF)","1h: swing=0.6%, lookback=5, minLegBars=3, opposite=false",142,31.0,-18.51,-0.13,20.0,0.64,-0.22,81.49
62,16.33,cascade,both,0.9,0.4,1,"1h(0.7%,L5,B5,OF)","1h: swing=0.7%, lookback=5, minLegBars=5, opposite=false",102,28.4,-16.13,-0.16,16.3,0.59,-0.26,83.87
63,16.33,cascade,both,0.9,0.4,1,"1h(0.3%,L5,B5,OF)","1h: swing=0.3%, lookback=5, minLegBars=5, opposite=false",108,28.7,-16.57,-0.15,16.8,0.59,-0.26,83.43
64,16.26,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B3,OF)","1h: swing=0.5%, lookback=2, minLegBars=3, opposite=false",143,30.8,-18.75,-0.13,20.6,0.63,-0.22,81.25
65,16.24,cascade,both,0.9,0.4,1,"1h(0.4%,L1,B2,OF)","1h: swing=0.4%, lookback=1, minLegBars=2, opposite=false",167,31.1,-20.63,-0.12,21.6,0.65,-0.21,79.37
66,16.13,cascade,both,0.9,0.4,1,"1h(0.2%,L3,B5,OF)","1h: swing=0.2%, lookback=3, minLegBars=5, opposite=false",118,29.7,-17.45,-0.15,19.4,0.61,-0.24,82.55
67,16.09,cascade,both,0.9,0.4,1,"1h(0.1%,L5,B5,OF)","1h: swing=0.1%, lookback=5, minLegBars=5, opposite=false",109,28.4,-17.17,-0.16,17.4,0.58,-0.27,82.83
68,16.09,cascade,both,0.9,0.4,1,"1h(0.2%,L5,B5,OF)","1h: swing=0.2%, lookback=5, minLegBars=5, opposite=false",109,28.4,-17.17,-0.16,17.4,0.58,-0.27,82.83
69,16.08,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B3,OF)","1h: swing=0.7%, lookback=3, minLegBars=3, opposite=false",132,30.3,-18.22,-0.14,20.5,0.62,-0.24,81.78
70,15.87,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B5,OF)","1h: swing=0.7%, lookback=3, minLegBars=5, opposite=false",98,27.6,-16.73,-0.17,17.0,0.56,-0.28,83.27
71,15.71,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B4,OF)","1h: swing=0.6%, lookback=3, minLegBars=4, opposite=false",120,29.2,-18.12,-0.15,20.4,0.59,-0.26,81.88
72,15.71,cascade,both,0.9,0.4,1,"1h(0.4%,L5,B5,OF)","1h: swing=0.4%, lookback=5, minLegBars=5, opposite=false",108,27.8,-17.83,-0.17,18.0,0.56,-0.28,82.17
73,15.69,cascade,both,0.9,0.4,1,"1h(0.1%,L3,B2,OF)","1h: swing=0.1%, lookback=3, minLegBars=2, opposite=false",192,30.7,-23.40,-0.12,24.0,0.65,-0.21,76.60
74,15.59,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B5,OF)","1h: swing=0.2%, lookback=2, minLegBars=5, opposite=false",118,28.8,-18.39,-0.16,20.7,0.60,-0.26,81.61
75,15.57,cascade,both,0.9,0.4,1,"1h(0.6%,L5,B5,OF)","1h: swing=0.6%, lookback=5, minLegBars=5, opposite=false",106,27.4,-17.92,-0.17,18.1,0.56,-0.29,82.08
76,15.55,cascade,both,0.9,0.4,1,"1h(0.1%,L1,B3,OF)","1h: swing=0.1%, lookback=1, minLegBars=3, opposite=false",175,30.3,-22.43,-0.13,24.1,0.65,-0.21,77.57
77,15.42,cascade,both,0.9,0.4,1,"1h(0.2%,L3,B2,OF)","1h: swing=0.2%, lookback=3, minLegBars=2, opposite=false",191,30.4,-23.98,-0.13,24.6,0.64,-0.22,76.02
78,15.40,cascade,both,0.9,0.4,1,"1h(0.3%,L1,B3,OF)","1h: swing=0.3%, lookback=1, minLegBars=3, opposite=false",146,29.5,-21.04,-0.14,22.3,0.60,-0.25,78.96
79,15.39,cascade,both,0.9,0.4,1,"1h(0.2%,L1,B3,OF)","1h: swing=0.2%, lookback=1, minLegBars=3, opposite=false",164,29.9,-21.83,-0.13,23.7,0.62,-0.23,78.17
80,15.37,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B5,OF)","1h: swing=0.3%, lookback=2, minLegBars=5, opposite=false",116,28.4,-18.47,-0.16,21.2,0.59,-0.26,81.53
81,15.35,cascade,both,0.9,0.4,1,"1h(0.7%,L2,B1,OF)","1h: swing=0.7%, lookback=2, minLegBars=1, opposite=false",195,30.8,-24.08,-0.12,25.7,0.65,-0.21,75.92
82,15.30,cascade,both,0.9,0.4,1,"1h(0.4%,L4,B3,OF)","1h: swing=0.4%, lookback=4, minLegBars=3, opposite=false",148,29.7,-21.65,-0.15,22.9,0.59,-0.26,78.35
83,15.30,cascade,both,0.9,0.4,1,"1h(0.1%,L4,B5,OF)","1h: swing=0.1%, lookback=4, minLegBars=5, opposite=false",115,27.8,-19.59,-0.17,19.8,0.55,-0.29,80.41
84,15.30,cascade,both,0.9,0.4,1,"1h(0.2%,L4,B5,OF)","1h: swing=0.2%, lookback=4, minLegBars=5, opposite=false",115,27.8,-19.59,-0.17,19.8,0.55,-0.29,80.41
85,15.27,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B3,OF)","1h: swing=0.6%, lookback=3, minLegBars=3, opposite=false",140,29.3,-20.88,-0.15,22.5,0.59,-0.26,79.12
86,15.25,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B2,OF)","1h: swing=0.1%, lookback=2, minLegBars=2, opposite=false",207,30.9,-24.93,-0.12,26.5,0.65,-0.21,75.07
87,15.24,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B4,OF)","1h: swing=0.2%, lookback=2, minLegBars=4, opposite=false",139,29.5,-20.31,-0.15,23.4,0.60,-0.25,79.69
88,15.22,cascade,both,0.9,0.4,1,"1h(0.5%,L4,B5,OF)","1h: swing=0.5%, lookback=4, minLegBars=5, opposite=false",110,27.3,-18.99,-0.17,19.2,0.54,-0.30,81.01
89,15.22,cascade,both,0.9,0.4,1,"1h(0.7%,L4,B3,OF)","1h: swing=0.7%, lookback=4, minLegBars=3, opposite=false",141,29.1,-21.54,-0.15,22.4,0.58,-0.27,78.46
90,15.21,cascade,both,0.9,0.4,1,"1h(0.1%,L3,B3,OF)","1h: swing=0.1%, lookback=3, minLegBars=3, opposite=false",162,29.6,-23.13,-0.14,23.9,0.61,-0.24,76.87
91,15.20,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B5,OF)","1h: swing=0.5%, lookback=2, minLegBars=5, opposite=false",105,26.7,-18.56,-0.18,18.8,0.55,-0.30,81.44
92,15.15,cascade,both,0.9,0.4,1,"1h(0.3%,L3,B3,OF)","1h: swing=0.3%, lookback=3, minLegBars=3, opposite=false",156,29.5,-22.10,-0.14,24.1,0.61,-0.24,77.90
93,15.15,cascade,both,0.9,0.4,1,"1h(0.3%,L3,B2,OF)","1h: swing=0.3%, lookback=3, minLegBars=2, opposite=false",189,30.2,-24.17,-0.13,25.4,0.63,-0.23,75.83
94,15.10,cascade,both,0.9,0.4,1,"1h(0.3%,L5,B3,OF)","1h: swing=0.3%, lookback=5, minLegBars=3, opposite=false",144,29.2,-21.71,-0.15,23.2,0.59,-0.26,78.29
95,15.04,cascade,both,0.9,0.4,1,"1h(0.6%,L4,B3,OF)","1h: swing=0.6%, lookback=4, minLegBars=3, opposite=false",144,29.2,-21.98,-0.15,23.3,0.58,-0.27,78.02
96,15.04,cascade,both,0.9,0.4,1,"1h(0.1%,L1,B5,OF)","1h: swing=0.1%, lookback=1, minLegBars=5, opposite=false",126,28.6,-19.50,-0.15,22.8,0.58,-0.26,80.50
97,15.01,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B2,OF)","1h: swing=0.6%, lookback=2, minLegBars=2, opposite=false",161,29.2,-22.80,-0.14,24.2,0.60,-0.25,77.20
98,14.98,cascade,both,0.9,0.4,1,"1h(0.5%,L4,B3,OF)","1h: swing=0.5%, lookback=4, minLegBars=3, opposite=false",144,29.2,-21.89,-0.15,23.4,0.58,-0.27,78.11
99,14.97,cascade,both,0.9,0.4,1,"1h(0.3%,L4,B5,OF)","1h: swing=0.3%, lookback=4, minLegBars=5, opposite=false",114,27.2,-20.12,-0.18,20.3,0.54,-0.30,79.88
100,14.92,cascade,both,0.9,0.4,1,"1h(0.1%,L5,B3,OF)","1h: swing=0.1%, lookback=5, minLegBars=3, opposite=false",145,29.0,-22.20,-0.15,23.7,0.58,-0.27,77.80
101,14.92,cascade,both,0.9,0.4,1,"1h(0.2%,L5,B3,OF)","1h: swing=0.2%, lookback=5, minLegBars=3, opposite=false",145,29.0,-22.20,-0.15,23.7,0.58,-0.27,77.80
102,14.89,cascade,both,0.9,0.4,1,"1h(0.2%,L3,B3,OF)","1h: swing=0.2%, lookback=3, minLegBars=3, opposite=false",161,29.2,-23.83,-0.15,24.6,0.60,-0.25,76.17
103,14.88,cascade,both,0.9,0.4,1,"1h(0.4%,L1,B1,OF)","1h: swing=0.4%, lookback=1, minLegBars=1, opposite=false",214,30.8,-26.88,-0.13,27.6,0.64,-0.22,73.12
104,14.87,cascade,both,0.9,0.4,1,"1h(0.4%,L4,B2,OF)","1h: swing=0.4%, lookback=4, minLegBars=2, opposite=false",179,29.6,-23.89,-0.13,25.6,0.61,-0.24,76.11
105,14.85,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B5,OF)","1h: swing=0.1%, lookback=2, minLegBars=5, opposite=false",120,28.3,-19.26,-0.16,23.6,0.59,-0.26,80.74
106,14.76,cascade,both,0.9,0.4,1,"1h(0.5%,L3,B3,OF)","1h: swing=0.5%, lookback=3, minLegBars=3, opposite=false",148,29.1,-22.27,-0.15,24.4,0.58,-0.27,77.73
107,14.76,cascade,both,0.9,0.4,1,"1h(0.4%,L5,B3,OF)","1h: swing=0.4%, lookback=5, minLegBars=3, opposite=false",143,28.7,-22.37,-0.16,23.8,0.57,-0.28,77.63
108,14.75,cascade,both,0.9,0.4,1,"1h(0.5%,L5,B3,OF)","1h: swing=0.5%, lookback=5, minLegBars=3, opposite=false",143,28.7,-22.33,-0.16,23.8,0.57,-0.28,77.67
109,14.59,cascade,both,0.9,0.4,1,"1h(0.3%,L4,B3,OF)","1h: swing=0.3%, lookback=4, minLegBars=3, opposite=false",150,28.7,-23.44,-0.16,24.7,0.57,-0.28,76.56
110,14.58,cascade,both,0.9,0.4,1,"1h(0.1%,L4,B3,OF)","1h: swing=0.1%, lookback=4, minLegBars=3, opposite=false",150,28.7,-23.54,-0.16,24.8,0.57,-0.28,76.46
111,14.49,cascade,both,0.9,0.4,1,"1h(0.4%,L4,B5,OF)","1h: swing=0.4%, lookback=4, minLegBars=5, opposite=false",111,26.1,-20.60,-0.19,20.8,0.51,-0.33,79.40
112,14.46,cascade,both,0.9,0.4,1,"1h(0.3%,L4,B2,OF)","1h: swing=0.3%, lookback=4, minLegBars=2, opposite=false",179,29.1,-24.89,-0.14,26.6,0.59,-0.26,75.11
113,14.45,cascade,both,0.9,0.4,1,"1h(0.1%,L4,B2,OF)","1h: swing=0.1%, lookback=4, minLegBars=2, opposite=false",182,29.1,-25.14,-0.14,26.8,0.60,-0.25,74.86
114,14.41,cascade,both,0.9,0.4,1,"1h(0.3%,L2,B3,OF)","1h: swing=0.3%, lookback=2, minLegBars=3, opposite=false",154,28.6,-23.18,-0.15,25.7,0.58,-0.27,76.82
115,14.40,cascade,both,0.9,0.4,1,"1h(0.3%,L1,B2,OF)","1h: swing=0.3%, lookback=1, minLegBars=2, opposite=false",184,29.3,-25.88,-0.14,27.0,0.59,-0.26,74.12
116,14.29,cascade,both,0.9,0.4,1,"1h(0.7%,L3,B2,OF)","1h: swing=0.7%, lookback=3, minLegBars=2, opposite=false",162,28.4,-24.17,-0.15,26.2,0.58,-0.27,75.83
117,14.24,cascade,both,0.9,0.4,1,"1h(0.6%,L2,B1,OF)","1h: swing=0.6%, lookback=2, minLegBars=1, opposite=false",217,30.0,-28.30,-0.13,29.4,0.62,-0.23,71.70
118,14.14,cascade,both,0.9,0.4,1,"1h(0.5%,L2,B2,OF)","1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",178,28.7,-25.97,-0.15,27.3,0.58,-0.27,74.03
119,14.10,cascade,both,0.9,0.4,1,"1h(0.2%,L4,B3,OF)","1h: swing=0.2%, lookback=4, minLegBars=3, opposite=false",150,28.0,-24.64,-0.16,25.9,0.55,-0.29,75.36
120,14.09,cascade,both,0.9,0.4,1,"1h(0.1%,L2,B3,OF)","1h: swing=0.1%, lookback=2, minLegBars=3, opposite=false",172,29.1,-25.41,-0.15,28.4,0.59,-0.26,74.59
121,14.03,cascade,both,0.9,0.4,1,"1h(0.6%,L3,B5,OF)","1h: swing=0.6%, lookback=3, minLegBars=5, opposite=false",105,24.8,-20.81,-0.20,21.0,0.49,-0.35,79.19
122,14.02,cascade,both,0.9,0.4,1,"1h(0.2%,L4,B2,OF)","1h: swing=0.2%, lookback=4, minLegBars=2, opposite=false",182,28.6,-26.22,-0.14,27.9,0.58,-0.27,73.78
123,13.98,cascade,both,0.9,0.4,1,"1h(0.3%,L1,B5,OF)","1h: swing=0.3%, lookback=1, minLegBars=5, opposite=false",111,26.1,-21.42,-0.19,23.1,0.51,-0.34,78.58
124,13.93,cascade,both,0.9,0.4,1,"1h(0.4%,L3,B2,OF)","1h: swing=0.4%, lookback=3, minLegBars=2, opposite=false",188,28.7,-27.18,-0.14,28.4,0.58,-0.27,72.82
125,13.90,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B2,OF)","1h: swing=0.2%, lookback=2, minLegBars=2, opposite=false",204,28.9,-28.12,-0.14,29.6,0.60,-0.25,71.88
126,13.88,cascade,both,0.9,0.4,1,"1h(0.5%,L4,B2,OF)","1h: swing=0.5%, lookback=4, minLegBars=2, opposite=false",177,28.2,-26.19,-0.15,27.8,0.57,-0.28,73.81
127,13.86,cascade,both,0.9,0.4,1,"1h(0.2%,L2,B3,OF)","1h: swing=0.2%, lookback=2, minLegBars=3, opposite=false",165,28.5,-24.91,-0.15,28.5,0.58,-0.27,75.09
128,13.86,cascade,both,0.9,0.4,1,"1h(0.7%,L5,B1,OF)","1h: swing=0.7%, lookback=5, minLegBars=1, opposite=false",224,29.5,-29.69,-0.13,30.3,0.60,-0.25,70.31
129,13.81,cascade,both,0.9,0.4,1,"1h(0.3%,L5,B1,OF)","1h: swing=0.3%, lookback=5, minLegBars=1, opposite=false",230,29.6,-30.19,-0.13,30.8,0.61,-0.24,69.81
130,13.79,cascade,both,0.9,0.4,1,"1h(0.1%,L4,B1,OF)","1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",241,29.9,-30.83,-0.13,31.4,0.61,-0.24,69.17
131,13.74,cascade,both,0.9,0.4,1,"1h(0.6%,L5,B1,OF)","1h: swing=0.6%, lookback=5, minLegBars=1, opposite=false",225,29.3,-30.04,-0.13,30.6,0.60,-0.25,69.96
