Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
35,16.30,cascade,both,0.9,0.4,1,"4h(0.1%)",60,26.7,-10.97,-0.18,12.8,0.53,-0.31,89.03
36,16.29,cascade,both,0.9,0.4,1,"4h(0.6%)",22,22.7,-4.96,-0.23,6.1,0.45,-0.39,95.04
37,16.20,cascade,both,0.9,0.4,1,"4h(0.1%)",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
38,16.20,cascade,both,0.9,0.4,1,"4h(0.2%)",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
39,16.20,cascade,both,0.9,0.4,1,"4h(0.3%)",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
40,16.20,cascade,both,0.9,0.4,1,"4h(0.4%)",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
41,16.20,cascade,both,0.9,0.4,1,"4h(0.5%)",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
42,16.20,cascade,both,0.9,0.4,1,"4h(0.1%)",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
43,16.20,cascade,both,0.9,0.4,1,"4h(0.2%)",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
44,16.20,cascade,both,0.9,0.4,1,"4h(0.3%)",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
45,16.20,cascade,both,0.9,0.4,1,"4h(0.4%)",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
46,16.20,cascade,both,0.9,0.4,1,"4h(0.5%)",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
47,16.12,cascade,both,0.9,0.4,1,"4h(0.4%)",50,26.0,-10.46,-0.21,11.7,0.49,-0.36,89.54
48,16.06,cascade,both,0.9,0.4,1,"4h(0.6%)",18,22.2,-4.72,-0.26,5.7,0.41,-0.44,95.28
49,16.06,cascade,both,0.9,0.4,1,"4h(0.1%)",26,23.1,-5.85,-0.23,7.8,0.45,-0.39,94.15
50,16.05,cascade,both,0.9,0.4,1,"4h(0.4%)",58,25.9,-11.24,-0.19,12.5,0.51,-0.34,88.76
51,15.87,cascade,both,0.9,0.4,1,"4h(0.5%)",18,22.2,-5.12,-0.28,6.1,0.40,-0.47,94.88
52,15.80,cascade,both,0.9,0.4,1,"4h(0.2%)",59,25.4,-11.70,-0.20,13.0,0.50,-0.35,88.30
53,15.80,cascade,both,0.9,0.4,1,"4h(0.3%)",59,25.4,-11.70,-0.20,13.0,0.50,-0.35,88.30
54,15.76,cascade,both,0.9,0.4,1,"4h(0.6%)",27,22.2,-7.01,-0.26,7.4,0.42,-0.44,92.99
55,15.63,cascade,both,0.9,0.4,1,"4h(0.6%)",49,24.5,-10.61,-0.22,11.7,0.46,-0.39,89.39
56,15.48,cascade,both,0.9,0.4,1,"4h(0.6%)",39,23.1,-9.05,-0.23,10.1,0.43,-0.42,90.95
57,15.34,cascade,both,0.9,0.4,1,"4h(0.1%)",20,20.0,-5.40,-0.27,6.3,0.39,-0.48,94.60
58,15.32,cascade,both,0.9,0.4,1,"4h(0.1%)",35,22.9,-8.96,-0.26,9.9,0.41,-0.45,91.04
59,15.27,cascade,both,0.9,0.4,1,"4h(0.2%)",20,20.0,-5.69,-0.28,5.9,0.37,-0.51,94.31
60,15.27,cascade,both,0.9,0.4,1,"4h(0.2%)",20,20.0,-5.69,-0.28,5.9,0.37,-0.51,94.31
61,15.27,cascade,both,0.9,0.4,1,"4h(0.3%)",20,20.0,-5.69,-0.28,5.9,0.37,-0.51,94.31
62,15.27,cascade,both,0.9,0.4,1,"4h(0.3%)",20,20.0,-5.69,-0.28,5.9,0.37,-0.51,94.31
63,15.27,cascade,both,0.9,0.4,1,"4h(0.4%)",20,20.0,-5.69,-0.28,5.9,0.37,-0.51,94.31
64,15.26,cascade,both,0.9,0.4,1,"4h(0.5%)",24,20.8,-6.12,-0.25,7.8,0.40,-0.46,93.88
65,15.24,cascade,both,0.9,0.4,1,"4h(0.5%)",23,21.7,-6.60,-0.29,8.2,0.38,-0.49,93.40
66,15.24,cascade,both,0.9,0.4,1,"4h(0.2%)",35,22.9,-8.95,-0.26,10.3,0.41,-0.45,91.05
67,15.24,cascade,both,0.9,0.4,1,"4h(0.3%)",35,22.9,-8.95,-0.26,10.3,0.41,-0.45,91.05
68,14.99,cascade,both,0.9,0.4,1,"4h(0.3%)",59,23.7,-13.01,-0.22,13.8,0.45,-0.40,86.99
69,14.88,cascade,both,0.9,0.4,1,"4h(0.4%)",25,20.0,-6.89,-0.28,7.8,0.36,-0.50,93.11
70,14.75,cascade,both,0.9,0.4,1,"4h(0.5%)",29,20.7,-8.32,-0.29,9.4,0.37,-0.50,91.68
71,14.56,cascade,both,0.9,0.4,1,"4h(0.5%)",45,22.2,-11.59,-0.26,12.9,0.40,-0.46,88.41
72,14.54,cascade,both,0.9,0.4,1,"4h(0.2%)",26,19.2,-7.40,-0.28,8.3,0.35,-0.52,92.60
73,14.54,cascade,both,0.9,0.4,1,"4h(0.3%)",26,19.2,-7.40,-0.28,8.3,0.35,-0.52,92.60
74,14.43,cascade,both,0.9,0.4,1,"4h(0.2%)",26,19.2,-7.61,-0.29,8.5,0.34,-0.54,92.39
75,14.43,cascade,both,0.9,0.4,1,"4h(0.3%)",26,19.2,-7.61,-0.29,8.5,0.34,-0.54,92.39
76,14.34,cascade,both,0.9,0.4,1,"4h(0.4%)",34,20.6,-9.64,-0.28,10.9,0.36,-0.52,90.36
77,14.28,cascade,both,0.9,0.4,1,"4h(0.4%)",30,20.0,-9.13,-0.30,10.2,0.35,-0.54,90.87
78,14.26,cascade,both,0.9,0.4,1,"4h(0.2%)",62,22.6,-14.51,-0.23,15.3,0.42,-0.43,85.49
79,14.22,cascade,both,0.9,0.4,1,"4h(0.1%)",66,22.7,-15.14,-0.23,15.9,0.43,-0.42,84.86
80,14.19,cascade,both,0.9,0.4,1,"4h(0.6%)",31,19.4,-9.31,-0.30,9.6,0.34,-0.56,90.69
81,14.11,cascade,both,0.9,0.4,1,"4h(0.1%)",39,20.5,-10.74,-0.28,12.0,0.36,-0.52,89.26
82,14.08,cascade,both,0.9,0.4,1,"4h(0.6%)",23,17.4,-6.76,-0.29,7.6,0.32,-0.57,93.24
83,14.03,cascade,both,0.9,0.4,1,"4h(0.6%)",18,16.7,-6.09,-0.34,6.3,0.29,-0.63,93.91
84,13.99,cascade,both,0.9,0.4,1,"4h(0.5%)",31,19.4,-9.48,-0.31,10.5,0.33,-0.56,90.52
85,13.97,cascade,both,0.9,0.4,1,"4h(0.1%)",31,19.4,-9.26,-0.30,10.7,0.34,-0.56,90.74
86,13.97,cascade,both,0.9,0.4,1,"4h(0.2%)",31,19.4,-9.26,-0.30,10.7,0.34,-0.56,90.74
87,13.97,cascade,both,0.9,0.4,1,"4h(0.3%)",31,19.4,-9.26,-0.30,10.7,0.34,-0.56,90.74
88,13.97,cascade,both,0.9,0.4,1,"4h(0.4%)",31,19.4,-9.26,-0.30,10.7,0.34,-0.56,90.74
89,13.97,cascade,both,0.9,0.4,1,"4h(0.5%)",31,19.4,-9.26,-0.30,10.7,0.34,-0.56,90.74
90,13.92,cascade,both,0.9,0.4,1,"4h(0.3%)",36,19.4,-10.68,-0.30,11.3,0.34,-0.55,89.32
91,13.75,cascade,both,0.9,0.4,1,"4h(0.6%)",41,19.5,-11.79,-0.29,12.4,0.35,-0.54,88.21
92,13.59,cascade,both,0.9,0.4,1,"4h(0.4%)",18,16.7,-6.58,-0.37,7.5,0.27,-0.70,93.42
93,13.32,cascade,both,0.9,0.4,1,"4h(0.2%)",38,18.4,-11.74,-0.31,12.3,0.31,-0.60,88.26
94,13.11,cascade,both,0.9,0.4,1,"4h(0.6%)",30,16.7,-9.82,-0.33,10.5,0.28,-0.66,90.18
95,12.73,cascade,both,0.9,0.4,1,"4h(0.1%)",27,14.8,-9.37,-0.35,9.4,0.25,-0.74,90.63
96,12.38,cascade,both,0.9,0.4,1,"4h(0.6%)",22,13.6,-8.32,-0.38,9.2,0.22,-0.80,91.68
