Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
11,57.64,cascade,both,0.9,0.4,1,"4h(0.3%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,2.13,0.53,0.5,4.94,0.85,102.13
12,57.64,cascade,both,0.9,0.4,1,"4h(0.4%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,2.13,0.53,0.5,4.94,0.85,102.13
13,57.59,cascade,both,0.9,0.4,1,"4h(0.6%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,2.12,0.53,0.5,4.89,0.84,102.12
14,57.59,cascade,both,0.9,0.4,1,"4h(0.7%,L2,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,2.12,0.53,0.5,4.89,0.84,102.12
15,56.56,cascade,both,0.9,0.4,1,"4h(0.6%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,1.90,0.48,0.5,4.54,0.81,101.90
16,56.56,cascade,both,0.9,0.4,1,"4h(0.7%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,1.90,0.48,0.5,4.54,0.81,101.90
17,56.53,cascade,both,0.9,0.4,1,"4h(0.1%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,1.90,0.47,0.5,4.51,0.81,101.90
18,56.53,cascade,both,0.9,0.4,1,"4h(0.1%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,1.90,0.47,0.5,4.51,0.81,101.90
19,56.53,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,1.90,0.47,0.5,4.51,0.81,101.90
20,56.53,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,1.90,0.47,0.5,4.51,0.81,101.90
21,56.53,cascade,both,0.9,0.4,1,"4h(0.3%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,75.0,1.90,0.47,0.5,4.51,0.81,101.90
22,51.68,cascade,both,0.9,0.4,1,"4h(0.5%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.32,0.44,0.5,3.47,0.63,101.32
23,51.64,cascade,both,0.9,0.4,1,"4h(0.7%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.32,0.44,0.5,3.42,0.62,101.32
24,51.61,cascade,both,0.9,0.4,1,"4h(0.6%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.32,0.44,0.5,3.41,0.62,101.32
25,51.61,cascade,both,0.9,0.4,1,"4h(0.7%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.32,0.44,0.5,3.41,0.62,101.32
26,51.21,cascade,both,0.9,0.4,1,"4h(0.7%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",10,60.0,2.93,0.29,1.1,2.34,0.42,102.93
27,50.51,cascade,both,0.9,0.4,1,"4h(0.6%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.10,0.37,0.5,3.05,0.57,101.10
28,50.51,cascade,both,0.9,0.4,1,"4h(0.7%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.10,0.37,0.5,3.05,0.57,101.10
29,50.44,cascade,both,0.9,0.4,1,"4h(0.5%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.09,0.36,0.5,3.02,0.57,101.09
30,50.36,cascade,both,0.9,0.4,1,"4h(0.6%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.09,0.36,0.5,2.99,0.56,101.09
31,50.36,cascade,both,0.9,0.4,1,"4h(0.7%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.09,0.36,0.5,2.99,0.56,101.09
32,49.78,cascade,both,0.9,0.4,1,"4h(0.1%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.09,0.36,0.6,2.92,0.55,101.09
33,49.78,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.09,0.36,0.6,2.92,0.55,101.09
34,49.78,cascade,both,0.9,0.4,1,"4h(0.3%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.09,0.36,0.6,2.92,0.55,101.09
35,49.12,cascade,both,0.9,0.4,1,"4h(0.5%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",3,66.7,1.04,0.35,0.6,2.85,0.54,101.04
36,46.31,cascade,both,0.9,0.4,1,"4h(0.6%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,60.0,1.56,0.31,0.6,2.40,0.44,101.56
37,46.26,cascade,both,0.9,0.4,1,"4h(0.3%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,60.0,1.54,0.31,0.6,2.40,0.44,101.54
38,44.29,cascade,both,0.9,0.4,1,"4h(0.7%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,57.1,1.82,0.26,1.1,2.10,0.37,101.82
39,44.28,cascade,both,0.9,0.4,1,"4h(0.1%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,60.0,1.35,0.27,1.1,2.26,0.41,101.35
40,44.28,cascade,both,0.9,0.4,1,"4h(0.2%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,60.0,1.35,0.27,1.1,2.26,0.41,101.35
41,44.28,cascade,both,0.9,0.4,1,"4h(0.3%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,60.0,1.35,0.27,1.1,2.26,0.41,101.35
42,44.28,cascade,both,0.9,0.4,1,"4h(0.4%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,60.0,1.35,0.27,1.1,2.26,0.41,101.35
43,44.28,cascade,both,0.9,0.4,1,"4h(0.5%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,60.0,1.35,0.27,1.1,2.26,0.41,101.35
44,44.03,cascade,both,0.9,0.4,1,"4h(0.1%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,54.5,2.36,0.21,1.1,1.86,0.31,102.36
45,44.03,cascade,both,0.9,0.4,1,"4h(0.1%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,54.5,2.36,0.21,1.1,1.86,0.31,102.36
46,44.03,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,54.5,2.36,0.21,1.1,1.86,0.31,102.36
47,44.03,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,54.5,2.36,0.21,1.1,1.86,0.31,102.36
48,44.03,cascade,both,0.9,0.4,1,"4h(0.3%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,54.5,2.36,0.21,1.1,1.86,0.31,102.36
49,44.03,cascade,both,0.9,0.4,1,"4h(0.3%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,54.5,2.36,0.21,1.1,1.86,0.31,102.36
50,44.03,cascade,both,0.9,0.4,1,"4h(0.4%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,54.5,2.36,0.21,1.1,1.86,0.31,102.36
51,44.03,cascade,both,0.9,0.4,1,"4h(0.4%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,54.5,2.36,0.21,1.1,1.86,0.31,102.36
52,44.03,cascade,both,0.9,0.4,1,"4h(0.5%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,54.5,2.36,0.21,1.1,1.86,0.31,102.36
53,44.03,cascade,both,0.9,0.4,1,"4h(0.6%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,54.5,2.36,0.21,1.1,1.86,0.31,102.36
54,43.90,cascade,both,0.9,0.4,1,"4h(0.6%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,60.0,1.34,0.27,0.6,2.20,0.40,101.34
55,43.90,cascade,both,0.9,0.4,1,"4h(0.7%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",5,60.0,1.34,0.27,0.6,2.20,0.40,101.34
56,37.14,cascade,both,0.9,0.4,1,"4h(0.5%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",10,50.0,1.50,0.15,1.1,1.55,0.21,101.50
57,36.45,cascade,both,0.9,0.4,1,"4h(0.7%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,0.51,0.26,0.5,1.94,0.32,100.51
58,36.28,cascade,both,0.9,0.4,1,"4h(0.6%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,1.25,0.16,1.1,1.56,0.22,101.25
59,34.61,cascade,both,0.9,0.4,1,"4h(0.1%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,1.04,0.13,1.6,1.48,0.19,101.04
60,34.61,cascade,both,0.9,0.4,1,"4h(0.2%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,1.04,0.13,1.6,1.48,0.19,101.04
61,34.61,cascade,both,0.9,0.4,1,"4h(0.3%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,1.04,0.13,1.6,1.48,0.19,101.04
62,34.61,cascade,both,0.9,0.4,1,"4h(0.4%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,1.04,0.13,1.6,1.48,0.19,101.04
63,34.61,cascade,both,0.9,0.4,1,"4h(0.5%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,1.04,0.13,1.6,1.48,0.19,101.04
64,34.61,cascade,both,0.9,0.4,1,"4h(0.6%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,1.04,0.13,1.6,1.48,0.19,101.04
65,34.61,cascade,both,0.9,0.4,1,"4h(0.7%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",8,50.0,1.04,0.13,1.6,1.48,0.19,101.04
66,33.16,cascade,both,0.9,0.4,1,"4h(0.1%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.56,0.14,1.1,1.52,0.21,100.56
67,33.16,cascade,both,0.9,0.4,1,"4h(0.2%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.56,0.14,1.1,1.52,0.21,100.56
68,33.16,cascade,both,0.9,0.4,1,"4h(0.3%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.56,0.14,1.1,1.52,0.21,100.56
69,33.16,cascade,both,0.9,0.4,1,"4h(0.4%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.56,0.14,1.1,1.52,0.21,100.56
70,33.16,cascade,both,0.9,0.4,1,"4h(0.5%,L4,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.56,0.14,1.1,1.52,0.21,100.56
71,33.08,cascade,both,0.9,0.4,1,"4h(0.1%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.55,0.14,1.1,1.51,0.20,100.55
72,33.08,cascade,both,0.9,0.4,1,"4h(0.2%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.55,0.14,1.1,1.51,0.20,100.55
73,33.08,cascade,both,0.9,0.4,1,"4h(0.3%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.55,0.14,1.1,1.51,0.20,100.55
74,33.08,cascade,both,0.9,0.4,1,"4h(0.4%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.55,0.14,1.1,1.51,0.20,100.55
75,33.08,cascade,both,0.9,0.4,1,"4h(0.5%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.55,0.14,1.1,1.51,0.20,100.55
76,33.00,cascade,both,0.9,0.4,1,"4h(0.6%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.54,0.14,1.1,1.50,0.20,100.54
77,33.00,cascade,both,0.9,0.4,1,"4h(0.7%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.54,0.14,1.1,1.50,0.20,100.54
78,32.88,cascade,both,0.9,0.4,1,"4h(0.4%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.53,0.13,0.6,1.48,0.19,100.53
79,32.88,cascade,both,0.9,0.4,1,"4h(0.5%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.53,0.13,0.6,1.48,0.19,100.53
80,32.67,cascade,both,0.9,0.4,1,"4h(0.1%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,0.30,0.15,0.5,1.57,0.22,100.30
81,32.67,cascade,both,0.9,0.4,1,"4h(0.2%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,0.30,0.15,0.5,1.57,0.22,100.30
82,32.67,cascade,both,0.9,0.4,1,"4h(0.3%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,0.30,0.15,0.5,1.57,0.22,100.30
83,32.67,cascade,both,0.9,0.4,1,"4h(0.4%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,0.30,0.15,0.5,1.57,0.22,100.30
84,32.67,cascade,both,0.9,0.4,1,"4h(0.4%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,0.30,0.15,0.5,1.57,0.22,100.30
85,32.67,cascade,both,0.9,0.4,1,"4h(0.5%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",2,50.0,0.30,0.15,0.5,1.57,0.22,100.30
86,32.17,cascade,both,0.9,0.4,1,"4h(0.1%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",4,50.0,0.48,0.12,0.6,1.42,0.17,100.48
87,26.81,cascade,both,0.9,0.4,1,"4h(0.1%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.23,0.03,1.6,1.11,0.05,100.23
88,26.81,cascade,both,0.9,0.4,1,"4h(0.2%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.23,0.03,1.6,1.11,0.05,100.23
89,26.81,cascade,both,0.9,0.4,1,"4h(0.3%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.23,0.03,1.6,1.11,0.05,100.23
90,26.81,cascade,both,0.9,0.4,1,"4h(0.4%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.23,0.03,1.6,1.11,0.05,100.23
