Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
14,35.69,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.7%, lookback=3, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,50.0,1.52,0.11,1.1,1.36,0.15,101.52
15,35.50,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",26,46.2,1.98,0.08,2.2,1.24,0.11,101.98
16,35.50,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",26,46.2,1.98,0.08,2.2,1.24,0.11,101.98
17,35.50,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",26,46.2,1.98,0.08,2.2,1.24,0.11,101.98
18,35.50,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",26,46.2,1.98,0.08,2.2,1.24,0.11,101.98
19,35.50,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",26,46.2,1.98,0.08,2.2,1.24,0.11,101.98
20,35.50,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.6%, lookback=4, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",26,46.2,1.98,0.08,2.2,1.24,0.11,101.98
21,33.01,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",29,44.8,1.58,0.05,2.2,1.17,0.08,101.58
22,33.01,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",29,44.8,1.58,0.05,2.2,1.17,0.08,101.58
23,33.00,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.7%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",29,44.8,1.57,0.05,2.2,1.17,0.08,101.57
24,31.41,cascade,both,0.9,0.4,1,"2h(0.7%,L4,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.7%, lookback=4, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,46.2,0.95,0.07,1.7,1.23,0.10,100.95
25,31.23,cascade,both,0.9,0.4,1,"2h(0.2%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",15,46.7,0.96,0.06,1.9,1.20,0.09,100.96
26,31.02,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",32,43.8,1.24,0.04,2.2,1.12,0.06,101.24
27,31.02,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",32,43.8,1.24,0.04,2.2,1.12,0.06,101.24
28,30.71,cascade,both,0.9,0.4,1,"2h(0.4%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",15,46.7,0.89,0.06,2.4,1.18,0.08,100.89
29,30.23,cascade,both,0.9,0.4,1,"2h(0.6%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,44.0,1.06,0.04,3.2,1.13,0.06,101.06
30,29.83,cascade,both,0.9,0.4,1,"2h(0.1%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",30,43.3,1.01,0.03,2.2,1.10,0.05,101.01
31,29.83,cascade,both,0.9,0.4,1,"2h(0.2%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",30,43.3,1.01,0.03,2.2,1.10,0.05,101.01
32,29.83,cascade,both,0.9,0.4,1,"2h(0.3%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",30,43.3,1.01,0.03,2.2,1.10,0.05,101.01
33,29.83,cascade,both,0.9,0.4,1,"2h(0.4%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",30,43.3,1.01,0.03,2.2,1.10,0.05,101.01
34,29.83,cascade,both,0.9,0.4,1,"2h(0.5%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",30,43.3,1.01,0.03,2.2,1.10,0.05,101.01
35,29.83,cascade,both,0.9,0.4,1,"2h(0.6%,L4,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.6%, lookback=4, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",30,43.3,1.01,0.03,2.2,1.10,0.05,101.01
36,29.36,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.7%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,44.0,0.85,0.03,2.2,1.10,0.05,100.85
37,29.33,cascade,both,0.9,0.4,1,"2h(0.1%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,46.2,0.64,0.05,2.4,1.15,0.07,100.64
38,29.33,cascade,both,0.9,0.4,1,"2h(0.2%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",13,46.2,0.64,0.05,2.4,1.15,0.07,100.64
39,29.01,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,44.4,0.55,0.06,2.3,1.19,0.08,100.55
40,28.94,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",9,44.4,0.52,0.06,1.2,1.18,0.08,100.52
41,28.51,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",28,42.9,0.75,0.03,2.4,1.08,0.04,100.75
42,28.29,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.7%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",28,42.9,0.70,0.03,2.2,1.08,0.04,100.70
43,28.02,cascade,both,0.9,0.4,1,"2h(0.4%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",28,42.9,0.65,0.02,2.2,1.07,0.03,100.65
44,28.00,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",28,42.9,0.69,0.02,3.2,1.07,0.03,100.69
45,27.85,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.7%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,42.9,0.58,0.03,2.4,1.08,0.04,100.58
46,27.29,cascade,both,0.9,0.4,1,"2h(0.6%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.6%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",11,45.5,0.28,0.03,1.2,1.07,0.04,100.28
47,27.20,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.30,0.04,1.8,1.13,0.06,100.30
48,26.78,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",31,41.9,0.45,0.01,2.2,1.04,0.02,100.45
49,26.78,cascade,both,0.9,0.4,1,"2h(0.4%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",31,41.9,0.45,0.01,2.2,1.04,0.02,100.45
50,26.78,cascade,both,0.9,0.4,1,"2h(0.5%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",31,41.9,0.45,0.01,2.2,1.04,0.02,100.45
51,26.78,cascade,both,0.9,0.4,1,"2h(0.6%,L3,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.6%, lookback=3, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",31,41.9,0.45,0.01,2.2,1.04,0.02,100.45
52,25.84,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.7%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",24,41.7,0.26,0.01,2.4,1.03,0.02,100.26
53,25.63,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.24,0.01,2.4,1.02,0.01,100.24
54,25.60,cascade,both,0.9,0.4,1,"2h(0.3%,L3,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",29,41.4,0.22,0.01,2.2,1.02,0.01,100.22
55,25.55,cascade,both,0.9,0.4,1,"2h(0.4%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,42.9,0.14,0.01,2.4,1.03,0.01,100.14
56,25.52,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,0.14,0.01,1.7,1.03,0.02,100.14
57,25.52,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,0.14,0.01,1.7,1.03,0.02,100.14
58,25.52,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,0.14,0.01,1.7,1.03,0.02,100.14
59,25.52,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,0.14,0.01,1.7,1.03,0.02,100.14
60,25.52,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,0.14,0.01,1.7,1.03,0.02,100.14
61,25.52,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.6%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,0.14,0.01,1.7,1.03,0.02,100.14
62,25.52,cascade,both,0.9,0.4,1,"2h(0.7%,L5,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.7%, lookback=5, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,0.14,0.01,1.7,1.03,0.02,100.14
63,25.36,cascade,both,0.9,0.4,1,"2h(0.5%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,42.9,0.10,0.01,2.4,1.02,0.01,100.10
64,25.35,cascade,both,0.9,0.4,1,"2h(0.3%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,42.9,0.10,0.01,2.4,1.02,0.01,100.10
65,25.23,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=1, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,42.9,0.10,0.00,2.7,1.01,0.01,100.10
66,25.23,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=1, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",21,42.9,0.10,0.00,2.7,1.01,0.01,100.10
67,25.20,cascade,both,0.9,0.4,1,"2h(0.4%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,0.04,0.01,1.8,1.02,0.01,100.04
68,25.13,cascade,both,0.9,0.4,1,"2h(0.3%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",14,42.9,0.07,0.00,2.4,1.01,0.01,100.07
69,25.06,cascade,both,0.9,0.4,1,"2h(0.2%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",34,41.2,0.13,0.00,2.4,1.01,0.01,100.13
70,24.87,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=1, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-0.05,-0.01,1.2,0.98,-0.01,99.95
71,24.53,cascade,both,0.9,0.4,1,"2h(0.7%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.7%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",7,42.9,-0.08,-0.01,2.4,0.97,-0.02,99.92
72,24.48,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",22,40.9,0.02,0.00,2.4,1.00,0.00,100.02
73,24.48,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",22,40.9,0.02,0.00,2.4,1.00,0.00,100.02
74,24.48,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",22,40.9,0.02,0.00,2.4,1.00,0.00,100.02
75,24.48,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",22,40.9,0.02,0.00,2.4,1.00,0.00,100.02
76,24.48,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",22,40.9,0.02,0.00,2.4,1.00,0.00,100.02
77,24.48,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B2,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.6%, lookback=5, minLegBars=2, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",22,40.9,0.02,0.00,2.4,1.00,0.00,100.02
78,24.30,cascade,both,0.9,0.4,1,"2h(0.4%,L2,B5,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=2, minLegBars=5, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",10,40.0,0.01,0.00,2.3,1.00,0.00,100.01
79,24.21,cascade,both,0.9,0.4,1,"2h(0.6%,L2,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.6%, lookback=2, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,-0.20,-0.02,2.4,0.95,-0.02,99.80
80,24.19,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,-0.21,-0.02,2.4,0.95,-0.02,99.79
81,24.12,cascade,both,0.9,0.4,1,"2h(0.7%,L3,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.7%, lookback=3, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,-0.25,-0.02,2.4,0.94,-0.03,99.75
82,24.09,cascade,both,0.9,0.4,1,"2h(0.5%,L1,B4,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=1, minLegBars=4, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",12,41.7,-0.41,-0.03,1.4,0.91,-0.05,99.59
83,24.04,cascade,both,0.9,0.4,1,"2h(0.1%,L1,B3,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=1, minLegBars=3, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",15,40.0,-0.13,-0.01,2.3,0.97,-0.01,99.87
84,23.96,cascade,both,0.9,0.4,1,"2h(0.1%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.31,-0.01,2.4,0.96,-0.02,99.69
85,23.96,cascade,both,0.9,0.4,1,"2h(0.2%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.2%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.31,-0.01,2.4,0.96,-0.02,99.69
86,23.96,cascade,both,0.9,0.4,1,"2h(0.3%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.3%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.31,-0.01,2.4,0.96,-0.02,99.69
87,23.96,cascade,both,0.9,0.4,1,"2h(0.4%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.4%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.31,-0.01,2.4,0.96,-0.02,99.69
88,23.96,cascade,both,0.9,0.4,1,"2h(0.5%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.5%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.31,-0.01,2.4,0.96,-0.02,99.69
89,23.96,cascade,both,0.9,0.4,1,"2h(0.6%,L5,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.6%, lookback=5, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",25,40.0,-0.31,-0.01,2.4,0.96,-0.02,99.69
90,23.95,cascade,both,0.9,0.4,1,"2h(0.1%,L2,B1,OF)+1h(0.4%,L4,B4,OF)","2h: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 1h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",35,40.0,-0.42,-0.01,2.4,0.96,-0.02,99.58
