Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
11,6.71,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",8,25.0,-88.26,-11.03,93.2,0.26,-0.54,11.74
12,6.35,cascade,both,0.9,0.4,80,"1h(0.5%,L2,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=2, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",9,22.2,-89.39,-9.93,89.4,0.29,-0.50,10.61
13,6.28,cascade,both,0.9,0.4,80,"1h(0.4%,L3,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=3, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",12,25.0,-92.15,-7.68,94.1,0.19,-0.53,7.85
14,6.14,cascade,both,0.9,0.4,80,"1h(0.6%,L2,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=2, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",4,25.0,-76.15,-19.04,78.6,0.17,-0.73,23.85
15,6.06,cascade,both,0.9,0.4,80,"1h(0.3%,L1,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=1, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",5,20.0,-68.82,-13.76,68.8,0.31,-0.60,31.18
16,5.89,cascade,both,0.9,0.4,80,"1h(0.2%,L1,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=1, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",6,16.7,-78.22,-13.04,81.3,0.38,-0.44,21.78
17,5.83,cascade,both,0.9,0.4,80,"1h(0.6%,L3,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=3, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",9,22.2,-85.87,-9.54,89.4,0.21,-0.61,14.13
18,5.65,cascade,both,0.9,0.4,80,"1h(0.2%,L1,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=1, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",18,22.2,-99.23,-5.51,99.2,0.18,-0.42,0.77
19,5.59,cascade,both,0.9,0.4,80,"1h(0.4%,L1,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=1, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",4,25.0,-81.64,-20.41,89.5,0.09,-0.94,18.36
20,5.39,cascade,both,0.9,0.4,80,"1h(0.6%,L3,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=3, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",5,20.0,-71.39,-14.28,74.4,0.21,-0.71,28.61
21,5.35,cascade,both,0.9,0.4,80,"1h(0.2%,L3,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=3, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",5,20.0,-71.79,-14.36,75.7,0.20,-0.73,28.21
22,5.30,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-87.25,-12.46,89.1,0.37,-0.45,12.75
23,5.30,cascade,both,0.9,0.4,80,"1h(0.2%,L4,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=4, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-87.25,-12.46,89.1,0.37,-0.45,12.75
24,5.27,cascade,both,0.9,0.4,80,"1h(0.4%,L2,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=2, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",5,20.0,-73.73,-14.75,76.5,0.19,-0.75,26.27
25,5.26,cascade,both,0.9,0.4,80,"1h(0.3%,L2,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=2, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-91.43,-13.06,92.8,0.36,-0.43,8.57
26,5.21,cascade,both,0.9,0.4,80,"1h(0.1%,L3,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=3, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",10,20.0,-93.32,-9.33,93.3,0.18,-0.60,6.68
27,5.07,cascade,both,0.9,0.4,80,"1h(0.6%,L2,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=2, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",6,16.7,-81.46,-13.58,81.5,0.26,-0.66,18.54
28,5.03,cascade,both,0.9,0.4,80,"1h(0.6%,L3,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=3, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",5,20.0,-78.34,-15.67,80.6,0.15,-0.96,21.66
29,4.96,cascade,both,0.9,0.4,80,"1h(0.4%,L2,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=2, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",5,20.0,-78.93,-15.79,82.0,0.14,-0.97,21.07
30,4.94,cascade,both,0.9,0.4,80,"1h(0.1%,L1,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=1, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",23,21.7,-99.84,-4.34,99.8,0.09,-0.41,0.16
31,4.92,cascade,both,0.9,0.4,80,"1h(0.2%,L1,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=1, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",9,22.2,-93.89,-10.43,95.4,0.07,-0.65,6.11
32,4.82,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",11,18.2,-96.11,-8.74,96.1,0.18,-0.58,3.89
33,4.82,cascade,both,0.9,0.4,80,"1h(0.2%,L4,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=4, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",11,18.2,-96.11,-8.74,96.1,0.18,-0.58,3.89
34,4.71,cascade,both,0.9,0.4,80,"1h(0.5%,L3,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=3, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",10,20.0,-93.05,-9.30,94.8,0.11,-0.64,6.95
35,4.69,cascade,both,0.9,0.4,80,"1h(0.6%,L1,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=1, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",5,20.0,-86.47,-17.29,86.7,0.10,-0.97,13.53
36,4.57,cascade,both,0.9,0.4,80,"1h(0.1%,L1,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=1, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",6,16.7,-88.61,-14.77,88.6,0.19,-0.64,11.39
37,4.52,cascade,both,0.9,0.4,80,"1h(0.5%,L3,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=3, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",20,20.0,-99.67,-4.98,99.7,0.08,-0.45,0.33
38,4.52,cascade,both,0.9,0.4,80,"1h(0.5%,L4,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",20,20.0,-99.67,-4.98,99.7,0.08,-0.45,0.33
39,4.52,cascade,both,0.9,0.4,80,"1h(0.6%,L4,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",20,20.0,-99.67,-4.98,99.7,0.08,-0.45,0.33
40,4.37,cascade,both,0.9,0.4,80,"1h(0.2%,L2,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=2, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",8,12.5,-95.80,-11.98,95.8,0.28,-0.50,4.20
41,4.35,cascade,both,0.9,0.4,80,"1h(0.5%,L1,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=1, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",5,20.0,-88.56,-17.71,93.5,0.05,-0.95,11.44
42,4.33,cascade,both,0.9,0.4,80,"1h(0.5%,L4,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=4, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",11,18.2,-95.96,-8.72,96.0,0.10,-0.62,4.04
43,4.33,cascade,both,0.9,0.4,80,"1h(0.6%,L4,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",11,18.2,-95.96,-8.72,96.0,0.10,-0.62,4.04
44,4.31,cascade,both,0.9,0.4,80,"1h(0.3%,L4,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=4, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",8,12.5,-91.38,-11.42,91.4,0.27,-0.59,8.62
45,4.25,cascade,both,0.9,0.4,80,"1h(0.1%,L3,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=3, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",21,19.0,-99.79,-4.75,99.8,0.07,-0.44,0.21
46,4.25,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",21,19.0,-99.79,-4.75,99.8,0.07,-0.44,0.21
47,4.25,cascade,both,0.9,0.4,80,"1h(0.2%,L3,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=3, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",21,19.0,-99.79,-4.75,99.8,0.07,-0.44,0.21
48,4.25,cascade,both,0.9,0.4,80,"1h(0.2%,L4,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",21,19.0,-99.79,-4.75,99.8,0.07,-0.44,0.21
49,4.25,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",21,19.0,-99.79,-4.75,99.8,0.07,-0.44,0.21
50,4.25,cascade,both,0.9,0.4,80,"1h(0.3%,L4,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",21,19.0,-99.79,-4.75,99.8,0.07,-0.44,0.21
51,4.25,cascade,both,0.9,0.4,80,"1h(0.4%,L3,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=3, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",21,19.0,-99.79,-4.75,99.8,0.07,-0.44,0.21
52,4.25,cascade,both,0.9,0.4,80,"1h(0.4%,L4,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=4, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",21,19.0,-99.79,-4.75,99.8,0.07,-0.44,0.21
53,4.19,cascade,both,0.9,0.4,80,"1h(0.6%,L1,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=1, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",11,18.2,-97.23,-8.84,97.2,0.08,-0.73,2.77
54,4.17,cascade,both,0.9,0.4,80,"1h(0.3%,L4,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=4, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",12,16.7,-97.37,-8.11,97.4,0.13,-0.58,2.63
55,4.17,cascade,both,0.9,0.4,80,"1h(0.4%,L4,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=4, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",12,16.7,-97.37,-8.11,97.4,0.13,-0.58,2.63
56,3.97,cascade,both,0.9,0.4,80,"1h(0.1%,L2,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=2, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-87.60,-12.51,87.6,0.17,-0.74,12.40
57,3.97,cascade,both,0.9,0.4,80,"1h(0.2%,L2,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=2, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-87.60,-12.51,87.6,0.17,-0.74,12.40
58,3.97,cascade,both,0.9,0.4,80,"1h(0.3%,L2,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=2, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-87.60,-12.51,87.6,0.17,-0.74,12.40
59,3.95,cascade,both,0.9,0.4,80,"1h(0.6%,L3,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=3, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",17,17.6,-99.40,-5.85,99.4,0.06,-0.53,0.60
60,3.82,cascade,both,0.9,0.4,80,"1h(0.1%,L2,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=2, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",23,17.4,-99.93,-4.34,99.9,0.05,-0.41,0.07
61,3.75,cascade,both,0.9,0.4,80,"1h(0.5%,L2,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=2, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",19,15.8,-99.85,-5.26,99.8,0.09,-0.44,0.15
62,3.71,cascade,both,0.9,0.4,80,"1h(0.2%,L1,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=1, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",6,16.7,-87.56,-14.59,92.8,0.06,-0.83,12.44
63,3.68,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-87.73,-12.53,87.7,0.12,-0.80,12.27
64,3.65,cascade,both,0.9,0.4,80,"1h(0.5%,L3,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=3, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",6,16.7,-89.61,-14.94,94.0,0.05,-0.87,10.39
65,3.64,cascade,both,0.9,0.4,80,"1h(0.5%,L3,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=3, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-88.15,-12.59,88.2,0.12,-0.81,11.85
66,3.63,cascade,both,0.9,0.4,80,"1h(0.1%,L3,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=3, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",6,16.7,-90.15,-15.03,94.3,0.04,-0.87,9.85
67,3.61,cascade,both,0.9,0.4,80,"1h(0.4%,L1,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=1, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",12,16.7,-98.64,-8.22,98.6,0.04,-0.58,1.36
68,3.61,cascade,both,0.9,0.4,80,"1h(0.5%,L1,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=1, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",12,16.7,-98.64,-8.22,98.6,0.04,-0.58,1.36
69,3.58,cascade,both,0.9,0.4,80,"1h(0.4%,L2,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=2, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-89.10,-12.73,89.1,0.11,-0.83,10.90
70,3.44,cascade,both,0.9,0.4,80,"1h(0.3%,L1,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=1, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-91.08,-13.01,91.1,0.09,-0.84,8.92
71,3.35,cascade,both,0.9,0.4,80,"1h(0.3%,L2,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=2, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",20,15.0,-99.92,-5.00,99.9,0.05,-0.45,0.08
72,3.35,cascade,both,0.9,0.4,80,"1h(0.4%,L2,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=2, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",20,15.0,-99.92,-5.00,99.9,0.05,-0.45,0.08
73,3.16,cascade,both,0.9,0.4,80,"1h(0.5%,L4,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.5%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-93.95,-13.42,94.0,0.04,-0.82,6.05
74,3.14,cascade,both,0.9,0.4,80,"1h(0.1%,L4,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-94.27,-13.47,94.3,0.04,-0.82,5.73
75,3.14,cascade,both,0.9,0.4,80,"1h(0.2%,L4,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-94.27,-13.47,94.3,0.04,-0.82,5.73
76,3.05,cascade,both,0.9,0.4,80,"1h(0.4%,L3,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=3, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",7,14.3,-93.34,-13.33,96.2,0.03,-0.82,6.66
77,3.05,cascade,both,0.9,0.4,80,"1h(0.2%,L2,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=2, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",22,13.6,-99.96,-4.54,100.0,0.05,-0.43,0.04
78,3.00,cascade,both,0.9,0.4,80,"1h(0.4%,L3,B4,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=3, minLegBars=4, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",8,12.5,-92.40,-11.55,92.4,0.08,-0.82,7.60
79,2.91,cascade,both,0.9,0.4,80,"1h(0.6%,L2,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=2, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",15,13.3,-99.59,-6.64,99.6,0.04,-0.60,0.41
80,2.83,cascade,both,0.9,0.4,80,"1h(0.3%,L1,B1,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=1, minLegBars=1, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",15,13.3,-99.60,-6.64,99.6,0.02,-0.52,0.40
81,2.79,cascade,both,0.9,0.4,80,"1h(0.6%,L4,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.6%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",8,12.5,-96.11,-12.01,96.1,0.04,-0.76,3.89
82,2.69,cascade,both,0.9,0.4,80,"1h(0.3%,L4,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",8,12.5,-96.12,-12.02,96.2,0.03,-0.77,3.88
83,2.69,cascade,both,0.9,0.4,80,"1h(0.4%,L4,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.4%, lookback=4, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",8,12.5,-96.12,-12.02,96.2,0.03,-0.77,3.88
84,2.49,cascade,both,0.9,0.4,80,"1h(0.2%,L3,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=3, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",9,11.1,-96.21,-10.69,96.2,0.04,-0.73,3.79
85,2.18,cascade,both,0.9,0.4,80,"1h(0.3%,L3,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.3%, lookback=3, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",10,10.0,-97.43,-9.74,97.4,0.03,-0.69,2.57
86,1.70,cascade,both,0.9,0.4,80,"1h(0.1%,L1,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=1, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",12,8.3,-99.56,-8.30,99.6,0.00,-0.63,0.44
87,0.00,cascade,both,0.9,0.4,80,"1h(0.1%,L2,B3,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.1%, lookback=2, minLegBars=3, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",8,0.0,-98.47,-12.31,98.5,0.00,-0.79,1.53
88,0.00,cascade,both,0.9,0.4,80,"1h(0.2%,L2,B2,OF)+4h(0.4%,L3,B4,OF)","1h: swing=0.2%, lookback=2, minLegBars=2, opposite=false | 4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",3,0.0,-76.89,-25.63,76.9,0.00,-1.87,23.11
