Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
21,16.20,cascade,both,0.9,0.4,1,"4h(0.3%,L3,B1)","4h: swing=0.3%, lookback=3, minLegBars=1",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
22,16.20,cascade,both,0.9,0.4,1,"4h(0.4%,L3,B1)","4h: swing=0.4%, lookback=3, minLegBars=1",50,26.0,-9.88,-0.20,11.7,0.50,-0.34,90.12
23,16.20,cascade,both,0.9,0.4,1,"4h(0.2%,L4,B1)","4h: swing=0.2%, lookback=4, minLegBars=1",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
24,16.20,cascade,both,0.9,0.4,1,"4h(0.3%,L4,B1)","4h: swing=0.3%, lookback=4, minLegBars=1",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
25,16.20,cascade,both,0.9,0.4,1,"4h(0.4%,L4,B1)","4h: swing=0.4%, lookback=4, minLegBars=1",40,25.0,-8.31,-0.21,10.1,0.48,-0.36,91.69
26,16.12,cascade,both,0.9,0.4,1,"4h(0.4%,L1,B1)","4h: swing=0.4%, lookback=1, minLegBars=1",50,26.0,-10.46,-0.21,11.7,0.49,-0.36,89.54
27,16.05,cascade,both,0.9,0.4,1,"4h(0.4%,L2,B1)","4h: swing=0.4%, lookback=2, minLegBars=1",58,25.9,-11.24,-0.19,12.5,0.51,-0.34,88.76
28,15.80,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B1)","4h: swing=0.2%, lookback=2, minLegBars=1",59,25.4,-11.70,-0.20,13.0,0.50,-0.35,88.30
29,15.80,cascade,both,0.9,0.4,1,"4h(0.3%,L2,B1)","4h: swing=0.3%, lookback=2, minLegBars=1",59,25.4,-11.70,-0.20,13.0,0.50,-0.35,88.30
30,15.27,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B4)","4h: swing=0.2%, lookback=1, minLegBars=4",20,20.0,-5.69,-0.28,5.9,0.37,-0.51,94.31
31,15.27,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B4)","4h: swing=0.2%, lookback=2, minLegBars=4",20,20.0,-5.69,-0.28,5.9,0.37,-0.51,94.31
32,15.27,cascade,both,0.9,0.4,1,"4h(0.3%,L1,B4)","4h: swing=0.3%, lookback=1, minLegBars=4",20,20.0,-5.69,-0.28,5.9,0.37,-0.51,94.31
33,15.27,cascade,both,0.9,0.4,1,"4h(0.3%,L2,B4)","4h: swing=0.3%, lookback=2, minLegBars=4",20,20.0,-5.69,-0.28,5.9,0.37,-0.51,94.31
34,15.27,cascade,both,0.9,0.4,1,"4h(0.4%,L2,B4)","4h: swing=0.4%, lookback=2, minLegBars=4",20,20.0,-5.69,-0.28,5.9,0.37,-0.51,94.31
35,15.24,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B2)","4h: swing=0.2%, lookback=2, minLegBars=2",35,22.9,-8.95,-0.26,10.3,0.41,-0.45,91.05
36,15.24,cascade,both,0.9,0.4,1,"4h(0.3%,L2,B2)","4h: swing=0.3%, lookback=2, minLegBars=2",35,22.9,-8.95,-0.26,10.3,0.41,-0.45,91.05
37,14.99,cascade,both,0.9,0.4,1,"4h(0.3%,L1,B1)","4h: swing=0.3%, lookback=1, minLegBars=1",59,23.7,-13.01,-0.22,13.8,0.45,-0.40,86.99
38,14.98,cascade,both,0.9,0.4,1,"4h(0.2%,L3,B5)","4h: swing=0.2%, lookback=3, minLegBars=5",15,20.0,-4.62,-0.31,6.4,0.34,-0.56,95.38
39,14.98,cascade,both,0.9,0.4,1,"4h(0.3%,L3,B5)","4h: swing=0.3%, lookback=3, minLegBars=5",15,20.0,-4.62,-0.31,6.4,0.34,-0.56,95.38
40,14.98,cascade,both,0.9,0.4,1,"4h(0.4%,L3,B5)","4h: swing=0.4%, lookback=3, minLegBars=5",15,20.0,-4.62,-0.31,6.4,0.34,-0.56,95.38
41,14.88,cascade,both,0.9,0.4,1,"4h(0.4%,L2,B3)","4h: swing=0.4%, lookback=2, minLegBars=3",25,20.0,-6.89,-0.28,7.8,0.36,-0.50,93.11
42,14.54,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B3)","4h: swing=0.2%, lookback=2, minLegBars=3",26,19.2,-7.40,-0.28,8.3,0.35,-0.52,92.60
43,14.54,cascade,both,0.9,0.4,1,"4h(0.3%,L2,B3)","4h: swing=0.3%, lookback=2, minLegBars=3",26,19.2,-7.40,-0.28,8.3,0.35,-0.52,92.60
44,14.43,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B3)","4h: swing=0.2%, lookback=1, minLegBars=3",26,19.2,-7.61,-0.29,8.5,0.34,-0.54,92.39
45,14.43,cascade,both,0.9,0.4,1,"4h(0.3%,L1,B3)","4h: swing=0.3%, lookback=1, minLegBars=3",26,19.2,-7.61,-0.29,8.5,0.34,-0.54,92.39
46,14.34,cascade,both,0.9,0.4,1,"4h(0.4%,L2,B2)","4h: swing=0.4%, lookback=2, minLegBars=2",34,20.6,-9.64,-0.28,10.9,0.36,-0.52,90.36
47,14.28,cascade,both,0.9,0.4,1,"4h(0.4%,L1,B2)","4h: swing=0.4%, lookback=1, minLegBars=2",30,20.0,-9.13,-0.30,10.2,0.35,-0.54,90.87
48,14.26,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B1)","4h: swing=0.2%, lookback=1, minLegBars=1",62,22.6,-14.51,-0.23,15.3,0.42,-0.43,85.49
49,13.97,cascade,both,0.9,0.4,1,"4h(0.2%,L3,B2)","4h: swing=0.2%, lookback=3, minLegBars=2",31,19.4,-9.26,-0.30,10.7,0.34,-0.56,90.74
50,13.97,cascade,both,0.9,0.4,1,"4h(0.3%,L3,B2)","4h: swing=0.3%, lookback=3, minLegBars=2",31,19.4,-9.26,-0.30,10.7,0.34,-0.56,90.74
51,13.97,cascade,both,0.9,0.4,1,"4h(0.4%,L3,B2)","4h: swing=0.4%, lookback=3, minLegBars=2",31,19.4,-9.26,-0.30,10.7,0.34,-0.56,90.74
52,13.92,cascade,both,0.9,0.4,1,"4h(0.3%,L1,B2)","4h: swing=0.3%, lookback=1, minLegBars=2",36,19.4,-10.68,-0.30,11.3,0.34,-0.55,89.32
53,13.59,cascade,both,0.9,0.4,1,"4h(0.4%,L1,B4)","4h: swing=0.4%, lookback=1, minLegBars=4",18,16.7,-6.58,-0.37,7.5,0.27,-0.70,93.42
54,13.40,cascade,both,0.9,0.4,1,"4h(0.4%,L1,B5)","4h: swing=0.4%, lookback=1, minLegBars=5",14,14.3,-5.22,-0.37,6.0,0.26,-0.70,94.78
55,13.32,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B2)","4h: swing=0.2%, lookback=1, minLegBars=2",38,18.4,-11.74,-0.31,12.3,0.31,-0.60,88.26
56,12.88,cascade,both,0.9,0.4,1,"4h(0.2%,L2,B5)","4h: swing=0.2%, lookback=2, minLegBars=5",15,13.3,-5.63,-0.38,6.5,0.23,-0.79,94.37
57,12.88,cascade,both,0.9,0.4,1,"4h(0.3%,L2,B5)","4h: swing=0.3%, lookback=2, minLegBars=5",15,13.3,-5.63,-0.38,6.5,0.23,-0.79,94.37
58,12.88,cascade,both,0.9,0.4,1,"4h(0.4%,L2,B5)","4h: swing=0.4%, lookback=2, minLegBars=5",15,13.3,-5.63,-0.38,6.5,0.23,-0.79,94.37
59,12.85,cascade,both,0.9,0.4,1,"4h(0.2%,L5,B4)","4h: swing=0.2%, lookback=5, minLegBars=4",15,13.3,-5.68,-0.38,6.0,0.21,-0.85,94.32
60,12.85,cascade,both,0.9,0.4,1,"4h(0.3%,L5,B4)","4h: swing=0.3%, lookback=5, minLegBars=4",15,13.3,-5.68,-0.38,6.0,0.21,-0.85,94.32
61,12.85,cascade,both,0.9,0.4,1,"4h(0.4%,L5,B4)","4h: swing=0.4%, lookback=5, minLegBars=4",15,13.3,-5.68,-0.38,6.0,0.21,-0.85,94.32
62,12.68,cascade,both,0.9,0.4,1,"4h(0.2%,L5,B1)","4h: swing=0.2%, lookback=5, minLegBars=1",32,15.6,-10.56,-0.33,10.8,0.26,-0.71,89.44
63,12.68,cascade,both,0.9,0.4,1,"4h(0.3%,L5,B1)","4h: swing=0.3%, lookback=5, minLegBars=1",32,15.6,-10.56,-0.33,10.8,0.26,-0.71,89.44
64,12.68,cascade,both,0.9,0.4,1,"4h(0.4%,L5,B1)","4h: swing=0.4%, lookback=5, minLegBars=1",32,15.6,-10.56,-0.33,10.8,0.26,-0.71,89.44
65,11.02,cascade,both,0.9,0.4,1,"4h(0.2%,L5,B2)","4h: swing=0.2%, lookback=5, minLegBars=2",21,9.5,-8.89,-0.42,9.1,0.14,-1.13,91.11
66,11.02,cascade,both,0.9,0.4,1,"4h(0.3%,L5,B2)","4h: swing=0.3%, lookback=5, minLegBars=2",21,9.5,-8.89,-0.42,9.1,0.14,-1.13,91.11
67,11.02,cascade,both,0.9,0.4,1,"4h(0.4%,L5,B2)","4h: swing=0.4%, lookback=5, minLegBars=2",21,9.5,-8.89,-0.42,9.1,0.14,-1.13,91.11
68,10.46,cascade,both,0.9,0.4,1,"4h(0.3%,L1,B5)","4h: swing=0.3%, lookback=1, minLegBars=5",16,6.3,-7.17,-0.45,7.2,0.10,-1.28,92.83
69,10.22,cascade,both,0.9,0.4,1,"4h(0.2%,L1,B5)","4h: swing=0.2%, lookback=1, minLegBars=5",16,6.3,-8.04,-0.50,8.0,0.09,-1.49,91.96
70,10.06,cascade,both,0.9,0.4,1,"4h(0.2%,L5,B3)","4h: swing=0.2%, lookback=5, minLegBars=3",17,5.9,-8.37,-0.49,8.4,0.08,-1.52,91.63
71,10.06,cascade,both,0.9,0.4,1,"4h(0.3%,L5,B3)","4h: swing=0.3%, lookback=5, minLegBars=3",17,5.9,-8.37,-0.49,8.4,0.08,-1.52,91.63
72,10.06,cascade,both,0.9,0.4,1,"4h(0.4%,L5,B3)","4h: swing=0.4%, lookback=5, minLegBars=3",17,5.9,-8.37,-0.49,8.4,0.08,-1.52,91.63
73,8.57,cascade,both,0.9,0.4,1,"4h(0.2%,L5,B5)","4h: swing=0.2%, lookback=5, minLegBars=5",13,0.0,-7.16,-0.55,7.2,0.00,-15.15,92.84
74,8.57,cascade,both,0.9,0.4,1,"4h(0.3%,L5,B5)","4h: swing=0.3%, lookback=5, minLegBars=5",13,0.0,-7.16,-0.55,7.2,0.00,-15.15,92.84
75,8.57,cascade,both,0.9,0.4,1,"4h(0.4%,L5,B5)","4h: swing=0.4%, lookback=5, minLegBars=5",13,0.0,-7.16,-0.55,7.2,0.00,-15.15,92.84
