Rank,Score,Trading Mode,Direction,Take Profit,Stop Loss,Leverage,Timeframes,Detailed Timeframes,Total Trades,Win Rate %,Total PnL,Avg PnL,Max Drawdown %,Profit Factor,Sharpe Ratio,Final Capital
11,7.04,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B4,OF)","4h: swing=0.5%, lookback=1, minLegBars=4, opposite=false",38,26.3,-99.97,-2.63,100.0,0.27,-0.31,0.03
12,6.97,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B2,OF)","4h: swing=0.4%, lookback=2, minLegBars=2, opposite=false",74,27.0,-100.00,-1.35,100.0,0.23,-0.24,0.00
13,6.97,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B2,OF)","4h: swing=0.1%, lookback=2, minLegBars=2, opposite=false",76,27.6,-100.00,-1.32,100.0,0.22,-0.25,0.00
14,6.97,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B2,OF)","4h: swing=0.2%, lookback=2, minLegBars=2, opposite=false",76,27.6,-100.00,-1.32,100.0,0.22,-0.25,0.00
15,6.97,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B2,OF)","4h: swing=0.3%, lookback=2, minLegBars=2, opposite=false",76,27.6,-100.00,-1.32,100.0,0.22,-0.25,0.00
16,6.96,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B2,OF)","4h: swing=0.6%, lookback=4, minLegBars=2, opposite=false",60,26.7,-100.00,-1.67,100.0,0.24,-0.26,0.00
17,6.85,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B3,OF)","4h: swing=0.1%, lookback=1, minLegBars=3, opposite=false",58,24.1,-100.00,-1.72,100.0,0.30,-0.22,0.00
18,6.64,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B2,OF)","4h: swing=0.5%, lookback=2, minLegBars=2, opposite=false",67,26.9,-100.00,-1.49,100.0,0.19,-0.26,0.00
19,6.48,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B4,OF)","4h: swing=0.6%, lookback=1, minLegBars=4, opposite=false",36,25.0,-99.96,-2.78,100.0,0.22,-0.32,0.04
20,6.47,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B2,OF)","4h: swing=0.7%, lookback=4, minLegBars=2, opposite=false",59,25.4,-100.00,-1.69,100.0,0.21,-0.27,0.00
21,6.28,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B4,OF)","4h: swing=0.1%, lookback=4, minLegBars=4, opposite=false",36,22.2,-99.97,-2.78,100.0,0.28,-0.27,0.03
22,6.28,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B4,OF)","4h: swing=0.2%, lookback=4, minLegBars=4, opposite=false",36,22.2,-99.97,-2.78,100.0,0.28,-0.27,0.03
23,6.28,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B4,OF)","4h: swing=0.3%, lookback=4, minLegBars=4, opposite=false",36,22.2,-99.97,-2.78,100.0,0.28,-0.27,0.03
24,6.28,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B4,OF)","4h: swing=0.4%, lookback=4, minLegBars=4, opposite=false",36,22.2,-99.97,-2.78,100.0,0.28,-0.27,0.03
25,6.28,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B4,OF)","4h: swing=0.5%, lookback=4, minLegBars=4, opposite=false",36,22.2,-99.97,-2.78,100.0,0.28,-0.27,0.03
26,6.28,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B4,OF)","4h: swing=0.6%, lookback=4, minLegBars=4, opposite=false",36,22.2,-99.97,-2.78,100.0,0.28,-0.27,0.03
27,6.24,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B4,OF)","4h: swing=0.7%, lookback=4, minLegBars=4, opposite=false",36,22.2,-99.98,-2.78,100.0,0.27,-0.26,0.02
28,6.22,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B2,OF)","4h: swing=0.6%, lookback=1, minLegBars=2, opposite=false",57,26.3,-100.00,-1.75,100.0,0.14,-0.28,0.00
29,6.15,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B1,OF)","4h: swing=0.7%, lookback=2, minLegBars=1, opposite=false",103,29.1,-100.00,-0.97,100.0,0.05,-0.21,0.00
30,6.11,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B2,OF)","4h: swing=0.5%, lookback=1, minLegBars=2, opposite=false",61,24.6,-100.00,-1.64,100.0,0.18,-0.27,0.00
31,6.06,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B1,OF)","4h: swing=0.6%, lookback=2, minLegBars=1, opposite=false",108,28.7,-100.00,-0.93,100.0,0.05,-0.21,0.00
32,6.05,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B2,OF)","4h: swing=0.6%, lookback=2, minLegBars=2, opposite=false",67,25.4,-100.00,-1.49,100.0,0.15,-0.26,0.00
33,6.02,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B4,OF)","4h: swing=0.3%, lookback=1, minLegBars=4, opposite=false",42,23.8,-99.99,-2.38,100.0,0.19,-0.30,0.01
34,6.02,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B2,OF)","4h: swing=0.7%, lookback=2, minLegBars=2, opposite=false",67,25.4,-100.00,-1.49,100.0,0.14,-0.26,0.00
35,6.00,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B1,OF)","4h: swing=0.5%, lookback=2, minLegBars=1, opposite=false",112,28.6,-100.00,-0.89,100.0,0.04,-0.20,0.00
36,5.93,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B2,OF)","4h: swing=0.7%, lookback=1, minLegBars=2, opposite=false",53,24.5,-100.00,-1.89,100.0,0.15,-0.29,0.00
37,5.90,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B1,OF)","4h: swing=0.4%, lookback=2, minLegBars=1, opposite=false",118,28.0,-100.00,-0.85,100.0,0.05,-0.20,0.00
38,5.88,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B4,OF)","4h: swing=0.1%, lookback=5, minLegBars=4, opposite=false",33,21.2,-99.98,-3.03,100.0,0.25,-0.28,0.02
39,5.88,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B4,OF)","4h: swing=0.2%, lookback=5, minLegBars=4, opposite=false",33,21.2,-99.98,-3.03,100.0,0.25,-0.28,0.02
40,5.88,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B4,OF)","4h: swing=0.3%, lookback=5, minLegBars=4, opposite=false",33,21.2,-99.98,-3.03,100.0,0.25,-0.28,0.02
41,5.88,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B4,OF)","4h: swing=0.4%, lookback=5, minLegBars=4, opposite=false",33,21.2,-99.98,-3.03,100.0,0.25,-0.28,0.02
42,5.88,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B4,OF)","4h: swing=0.5%, lookback=5, minLegBars=4, opposite=false",33,21.2,-99.98,-3.03,100.0,0.25,-0.28,0.02
43,5.85,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B3,OF)","4h: swing=0.4%, lookback=1, minLegBars=3, opposite=false",50,26.0,-100.00,-2.00,100.0,0.10,-0.30,0.00
44,5.75,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B2,OF)","4h: swing=0.4%, lookback=1, minLegBars=2, opposite=false",68,23.5,-100.00,-1.47,100.0,0.16,-0.25,0.00
45,5.70,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B1,OF)","4h: swing=0.1%, lookback=2, minLegBars=1, opposite=false",123,27.6,-100.00,-0.81,100.0,0.03,-0.20,0.00
46,5.67,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B2,OF)","4h: swing=0.3%, lookback=1, minLegBars=2, opposite=false",77,23.4,-100.00,-1.30,100.0,0.15,-0.24,0.00
47,5.58,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B1,OF)","4h: swing=0.2%, lookback=2, minLegBars=1, opposite=false",122,27.0,-100.00,-0.82,100.0,0.03,-0.20,0.00
48,5.58,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B1,OF)","4h: swing=0.3%, lookback=2, minLegBars=1, opposite=false",122,27.0,-100.00,-0.82,100.0,0.03,-0.20,0.00
49,5.56,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B1,OF)","4h: swing=0.7%, lookback=1, minLegBars=1, opposite=false",74,24.3,-100.00,-1.35,100.0,0.10,-0.25,0.00
50,5.52,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B2,OF)","4h: swing=0.1%, lookback=3, minLegBars=2, opposite=false",70,22.9,-100.00,-1.43,100.0,0.14,-0.24,0.00
51,5.52,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B2,OF)","4h: swing=0.2%, lookback=3, minLegBars=2, opposite=false",70,22.9,-100.00,-1.43,100.0,0.14,-0.24,0.00
52,5.52,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B2,OF)","4h: swing=0.3%, lookback=3, minLegBars=2, opposite=false",70,22.9,-100.00,-1.43,100.0,0.14,-0.24,0.00
53,5.52,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B2,OF)","4h: swing=0.4%, lookback=3, minLegBars=2, opposite=false",70,22.9,-100.00,-1.43,100.0,0.14,-0.24,0.00
54,5.50,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B1,OF)","4h: swing=0.4%, lookback=1, minLegBars=1, opposite=false",109,26.6,-100.00,-0.92,100.0,0.03,-0.21,0.00
55,5.48,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B2,OF)","4h: swing=0.1%, lookback=1, minLegBars=2, opposite=false",85,23.5,-100.00,-1.18,100.0,0.12,-0.23,0.00
56,5.39,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B3,OF)","4h: swing=0.1%, lookback=4, minLegBars=3, opposite=false",46,23.9,-100.00,-2.17,100.0,0.09,-0.33,0.00
57,5.39,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B3,OF)","4h: swing=0.2%, lookback=4, minLegBars=3, opposite=false",46,23.9,-100.00,-2.17,100.0,0.09,-0.33,0.00
58,5.39,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B3,OF)","4h: swing=0.3%, lookback=4, minLegBars=3, opposite=false",46,23.9,-100.00,-2.17,100.0,0.09,-0.33,0.00
59,5.39,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B3,OF)","4h: swing=0.4%, lookback=4, minLegBars=3, opposite=false",46,23.9,-100.00,-2.17,100.0,0.09,-0.33,0.00
60,5.39,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B3,OF)","4h: swing=0.5%, lookback=4, minLegBars=3, opposite=false",46,23.9,-100.00,-2.17,100.0,0.09,-0.33,0.00
61,5.39,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B3,OF)","4h: swing=0.6%, lookback=4, minLegBars=3, opposite=false",46,23.9,-100.00,-2.17,100.0,0.09,-0.33,0.00
62,5.36,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B4,OF)","4h: swing=0.2%, lookback=1, minLegBars=4, opposite=false",43,20.9,-100.00,-2.33,100.0,0.18,-0.29,0.00
63,5.36,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B2,OF)","4h: swing=0.5%, lookback=3, minLegBars=2, opposite=false",68,22.1,-100.00,-1.47,100.0,0.14,-0.24,0.00
64,5.30,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B4,OF)","4h: swing=0.5%, lookback=2, minLegBars=4, opposite=false",39,25.6,-99.97,-2.56,100.0,0.03,-0.38,0.03
65,5.26,cascade,both,0.9,0.4,80,"4h(0.7%,L1,B3,OF)","4h: swing=0.7%, lookback=1, minLegBars=3, opposite=false",44,20.5,-100.00,-2.27,100.0,0.18,-0.28,0.00
66,5.25,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B1,OF)","4h: swing=0.1%, lookback=1, minLegBars=1, opposite=false",141,24.1,-100.00,-0.71,100.0,0.06,-0.19,0.00
67,5.24,cascade,both,0.9,0.4,80,"4h(0.4%,L1,B4,OF)","4h: swing=0.4%, lookback=1, minLegBars=4, opposite=false",40,20.0,-100.00,-2.50,100.0,0.19,-0.30,0.00
68,5.23,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B4,OF)","4h: swing=0.6%, lookback=5, minLegBars=4, opposite=false",33,18.2,-99.99,-3.03,100.0,0.24,-0.28,0.01
69,5.23,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B4,OF)","4h: swing=0.7%, lookback=5, minLegBars=4, opposite=false",33,18.2,-99.99,-3.03,100.0,0.24,-0.28,0.01
70,5.21,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B1,OF)","4h: swing=0.5%, lookback=3, minLegBars=1, opposite=false",105,24.8,-100.00,-0.95,100.0,0.04,-0.20,0.00
71,5.18,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B1,OF)","4h: swing=0.6%, lookback=3, minLegBars=1, opposite=false",102,24.5,-100.00,-0.98,100.0,0.04,-0.20,0.00
72,5.17,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B1,OF)","4h: swing=0.1%, lookback=4, minLegBars=1, opposite=false",90,24.4,-100.00,-1.11,100.0,0.04,-0.23,0.00
73,5.17,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B1,OF)","4h: swing=0.2%, lookback=4, minLegBars=1, opposite=false",90,24.4,-100.00,-1.11,100.0,0.04,-0.23,0.00
74,5.17,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B1,OF)","4h: swing=0.3%, lookback=4, minLegBars=1, opposite=false",90,24.4,-100.00,-1.11,100.0,0.04,-0.23,0.00
75,5.17,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B1,OF)","4h: swing=0.4%, lookback=4, minLegBars=1, opposite=false",90,24.4,-100.00,-1.11,100.0,0.04,-0.23,0.00
76,5.17,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B1,OF)","4h: swing=0.5%, lookback=4, minLegBars=1, opposite=false",90,24.4,-100.00,-1.11,100.0,0.04,-0.23,0.00
77,5.11,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B1,OF)","4h: swing=0.1%, lookback=3, minLegBars=1, opposite=false",107,24.3,-100.00,-0.93,100.0,0.04,-0.20,0.00
78,5.11,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B1,OF)","4h: swing=0.2%, lookback=3, minLegBars=1, opposite=false",107,24.3,-100.00,-0.93,100.0,0.04,-0.20,0.00
79,5.11,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B1,OF)","4h: swing=0.3%, lookback=3, minLegBars=1, opposite=false",107,24.3,-100.00,-0.93,100.0,0.04,-0.20,0.00
80,5.11,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B1,OF)","4h: swing=0.4%, lookback=3, minLegBars=1, opposite=false",107,24.3,-100.00,-0.93,100.0,0.04,-0.20,0.00
81,5.10,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B3,OF)","4h: swing=0.5%, lookback=2, minLegBars=3, opposite=false",51,23.5,-100.00,-1.96,100.0,0.06,-0.30,0.00
82,5.08,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B2,OF)","4h: swing=0.6%, lookback=3, minLegBars=2, opposite=false",66,21.2,-100.00,-1.52,100.0,0.13,-0.25,0.00
83,5.05,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B1,OF)","4h: swing=0.3%, lookback=1, minLegBars=1, opposite=false",123,24.4,-100.00,-0.81,100.0,0.03,-0.19,0.00
84,5.03,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B3,OF)","4h: swing=0.5%, lookback=1, minLegBars=3, opposite=false",48,22.9,-100.00,-2.08,100.0,0.07,-0.31,0.00
85,5.00,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B1,OF)","4h: swing=0.6%, lookback=4, minLegBars=1, opposite=false",89,23.6,-100.00,-1.12,100.0,0.04,-0.23,0.00
86,4.95,cascade,both,0.9,0.4,80,"4h(0.7%,L2,B3,OF)","4h: swing=0.7%, lookback=2, minLegBars=3, opposite=false",47,23.4,-100.00,-2.13,100.0,0.04,-0.32,0.00
87,4.90,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B1,OF)","4h: swing=0.7%, lookback=4, minLegBars=1, opposite=false",87,23.0,-100.00,-1.15,100.0,0.05,-0.23,0.00
88,4.89,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B4,OF)","4h: swing=0.5%, lookback=3, minLegBars=4, opposite=false",38,23.7,-99.99,-2.63,100.0,0.02,-0.36,0.01
89,4.88,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B1,OF)","4h: swing=0.7%, lookback=3, minLegBars=1, opposite=false",100,23.0,-100.00,-1.00,100.0,0.04,-0.21,0.00
90,4.84,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B4,OF)","4h: swing=0.1%, lookback=1, minLegBars=4, opposite=false",43,18.6,-100.00,-2.33,100.0,0.17,-0.29,0.00
91,4.83,cascade,both,0.9,0.4,80,"4h(0.5%,L3,B3,OF)","4h: swing=0.5%, lookback=3, minLegBars=3, opposite=false",49,22.4,-100.00,-2.04,100.0,0.05,-0.31,0.00
92,4.82,cascade,both,0.9,0.4,80,"4h(0.7%,L3,B2,OF)","4h: swing=0.7%, lookback=3, minLegBars=2, opposite=false",65,20.0,-100.00,-1.54,100.0,0.12,-0.25,0.00
93,4.81,cascade,both,0.9,0.4,80,"4h(0.1%,L5,B1,OF)","4h: swing=0.1%, lookback=5, minLegBars=1, opposite=false",72,20.8,-100.00,-1.39,100.0,0.10,-0.23,0.00
94,4.81,cascade,both,0.9,0.4,80,"4h(0.2%,L5,B1,OF)","4h: swing=0.2%, lookback=5, minLegBars=1, opposite=false",72,20.8,-100.00,-1.39,100.0,0.10,-0.23,0.00
95,4.81,cascade,both,0.9,0.4,80,"4h(0.3%,L5,B1,OF)","4h: swing=0.3%, lookback=5, minLegBars=1, opposite=false",72,20.8,-100.00,-1.39,100.0,0.10,-0.23,0.00
96,4.81,cascade,both,0.9,0.4,80,"4h(0.4%,L5,B1,OF)","4h: swing=0.4%, lookback=5, minLegBars=1, opposite=false",72,20.8,-100.00,-1.39,100.0,0.10,-0.23,0.00
97,4.81,cascade,both,0.9,0.4,80,"4h(0.5%,L5,B1,OF)","4h: swing=0.5%, lookback=5, minLegBars=1, opposite=false",72,20.8,-100.00,-1.39,100.0,0.10,-0.23,0.00
98,4.76,cascade,both,0.9,0.4,80,"4h(0.5%,L1,B1,OF)","4h: swing=0.5%, lookback=1, minLegBars=1, opposite=false",96,22.9,-100.00,-1.04,100.0,0.03,-0.22,0.00
99,4.71,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B4,OF)","4h: swing=0.6%, lookback=2, minLegBars=4, opposite=false",39,23.1,-99.99,-2.56,100.0,0.01,-0.38,0.01
100,4.67,cascade,both,0.9,0.4,80,"4h(0.3%,L1,B3,OF)","4h: swing=0.3%, lookback=1, minLegBars=3, opposite=false",54,20.4,-100.00,-1.85,100.0,0.09,-0.29,0.00
101,4.67,cascade,both,0.9,0.4,80,"4h(0.5%,L2,B5,OF)","4h: swing=0.5%, lookback=2, minLegBars=5, opposite=false",32,21.9,-99.97,-3.12,100.0,0.04,-0.43,0.03
102,4.64,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B1,OF)","4h: swing=0.2%, lookback=1, minLegBars=1, opposite=false",132,22.7,-100.00,-0.76,100.0,0.01,-0.19,0.00
103,4.59,cascade,both,0.9,0.4,80,"4h(0.6%,L5,B1,OF)","4h: swing=0.6%, lookback=5, minLegBars=1, opposite=false",71,19.7,-100.00,-1.41,100.0,0.10,-0.23,0.00
104,4.59,cascade,both,0.9,0.4,80,"4h(0.7%,L5,B1,OF)","4h: swing=0.7%, lookback=5, minLegBars=1, opposite=false",71,19.7,-100.00,-1.41,100.0,0.10,-0.23,0.00
105,4.57,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B2,OF)","4h: swing=0.2%, lookback=1, minLegBars=2, opposite=false",81,21.0,-100.00,-1.23,100.0,0.06,-0.24,0.00
106,4.56,cascade,both,0.9,0.4,80,"4h(0.6%,L1,B1,OF)","4h: swing=0.6%, lookback=1, minLegBars=1, opposite=false",87,21.8,-100.00,-1.15,100.0,0.03,-0.23,0.00
107,4.49,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B3,OF)","4h: swing=0.4%, lookback=2, minLegBars=3, opposite=false",53,20.8,-100.00,-1.89,100.0,0.05,-0.30,0.00
108,4.42,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B3,OF)","4h: swing=0.1%, lookback=3, minLegBars=3, opposite=false",49,20.4,-100.00,-2.04,100.0,0.05,-0.31,0.00
109,4.42,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B3,OF)","4h: swing=0.2%, lookback=3, minLegBars=3, opposite=false",49,20.4,-100.00,-2.04,100.0,0.05,-0.31,0.00
110,4.42,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B3,OF)","4h: swing=0.3%, lookback=3, minLegBars=3, opposite=false",49,20.4,-100.00,-2.04,100.0,0.05,-0.31,0.00
111,4.42,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B3,OF)","4h: swing=0.4%, lookback=3, minLegBars=3, opposite=false",49,20.4,-100.00,-2.04,100.0,0.05,-0.31,0.00
112,4.39,cascade,both,0.9,0.4,80,"4h(0.2%,L1,B3,OF)","4h: swing=0.2%, lookback=1, minLegBars=3, opposite=false",55,20.0,-100.00,-1.82,100.0,0.06,-0.29,0.00
113,4.37,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B3,OF)","4h: swing=0.1%, lookback=2, minLegBars=3, opposite=false",54,20.4,-100.00,-1.85,100.0,0.04,-0.30,0.00
114,4.30,cascade,both,0.9,0.4,80,"4h(0.6%,L3,B4,OF)","4h: swing=0.6%, lookback=3, minLegBars=4, opposite=false",38,21.1,-99.99,-2.63,100.0,0.01,-0.36,0.01
115,4.29,cascade,both,0.9,0.4,80,"4h(0.1%,L1,B5,OF)","4h: swing=0.1%, lookback=1, minLegBars=5, opposite=false",35,20.0,-99.99,-2.86,100.0,0.04,-0.40,0.01
116,4.20,cascade,both,0.9,0.4,80,"4h(0.1%,L2,B5,OF)","4h: swing=0.1%, lookback=2, minLegBars=5, opposite=false",34,20.6,-99.98,-2.94,100.0,0.01,-0.41,0.02
117,4.20,cascade,both,0.9,0.4,80,"4h(0.2%,L2,B5,OF)","4h: swing=0.2%, lookback=2, minLegBars=5, opposite=false",34,20.6,-99.98,-2.94,100.0,0.01,-0.41,0.02
118,4.20,cascade,both,0.9,0.4,80,"4h(0.3%,L2,B5,OF)","4h: swing=0.3%, lookback=2, minLegBars=5, opposite=false",34,20.6,-99.98,-2.94,100.0,0.01,-0.41,0.02
119,4.20,cascade,both,0.9,0.4,80,"4h(0.4%,L2,B5,OF)","4h: swing=0.4%, lookback=2, minLegBars=5, opposite=false",34,20.6,-99.98,-2.94,100.0,0.01,-0.41,0.02
120,4.18,cascade,both,0.9,0.4,80,"4h(0.1%,L4,B5,OF)","4h: swing=0.1%, lookback=4, minLegBars=5, opposite=false",30,20.0,-99.97,-3.33,100.0,0.03,-0.42,0.03
121,4.18,cascade,both,0.9,0.4,80,"4h(0.2%,L4,B5,OF)","4h: swing=0.2%, lookback=4, minLegBars=5, opposite=false",30,20.0,-99.97,-3.33,100.0,0.03,-0.42,0.03
122,4.18,cascade,both,0.9,0.4,80,"4h(0.3%,L4,B5,OF)","4h: swing=0.3%, lookback=4, minLegBars=5, opposite=false",30,20.0,-99.97,-3.33,100.0,0.03,-0.42,0.03
123,4.18,cascade,both,0.9,0.4,80,"4h(0.4%,L4,B5,OF)","4h: swing=0.4%, lookback=4, minLegBars=5, opposite=false",30,20.0,-99.97,-3.33,100.0,0.03,-0.42,0.03
124,4.18,cascade,both,0.9,0.4,80,"4h(0.5%,L4,B5,OF)","4h: swing=0.5%, lookback=4, minLegBars=5, opposite=false",30,20.0,-99.97,-3.33,100.0,0.03,-0.42,0.03
125,4.18,cascade,both,0.9,0.4,80,"4h(0.6%,L4,B5,OF)","4h: swing=0.6%, lookback=4, minLegBars=5, opposite=false",30,20.0,-99.97,-3.33,100.0,0.03,-0.42,0.03
126,4.18,cascade,both,0.9,0.4,80,"4h(0.7%,L4,B5,OF)","4h: swing=0.7%, lookback=4, minLegBars=5, opposite=false",30,20.0,-99.97,-3.33,100.0,0.03,-0.42,0.03
127,4.13,cascade,both,0.9,0.4,80,"4h(0.6%,L2,B3,OF)","4h: swing=0.6%, lookback=2, minLegBars=3, opposite=false",49,20.4,-100.00,-2.04,100.0,0.01,-0.31,0.00
128,4.11,cascade,both,0.9,0.4,80,"4h(0.1%,L3,B4,OF)","4h: swing=0.1%, lookback=3, minLegBars=4, opposite=false",40,20.0,-100.00,-2.50,100.0,0.02,-0.35,0.00
129,4.11,cascade,both,0.9,0.4,80,"4h(0.2%,L3,B4,OF)","4h: swing=0.2%, lookback=3, minLegBars=4, opposite=false",40,20.0,-100.00,-2.50,100.0,0.02,-0.35,0.00
130,4.11,cascade,both,0.9,0.4,80,"4h(0.3%,L3,B4,OF)","4h: swing=0.3%, lookback=3, minLegBars=4, opposite=false",40,20.0,-100.00,-2.50,100.0,0.02,-0.35,0.00
131,4.11,cascade,both,0.9,0.4,80,"4h(0.4%,L3,B4,OF)","4h: swing=0.4%, lookback=3, minLegBars=4, opposite=false",40,20.0,-100.00,-2.50,100.0,0.02,-0.35,0.00
