timestamp,open,high,low,close,volume
1734638700000,96540,96810,96157,96171.9,1690.649
1734639000000,96171.9,96195.7,95640.5,95933.5,3851.875
1734639300000,95933.5,96857.1,95666.6,96620,2037.701
1734639600000,96620,97109.7,96556.8,96964.1,1225.812
1734639900000,96964.1,96964.1,96344.3,96547.8,1432.355
1734640200000,96547.8,96800,96234.1,96267.9,947.304
1734640500000,96267.9,96431.3,95719.8,96396.5,2010.682
1734640800000,96396.5,97012.6,96232.6,96883.7,1599.894
1734641100000,96883.7,97285.7,96691.2,96704.7,1258.131
1734641400000,96704.7,96850,96420.4,96553.4,922.492
1734641700000,96553.4,96917.9,96282.6,96379.4,1073.898
1734642000000,96379.4,96461.1,95775,96085.4,1140.471
1734642300000,96085.4,97120,96054.2,96994.1,1265.556
1734642600000,96994.1,97186,96860,96886.4,703.019
1734642900000,96886.4,97588.6,96705.5,97542.1,1879.913
1734643200000,97542.1,97933.3,97542.1,97908.3,1630.025
1734643500000,97908.3,97921.5,97436,97468.2,769.03
1734643800000,97468.2,97736.4,97310,97453.9,638.298
1734644100000,97453.9,98073.1,97430.4,97884.4,786.977
1734644400000,97884.4,97923.4,97681,97817,608.039
1734644700000,97817,97849.9,97399.5,97626.4,665.761
1734645000000,97626.4,97727.1,97493,97620,301.964
1734645300000,97620,97671.8,97307.7,97352,414.807
1734645600000,97352,97549.9,97268.3,97499.2,500.938
1734645900000,97499.2,97509.6,97156.7,97284.8,578.115
1734646200000,97284.8,97481.1,97150.1,97304.2,420.706
1734646500000,97304.2,97581,97268.8,97500,373.839
1734646800000,97500,97835.9,97483.2,97743,532.485
1734647100000,97743,97882.3,97633.2,97688,341.807
1734647400000,97688,97700,97318.2,97457.3,475.928
1734647700000,97457.3,97632.5,97347.2,97353.2,181.26
1734648000000,97353.2,97715,97337.9,97715,132.239
1734648300000,97715,97947.2,97651,97942,268.119
1734648600000,97942,98143.5,97891.5,98143.4,326.579
1734648900000,98143.4,98342,98000.5,98303.6,557.715
1734649200000,98303.6,98307,97847.5,97861.6,421.081
1734649500000,97861.6,97893.3,97675,97867.2,334.808
1734649800000,97867.2,97907.3,97779,97886.6,187.93
1734650100000,97886.6,97920,97696.5,97791.9,415.355
1734650400000,97791.9,97791.9,97394.7,97544,640.629
1734650700000,97544,97810,97486.8,97810,200.446
1734651000000,97810,97873,97429.4,97437.4,260.229
1734651300000,97437.4,97723.2,97384.1,97723.2,361.316
1734651600000,97723.2,98001.8,97723.2,97958.1,341.348
1734651900000,97958.1,98118.3,97814.5,97814.5,386.602
1734652200000,97814.5,97968.3,97756.3,97852.8,161.02
1734652500000,97852.8,97852.8,97380,97399.4,458.176
1734652800000,97399.4,97641.2,97399,97521.1,431.314
1734653100000,97521.1,97755,97330,97444.2,522.553
1734653400000,97444.2,97627.3,97317,97424.1,308.309
1734653700000,97424.1,97471.2,97014,97158.9,837.49
1734654000000,97158.9,97248.5,96941,97140.6,617.275
1734654300000,97140.6,97306.8,96747.1,96772.6,644.004
1734654600000,96772.6,97031.7,96569,96995,991.079
1734654900000,96995,97482.2,96995,97318.3,627.939
1734655200000,97318.3,97540.1,97233.3,97502.5,326.16
1734655500000,97502.5,97605,97182.1,97184,573.622
1734655800000,97184,97341.6,97123.3,97228.5,170.65
1734656100000,97228.5,97283,97041,97188.8,229.231
1734656400000,97188.8,97484.4,97046.3,97437.7,404.001
1734656700000,97437.7,97437.7,97009.5,97009.5,268.209
1734657000000,97009.5,97106,96853,96880,448.665
1734657300000,96880,96921.9,96600,96685.1,788.978
1734657600000,96685.1,97283.3,96672,97161.6,614.623
1734657900000,97161.6,97219.8,96942.3,97000.7,201.993
1734658200000,97000.7,97398.9,96958.3,97375,428.107
1734658500000,97375,97375,96641.5,96645.5,495.733
1734658800000,96645.5,96703.1,96186.2,96418.5,1041.814
1734659100000,96418.5,96974.3,96409.1,96920.2,520.968
1734659400000,96920.2,96982.5,96259.2,96305.9,569.13
1734659700000,96305.9,96398.6,96087.3,96271.8,973.086
1734660000000,96271.8,96331.8,95912,96280.5,950.136
1734660300000,96280.5,96389.8,95950,96235.5,600.934
1734660600000,96235.5,96740.2,96208.6,96707.4,602.23
1734660900000,96707.4,97000,96614.3,96707.6,632.828
1734661200000,96707.6,96800,96429.3,96788.4,480.034
1734661500000,96788.4,97200,96771.1,97124.3,466.172
1734661800000,97124.3,97438.2,97029.2,97265.6,710.853
1734662100000,97265.6,97458.1,97253.1,97439.9,476.593
1734662400000,97439.9,97487.5,97312.7,97479.5,418.149
1734662700000,97479.5,97479.5,97260.7,97475.9,423.998
1734663000000,97475.9,97498.3,97357.4,97422.6,207.387
1734663300000,97422.6,97674,97330.3,97583.7,645.321
1734663600000,97583.7,97663.4,97431.6,97432.5,433.524
1734663900000,97432.5,97564.6,97321.7,97366,226.968
1734664200000,97366,97493.9,97268.6,97367.3,169.656
1734664500000,97367.3,97749.9,97347.3,97582.8,319.882
1734664800000,97582.8,97674,97513.5,97562.6,181.316
1734665100000,97562.6,97603.6,97456.6,97471.3,146.502
1734665400000,97471.3,97509.5,97132,97275.2,310.174
1734665700000,97275.2,97278.7,97140,97140,174.494
1734666000000,97140,97166.6,96961.9,96985.6,288.787
1734666300000,96985.6,97166.3,96965.9,97065.8,322.157
1734666600000,97065.8,97100,96900.1,96958.1,345.227
1734666900000,96958.1,97094.3,96958,97056,147.219
1734667200000,97056,97221,97004.3,97221,294.282
1734667500000,97221,97263.5,96882.1,96887,257.743
1734667800000,96887,97093.9,96887,96974.6,201.087
1734668100000,96974.6,97108.4,96812,97049.7,242.823
1734668400000,97049.7,97491.2,97041.3,97491.2,354.988
1734668700000,97491.2,97731.4,97440,97726.2,697.374
1734669000000,97726.2,97738.1,97533.3,97586.9,451.972
1734669300000,97586.9,97760.8,97525.1,97694.8,314.741
1734669600000,97694.8,97800,97584.1,97670.2,336.962
1734669900000,97670.2,97755.7,97613,97640.5,176.62
1734670200000,97640.5,97646,97312.8,97373,273.627
1734670500000,97373,97375.4,97214.7,97249.9,299.948
1734670800000,97249.9,97445.7,97198.9,97344.4,345.313
1734671100000,97344.4,97442.8,97236,97243.1,140.72
1734671400000,97243.1,97308.9,97200,97223,160.991
1734671700000,97223,97377,96950,96982.5,440.145
1734672000000,96982.5,97276.6,96923.7,97199.5,261.868
1734672300000,97199.5,97223.4,96925,96926.2,190.691
1734672600000,96926.2,97002.6,96888.3,96921.3,327.226
1734672900000,96921.3,97123,96860.4,97123,290.037
1734673200000,97123,97216.6,97091.6,97108.8,165.047
1734673500000,97108.8,97117.9,96854,96885.4,344.487
1734673800000,96885.4,96885.4,96730,96734.4,270.368
1734674100000,96734.4,96829.9,96611.3,96695,300.15
1734674400000,96695,96939.6,96651.9,96928.3,211.825
1734674700000,96928.3,96932.7,96725.1,96862.2,144.034
1734675000000,96862.2,97019.2,96769,96873.3,179.157
1734675300000,96873.3,97232.3,96810.3,97203.9,417.721
1734675600000,97203.9,97276.6,97130.6,97131,166.421
1734675900000,97131,97144.6,96607.7,96656,398.338
1734676200000,96656,96762.3,96578.7,96599.9,275.873
1734676500000,96599.9,96603.8,96342.9,96461,691.702
1734676800000,96461,96778.7,96450.1,96476.1,510.847
1734677100000,96476.1,96798.5,96400.6,96778.3,441.218
1734677400000,96778.3,96947.3,96738.7,96817.7,249.705
1734677700000,96817.7,97247.3,96673.4,97245.1,598.032
1734678000000,97245.1,97745.8,97236.1,97710.5,1196.686
1734678300000,97710.5,98180.8,97710.4,98153.8,1216.125
1734678600000,98153.8,98213.1,97960,97989.6,807.167
1734678900000,97989.6,98052.1,97860.5,97912,560.629
1734679200000,97912,98096.9,97857.2,98001.5,460.908
1734679500000,98001.5,98060,97867.1,98019.5,194.181
1734679800000,98019.5,98221.5,97973.9,98042.4,337.044
1734680100000,98042.4,98132.7,97911.7,97978.5,186.016
1734680400000,97978.5,98070.5,97882.5,98014.2,134.934
1734680700000,98014.2,98051.3,97770.7,97911.1,360.389
1734681000000,97911.1,97916.9,97637.2,97669.1,358.572
1734681300000,97669.1,97797,97600,97783.8,328.212
1734681600000,97783.8,97825.8,97484.5,97509.1,427.476
1734681900000,97509.1,97566.8,97053.4,97178.5,781.587
1734682200000,97178.5,97266.6,96951.3,97068.9,800.61
1734682500000,97068.9,97097.7,96742.9,96829.3,884.451
1734682800000,96829.3,97050,96608.3,96769.4,887.564
1734683100000,96769.4,96899.9,96551.4,96582.2,613.831
1734683400000,96582.2,96746,96417.8,96655.4,1025.304
1734683700000,96655.4,96688.6,96079.9,96108,1060.189
1734684000000,96108,96206.1,95759.7,95989,1527.604
1734684300000,95989,96064,95500,95660,1814.04
1734684600000,95660,95761.9,95243.3,95310.3,1598.243
1734684900000,95310.3,95490,95210.9,95409.7,1008.378
1734685200000,95409.7,95689.7,95121.1,95280.1,1761.335
1734685500000,95280.1,95394.6,94978.1,94997.2,1305.1
1734685800000,94997.2,95380.4,94929.9,95035.9,1244.886
1734686100000,95035.9,95399.9,94951.2,95388.4,998.113
1734686400000,95388.4,95617.9,95222.2,95266.8,851.732
1734686700000,95266.8,95352.1,95030.4,95127.2,465.582
1734687000000,95127.2,95580.1,95115.2,95500.1,733.986
1734687300000,95500.1,95646,95111,95177.3,584.434
1734687600000,95177.3,95250,95044.5,95071.9,401.323
1734687900000,95071.9,95200,94706.9,94723.9,1547.072
1734688200000,94723.9,95232.4,94626.3,94982,1413.391
1734688500000,94982,95022.3,94651.4,94751.5,636.793
1734688800000,94751.5,94920.8,94587.4,94636,888.722
1734689100000,94636,94696.6,94459,94509.8,1174.323
1734689400000,94509.8,94608,93888,93985.9,2636.142
1734689700000,93985.9,94766.3,93948.8,94643,3006.816
1734690000000,94643,94895.8,94220.1,94410.7,1696.283
1734690300000,94410.7,94982,94303.9,94679.8,875.763
1734690600000,94679.8,94819.9,94377.3,94502.8,884.041
1734690900000,94502.8,94866.4,94311.7,94861.1,676.09
1734691200000,94861.1,95079.9,94744.2,94931.6,1018.817
1734691500000,94931.6,95028.2,94653.6,94677.1,721.226
1734691800000,94677.1,94711.1,94437.1,94442.5,518.131
1734692100000,94442.5,94546.4,94262.2,94325.9,515.352
1734692400000,94325.9,94400,94050.2,94285.4,1146.585
1734692700000,94285.4,94637.5,94262.6,94571.9,782.461
1734693000000,94571.9,94600,94026.1,94031.9,567.398
1734693300000,94031.9,94282.3,94000,94090.3,553.6
1734693600000,94090.3,94159.8,93370.3,93718.7,3502.641
1734693900000,93718.7,93720.3,93167,93616.5,2016.345
1734694200000,93616.5,93662.3,93050,93097.7,1680.806
1734694500000,93097.7,93592,92610.4,93238.6,3534.767
1734694800000,93238.6,93434.9,93000.3,93110.6,1259.016
1734695100000,93110.6,93386.3,92700,93284.8,2300.744
1734695400000,93284.8,93365,92533.3,93050.9,1901.483
1734695700000,93050.9,93296,92678.4,92681.1,755.066
1734696000000,92681.1,93043.1,92417.1,92572.2,1661.295
1734696300000,92572.2,92840,92360,92406.4,960.277
1734696600000,92406.4,92727.5,92300,92544.9,1386.781
1734696900000,92544.9,93227.5,92230,93036.1,2765.449
1734697200000,93036.1,93499.9,93025.5,93236.3,1776.882
1734697500000,93236.3,93764,93140,93605.8,1355.913
1734697800000,93605.8,93830.8,93478,93595.5,1031.106
1734698100000,93595.5,93879.6,93451.2,93735.2,1023.141
1734698400000,93735.2,93849.6,93536.5,93740,592.119
1734698700000,93740,94082.1,93724.1,94079.8,1057.619
1734699000000,94079.8,94220,93853.2,93949.9,955.178
1734699300000,93949.9,93968.8,93725.5,93896,507.157
1734699600000,93896,94242.5,93750,94189.3,574.147
1734699900000,94189.3,94213,93681.6,93893.3,479.963
1734700200000,93893.3,94139.6,93807.1,94058.3,438.877
1734700500000,94058.3,94119.4,93750,93852.7,388.88
1734700800000,93852.7,93905.4,93515.8,93724.2,482.219
1734701100000,93724.2,94029.9,93664.9,93795.9,405.18
1734701400000,93795.9,95363.6,93793.4,95303.2,5646.331
1734701700000,95303.2,95514,94826.8,95172.9,1986.3
1734702000000,95172.9,95589,95108.4,95457.7,1466.866
1734702300000,95457.7,95793.7,95370,95662.5,1242.684
1734702600000,95662.5,95779,95320.3,95559.1,1188.326
1734702900000,95559.1,95596.8,95001.3,95174.1,1089.923
1734703200000,95174.1,95179.9,94704.1,94823.6,1108.264
1734703500000,94823.6,95175.4,94787.5,94875.3,626.426
1734703800000,94875.3,95136.1,94808.2,95136.1,495.559
1734704100000,95136.1,95149.5,94831,94942.6,420.344
1734704400000,94942.6,95466.3,94883,95142.8,805.633
1734704700000,95142.8,95434.7,95058.8,95176.4,462.359
1734705000000,95176.4,95740.1,95016,95692.9,1259.845
1734705300000,95692.9,96149.7,95542.5,96149.7,1166.265
1734705600000,96149.7,96172.1,95646.7,95939,1244.111
1734705900000,95939,95948.7,95224,95400,1338.183
1734706200000,95400,95651.1,95076.1,95516.7,886.303
1734706500000,95516.7,95882.3,95516.7,95586.6,643.203
1734706800000,95586.6,96033.7,95567.4,95913.7,678.629
1734707100000,95913.7,96284.9,95759.4,95759.4,1072.411
1734707400000,95759.4,96313.1,95557.8,96291.5,1039.539
1734707700000,96291.5,96777.9,96212,96519.9,1861.895
1734708000000,96519.9,96799.9,96379.3,96758,876.673
1734708300000,96758,97109.5,96710.1,97027.8,1378.737
1734708600000,97027.8,97138.9,96815.3,96863.2,840.699
1734708900000,96863.2,96978.6,96721.1,96900.1,647.112
1734709200000,96900.1,97274.5,96879.7,97177.5,1100.765
1734709500000,97177.5,97524.6,97096.5,97262,1326.442
1734709800000,97262,97443.7,97087.1,97128,702.507
1734710100000,97128,97312.6,96827,96941.9,864.186
1734710400000,96941.9,97272.9,96775.9,97266.9,916.722
1734710700000,97266.9,97444,97141.7,97153.4,669.835
1734711000000,97153.4,97492.7,97022.1,97456,508.476
1734711300000,97456,97571.6,97260,97376.1,761.368
1734711600000,97376.1,97640,97251.4,97576.7,720.874
1734711900000,97576.7,97639.9,97229.3,97341.5,822.402
1734712200000,97341.5,97433.5,97004,97132.1,698.928
1734712500000,97132.1,97539.5,97100.9,97511.9,385.394
1734712800000,97511.9,97594.2,97380,97411.2,293.428
1734713100000,97411.2,97449.9,96755,96769.8,1239.273
1734713400000,96769.8,96924.2,96315.3,96531.9,1424.325
1734713700000,96531.9,96791.3,96267.5,96687.6,1507.371
1734714000000,96687.6,96717.6,96383.2,96496.9,514.042
1734714300000,96496.9,96612,96435,96597.3,424.612
1734714600000,96597.3,96942.5,96483.9,96920,582.423
1734714900000,96920,96995.7,96709.6,96791.2,480.948
1734715200000,96791.2,96993.6,96715,96855.7,503.441
1734715500000,96855.7,97262.9,96854.6,97250,751.441
1734715800000,97250,97267.3,96870.1,96951.3,525.391
1734716100000,96951.3,97280.5,96925.3,97254.8,367.053
1734716400000,97254.8,97260,97012.4,97131.8,243.853
1734716700000,97131.8,97236,96900,96972.9,182.702
1734717000000,96972.9,97076.7,96790.2,97076.4,215.881
1734717300000,97076.4,97330.8,97070.1,97159.2,431.677
1734717600000,97159.2,97266.5,96973.6,97033.2,332.085
1734717900000,97033.2,97033.2,96780.4,96816.2,401.994
1734718200000,96816.2,96920.5,96711,96884,386.566
1734718500000,96884,96895.3,96549.1,96831.7,807.247
1734718800000,96831.7,96850,96540.2,96705.5,311.975
1734719100000,96705.5,96876.3,96649.7,96749,341.527
1734719400000,96749,96846,96567.3,96624.6,243.705
1734719700000,96624.6,97089.9,96596,97039.7,332.762
1734720000000,97039.7,97123.1,96940.7,96995.2,169.901
1734720300000,96995.2,97187.7,96820.5,97156.2,254.844
1734720600000,97156.2,97197.6,96954.2,97189.8,195.848
1734720900000,97189.8,97230,96927.6,96941,147.357
1734721200000,96941,97032,96789.1,96948.1,201.102
1734721500000,96948.1,97091.6,96831.4,97091.6,165.172
1734721800000,97091.6,97100,96941.3,97040.3,135.189
1734722100000,97040.3,97499,97012.6,97480.6,371.977
1734722400000,97480.6,97679.9,97393.9,97556.2,638.167
1734722700000,97556.2,97668.8,97455.1,97532.1,428.136
1734723000000,97532.1,97698,97502.5,97660,459.396
1734723300000,97660,97691,97424.9,97428.4,205.566
1734723600000,97428.4,97428.4,97166.1,97189.6,449.065
1734723900000,97189.6,97417,97189.6,97329.9,284.502
1734724200000,97329.9,97358.3,97043.6,97179.3,250.202
1734724500000,97179.3,97289.9,96997.2,97063.8,423.771
1734724800000,97063.8,97075.9,96815,96875.1,323.567
1734725100000,96875.1,97010,96800,96886.5,187.458
1734725400000,96886.5,97175.7,96877.1,97122.3,255.223
1734725700000,97122.3,97137.9,96772.6,96968.3,197.181
1734726000000,96968.3,97118.3,96916.3,96990.8,206.868
1734726300000,96990.8,97180.6,96955.1,97049.2,165.22
1734726600000,97049.2,97111.2,96514,96589.6,486.059
1734726900000,96589.6,96790,96579.8,96752.9,419.389
1734727200000,96752.9,96865.1,96560,96648,268.18
1734727500000,96648,96895.6,96627.8,96868.9,239.838
1734727800000,96868.9,96868.9,96619.6,96781.1,300.712
1734728100000,96781.1,96808.7,96363.3,96400.1,464.119
1734728400000,96400.1,96609.6,96362.7,96406.2,501.936
1734728700000,96406.2,96431.8,95951.6,96000.2,850.163
1734729000000,96000.2,96010.2,95355,95534.6,1927.556
1734729300000,95534.6,95967,95534.5,95750.4,1039.368
1734729600000,95750.4,95959.9,95674.6,95840.1,421.837
1734729900000,95840.1,96166.4,95791.3,96099.9,331.529
1734730200000,96099.9,96414.9,96085,96324.8,360.153
1734730500000,96324.8,96400.2,96148.1,96302.9,336.131
1734730800000,96302.9,96411.8,96243.3,96358.8,164.106
1734731100000,96358.8,96423.4,96257,96319.7,220.831
1734731400000,96319.7,96600,96208.2,96500,303.668
1734731700000,96500,96600,96426.5,96572.2,206.521
